#{"t_start": 1685851118.524524, "env_id": null}
r,l,t
-5772043.924026,1401,5.007952
-9159350.119232,2100,10.259404
-9047376.299377,2116,15.261497
-11480110.113007,2078,20.263714
-7551620.775879,2135,25.26494
-2618285.426025,2146,30.267268
-3417465.217224,2025,35.321679
-2640619.700867,2149,40.32379
-2693881.8078,2148,45.325638
-3368101.517456,2135,50.327364
-3026170.411133,2062,55.331064
-1670950.312195,1912,60.33232
-2422333.499908,2059,65.333354
-2318688.569092,2035,70.538574
-3192473.905029,2067,75.540148
-2140499.073792,2018,80.54128
-2309540.259399,2059,85.543616
-3213679.308105,2121,90.545316
-2799797.758972,2120,95.547611
-2796253.324341,2115,100.825182
-3426242.661255,2071,105.827035
-1796977.706421,2095,110.828821
-1985071.160095,2085,115.830027
-1824565.175964,2121,120.832088
-2076920.181274,2089,125.833419
-2338102.890137,1973,130.834649
-4663936.395264,2031,135.836266
-3156533.996582,1837,140.838139
-1468005.854034,1966,145.839733
-2112106.238403,1999,150.840592
-2787740.361389,2027,155.843311
-5179896.927673,2115,160.845074
-5035987.120911,2091,165.998013
-2776923.048462,2104,170.998616
-11599549.943604,2087,176.000237
-2490050.034546,2147,181.001348
-2558166.334595,2115,186.003939
-2607087.947021,2047,191.19484
-2578916.196655,2038,196.196135
-2640209.149658,2071,201.198048
-2639546.836548,2082,206.199674
-2809375.914917,2071,211.201091
-2667455.891602,2089,216.202774
-3826691.1521,2074,221.204253
-3147361.654663,2075,226.494094
-1484699.477783,2071,231.49524
-2767654.047302,2035,236.49648
-2644201.747314,2036,241.498703
