#{"t_start": 1685884772.8928971, "env_id": null}
r,l,t
-6407086.0,2581,10.016234
-6413778.0,2622,20.019631
-5330375.0,2208,30.02182
-5606595.0,2362,40.024709
-6386150.0,2585,50.027324
-6188146.0,2605,60.029814
-5817036.0,2634,70.032117
-6450110.0,2603,80.036325
-6363127.0,2571,90.038581
-6390639.0,2585,100.041203
-6308450.0,2614,110.043463
-6130815.0,2616,120.046643
-6470530.0,2695,130.275789
-6177647.0,2701,140.280397
-5983306.0,2655,150.28335
-4910179.0,2400,160.296413
-5567370.0,2601,170.299015
-3701638.0,2607,180.303406
-6552151.0,2652,190.307484
