#{"t_start": 1685084143.1044242, "env_id": null}
r,l,t
-542773.433838,15,6.299461
-1308494.928711,77,13.958821
-1303438.862305,69,20.879241
-1139466.580566,60,26.81978
-900532.076172,41,30.858982
-3625943.634277,274,58.259157
-790432.523438,29,61.118878
-996448.876465,49,65.958832
-903660.702637,41,70.018842
-1985131.785156,132,83.199052
17669141.465012,600,143.139682
-777897.977539,30,146.159271
-985848.345703,47,150.819057
-1317107.826172,75,158.278939
544872.617317,177,175.958757
-1109362.770508,56,181.53944
-964886.580078,49,186.459702
-793897.066895,27,189.119092
-956998.960938,47,193.819379
-733304.731934,25,196.298915
-2533020.239258,170,213.879495
-1431979.932129,79,221.739258
-1342625.356934,84,230.119978
-1049201.12207,50,235.059537
-803741.805176,47,239.739901
507893.223709,214,261.079397
-1034001.793945,49,265.979185
-920808.572266,40,269.979771
-957795.914551,43,274.21945
-774653.097168,28,276.959313
-744337.692871,24,279.339656
-884500.932129,40,283.360151
-687968.119141,19,285.259511
-794166.179688,31,288.299384
-1215811.429199,70,295.299761
-857099.537598,36,298.899572
-1104250.105469,56,304.440029
-801228.103027,30,307.439935
-914097.784668,44,311.779291
-1031791.819336,49,316.619825
-1125617.560059,61,322.740065
-735490.498047,24,325.079947
-1066995.288574,87,333.739529
-988416.341309,47,338.439295
