#{"t_start": 1685065826.4880223, "env_id": null}
r,l,t
-640709.099609,10,2.539296
-1247745.376953,44,6.899292
-943522.197266,26,9.478392
-1722287.950684,102,19.618347
-1389494.202148,57,25.279097
-1297071.099609,43,29.598523
-2990063.421448,471,76.719416
-1398484.169922,50,81.678957
-1413658.849609,50,86.63903
-3695221.333008,303,116.899211
-1389136.298828,52,122.098829
-1187760.8125,37,125.798924
-1118880.385742,37,129.478599
-4558226.466797,265,155.958887
-2398936.232422,120,167.918971
-1313851.650391,46,172.478941
-1707330.474609,66,179.07855
-1374329.625,50,184.099417
-1088193.146484,32,187.238651
-1080256.044922,32,190.458961
-1923233.933594,80,198.398502
-1155642.681641,37,202.058822
-3294261.990234,162,218.7769
-2282399.214157,564,275.116697
-970823.171875,26,277.716452
-1055156.158203,32,280.876726
-1403632.21875,50,285.896728
-1601582.685547,63,292.176346
-1019519.527344,29,295.076532
-1040252.048828,30,298.036157
-1925671.682617,97,307.716313
-1106666.802734,33,311.036571
-1221219.378906,40,314.976848
-1334537.376953,45,319.456434
-1281308.226562,42,323.676293
-916891.060547,23,325.917102
-1507016.275391,56,331.516495
-1484853.734375,53,336.836523
-2693066.757324,178,354.616276
-3161273.181152,298,384.376644
-2524105.008301,213,405.676742
-1165874.369141,37,409.35633
-1870464.443359,86,418.45813
-982013.496094,27,421.17784
-1227697.548828,39,425.058111
-4456031.243164,312,456.197336
-1298143.703125,45,460.677811
-1647401.561523,65,467.117877
-1254145.214844,41,471.178051
-1152525.036133,42,475.317888
-3103611.370117,267,502.03804
-1317629.5,45,506.537641
-2033168.383789,90,515.537642
-1024834.097656,29,518.377645
-783508.146484,16,519.957824
-886778.597656,22,522.158381
-1674493.685547,63,528.417546
-1218961.082031,40,532.437951
-1413978.277344,50,537.457621
-1423132.65625,51,542.537871
-2439718.938477,126,555.098024
-1180824.94043,40,559.057321
-1300961.626953,44,563.41806
-1290289.583984,43,567.697531
-1112467.472656,33,570.937828
-1129357.664062,34,574.33741
-1169423.986328,37,578.037864
-2225534.5,100,588.017958
-1210836.373047,41,592.077937
-1242882.8125,40,596.077309
-1276290.060547,42,600.298573
-1008311.474609,28,603.078133
-1312844.825195,46,607.617682
-1779147.966797,80,616.45739
-2000329.999023,90,625.143558
-2010426.992188,87,633.80429
-2184110.314453,90,1035.730152
-1541395.966797,57,1041.44995
-1084601.027344,32,1044.649919
-1046398.279297,30,1047.609355
-2559714.976562,167,1064.289329
-1486905.542969,54,1069.690012
-1964779.507812,83,1077.969643
-2764784.125,188,1096.77006
-2850898.860352,189,1115.630159
-1411866.452148,53,1120.970061
-1261586.6875,41,1125.11015
-1173033.5625,37,1128.769249
-1085875.732422,32,1132.009624
-2034515.041016,117,1143.689316
-1340279.507812,46,1148.249922
-2828439.157959,268,1175.070123
-1669808.334961,73,1182.369356
-1377510.998047,51,1187.489434
-1362306.610352,52,1192.669768
-1126539.212891,36,1196.269384
-2740512.15332,141,1210.329895
-1126887.628906,36,1213.930264
-1074018.548828,31,1217.06957
-1309365.759766,45,1221.529259
-1078874.689453,32,1224.749324
-1666339.351562,63,1231.089529
-1352638.012695,53,1236.410144
-1670329.143555,83,1244.670086
-2900350.173828,178,1262.450134
-2813426.384277,280,1290.409236
-2162702.956055,116,1301.969944
-847354.90625,20,1303.949354
-1658555.160156,63,1310.229955
-909325.431641,23,1312.549321
-2286871.643555,105,1323.069361
-3185581.446777,233,1346.38947
-1958641.694336,82,1354.60966
-2295048.454102,101,1364.729367
-1189082.650391,37,1368.389329
-2436930.512207,187,1387.129508
-2817532.915039,190,1406.129316
-3235805.608398,186,1424.749253
-1475156.439453,54,1430.129403
-2872281.935547,131,1443.190059
-1599021.25,60,1449.230168
-2809601.379883,187,1467.909625
-1133904.970703,34,1471.350477
-1244820.332031,40,1475.389882
-1051510.908203,30,1478.389937
-1105387.654297,34,1481.749808
-2636659.641602,129,1494.690013
-3139366.053223,223,1516.989925
-1633820.655273,67,1523.72982
-4946918.880859,342,1557.911072
-2189724.783203,95,1567.390043
-2593130.825195,159,1583.310127
-1749840.394531,67,1590.050287
-1407987.904297,49,1594.969895
-920445.875,23,1597.229345
-1417643.257812,52,1602.410014
-1555378.93457,63,1608.750289
-1804485.879883,85,1617.210019
-2014811.498047,88,1626.030328
-1763709.805664,83,1634.330319
-1497222.212891,54,1639.689322
-1137538.158203,35,1643.150212
-1166236.716797,36,1646.749817
-1698475.876953,66,1653.310225
-1161983.488281,37,1657.050199
-2626289.318359,123,1669.33003
-1712309.082031,65,1675.830198
-1820240.613281,71,1682.889295
941345.244545,591,1742.029679
-2847925.165527,193,1761.32948
-1186974.148438,38,1765.110257
-1028759.166016,29,1768.030246
-1940282.807617,112,1779.189138
-1062467.246094,31,1782.309585
-1386892.544922,48,1787.069499
-1073134.826172,32,1790.309842
-1032463.943359,29,1793.229833
-1231723.574219,41,1797.289972
-910687.095703,23,1799.609622
-1187544.525391,39,1803.47016
-877539.021484,21,1805.530044
-3290935.116211,240,1829.569701
-1096657.019531,33,1832.829533
-2112200.195312,93,1842.149624
-1719560.257812,69,1849.089595
-1365610.046875,47,1853.789469
-1577322.044922,68,1860.54979
-1372087.724609,50,1865.569809
-1086083.423828,32,1868.809801
-2566746.469727,134,1882.249964
-1583070.474609,66,1888.829878
-1062908.820312,31,1891.90948
-3154281.352539,197,1911.569529
-1153032.652344,37,1915.310055
-1085087.947266,34,1918.690185
-1725830.458008,82,1926.890076
