#{"t_start": 1685847166.6483295, "env_id": null}
r,l,t
-15349.526245,9,2.2997
-18448.795959,12,3.499879
-28531.396851,20,5.432971
-40816.092529,29,8.283171
-31888.442627,21,10.382734
-35021.640137,24,12.749897
-29328.786743,19,14.649357
-33669.046021,23,16.91668
-32587.398071,22,19.099476
-27148.004028,18,20.832965
-66280.828003,51,25.949936
-33158.014526,22,28.149531
-67800.241455,57,33.832598
-64076.715576,51,38.89905
-75316.757034,101,48.932326
-30910.00708,21,50.982856
-37103.717896,25,53.499325
-35298.464111,24,55.883624
-40270.595337,28,58.61552
-33371.031372,22,60.815453
-38161.368286,26,63.398817
-72006.537231,54,68.732548
-28764.92688,19,70.632241
-36695.249634,25,73.098938
-36834.971191,25,75.581796
-26538.74707,17,77.298981
-38309.863647,26,79.915781
-59189.773499,47,84.631764
-107494.215576,93,93.94857
-34021.033569,23,96.231612
-31410.613647,21,98.315098
-36477.928833,25,100.748755
-44687.71582,32,103.915357
-32744.530151,22,106.082255
-109288.417053,92,115.248472
-34880.364868,23,117.58148
-30401.71582,20,119.582059
-42139.596436,29,122.498378
-33907.375122,24,124.881455
-29079.588623,19,126.747945
-37741.665527,27,129.448668
-97841.749298,101,139.498462
-52457.256958,38,143.28172
-109502.677002,101,153.314525
-39261.375244,27,155.98168
-39523.575195,27,158.631372
-74788.377747,67,165.331426
-58658.415161,44,169.681193
-109741.919128,101,179.71372
-36247.220825,25,182.147865
-42328.71582,30,185.097922
-31419.568115,21,187.146993
-54973.522217,46,191.747217
-28819.175415,19,193.631005
-44211.731689,32,196.8141
-32908.612671,22,198.981003
-38363.488281,26,201.597545
-41148.796387,29,204.429892
-30967.769775,20,206.464232
-32122.565918,21,208.58045
-21870.062744,14,209.979991
-27839.482788,18,211.797581
-35360.235718,24,214.18075
-25406.797729,16,215.780252
-35030.53125,24,218.180157
-36967.284302,25,220.697168
-35368.937744,24,223.063288
-36310.500977,25,225.496951
-35152.180786,24,227.829985
-36559.947632,25,230.280376
-21931.225098,14,231.630459
-36860.885498,25,234.096885
-30207.146118,20,236.07972
-81133.261475,68,242.813106
-35981.068726,24,245.213034
-34023.238037,23,247.480312
-39705.619263,28,250.212966
-38317.379272,28,252.963268
-40187.382324,30,255.896501
-31602.894531,21,257.963609
-36622.275269,25,260.412803
-37395.038452,26,262.963685
-49499.479736,35,266.481094
-40569.453247,28,269.26318
-42049.068604,29,272.129905
-35815.678101,24,274.531108
-39345.219604,27,277.263366
-35851.0802,24,279.67931
-38028.974365,26,282.280024
-35616.411987,24,284.679214
-31415.719116,21,286.729815
-38008.034424,26,289.295585
-31949.595337,21,291.396512
-36257.336792,25,293.829389
-33980.941406,23,296.096
-26327.660034,17,297.779216
-26249.636719,17,299.712594
-24943.157593,17,301.095565
-34015.909668,23,303.362631
-38486.605469,26,305.929015
-35970.00647,24,308.363072
-79488.539551,65,314.812385
-41663.202026,29,317.729016
-33624.391235,22,319.962349
-97410.420349,101,329.995752
-45208.224609,33,333.311913
-30237.226196,20,335.295901
-38803.700806,27,337.928516
-30447.52832,20,339.92872
-31936.088379,21,342.028923
-32516.663208,22,344.178558
-37557.428101,26,346.729177
-77001.301636,101,356.778628
-40417.772339,28,359.528323
-33278.976685,22,361.728745
-39449.510986,28,364.495442
-41878.745728,29,367.395416
-35132.887939,24,369.728894
-39358.57312,27,372.428131
-35562.285034,24,374.811564
-27108.133057,17,376.528535
-42355.365967,30,379.561787
-42591.081177,30,382.511529
-41238.509155,28,385.328484
-38065.170044,26,387.911826
-33503.996948,22,390.128032
-34383.425903,23,392.461725
-53747.884888,41,396.496077
-36139.327759,24,398.916234
-39636.009888,28,401.628526
-37906.005615,26,404.227997
-59888.762329,47,408.895042
-36270.415161,24,411.311007
-28228.458008,18,413.127837
-27245.673462,18,414.894794
-47418.092896,37,418.611586
-44080.835938,32,421.794517
-30494.479004,20,423.794163
-31950.526123,22,425.961368
-22894.574707,14,427.37826
-25292.308594,16,428.9942
-41560.045532,32,432.127268
-116932.88916,101,442.17786
-36093.443848,25,444.610941
-101172.277588,94,453.977548
-40000.224365,27,456.678073
-34669.263672,23,458.977322
-31760.770142,21,461.061002
-44865.139404,32,464.193729
-29753.053345,21,466.227494
-29279.916382,19,468.127256
-35237.60791,24,470.511037
-43737.301758,31,473.577393
-35522.923706,24,475.960582
-50678.016602,39,479.793638
-36139.194824,24,482.210685
-28358.059937,19,484.0775
-38778.063965,26,486.693576
-37303.126709,25,489.210247
-28394.724976,19,491.06056
-86254.967834,83,499.376574
-120229.536194,101,509.411357
-32603.338867,22,511.560317
-33778.533081,23,513.810072
-35283.691162,24,516.159947
-36354.391968,24,518.576253
-30584.465088,21,520.64329
-39332.782104,28,523.376348
-36003.396729,24,525.793192
-55656.980591,41,529.876151
-27201.583618,18,531.642629
-33139.040771,22,533.842778
-27530.079956,18,535.609783
-28175.751587,18,537.409891
-37460.805542,25,539.944201
-31829.608765,21,542.059281
-36123.901001,24,544.459251
-28514.739136,19,546.359893
-33930.715942,23,548.593101
-27157.920166,17,550.310789
-35875.532227,25,552.776593
-36547.612915,25,555.20956
-35960.574341,24,557.609877
-33914.23645,23,559.859571
-34466.737427,23,562.142908
-33380.107178,22,564.342588
