#{"t_start": 1685762489.6801271, "env_id": null}
r,l,t
-743681.216797,9,2.301571
-414338.989868,29,5.201529
-588979.070435,19,7.05208
-627846.755859,6,7.635028
-633842.572144,11,8.734835
-627468.837891,7,9.418365
-627206.842773,7,10.119278
-621590.917969,6,10.718114
-631625.625977,8,11.485232
-189422.053467,22,13.617862
551427.643555,51,18.651277
-1802000.460938,51,23.70102
-379458.143555,18,25.451587
3133464.189941,51,30.500857
-663050.282593,51,35.534025
-631634.232422,8,36.319103
2300071.310059,51,41.351203
668448.075439,34,44.717877
-634257.873047,7,45.384533
-870671.164551,41,49.434734
-161530.73584,22,51.652043
-633355.347656,7,52.351418
-640371.136719,8,53.117592
-629779.830566,9,54.017665
-624030.916016,9,54.884541
15665002.105713,51,59.917025
41601.699463,51,64.950951
-571049.721069,12,66.184157
-503253.153564,13,67.500348
-637896.050781,8,68.301061
6421836.925049,51,73.333657
-471342.465454,29,76.216885
4525931.287598,51,81.250366
7678662.599976,51,86.300481
-1121536.776245,51,91.333663
-2439681.749268,51,96.383958
-605441.788086,10,97.350855
-580191.993042,12,98.5
2371205.050293,51,103.533006
202480.975464,27,106.250307
-536482.38623,13,107.550006
-294475.014404,29,110.483865
-2920237.360229,51,115.517157
4157541.155884,51,120.55024
-629282.608398,8,121.350548
-629859.787109,6,121.899531
4310854.864014,51,126.933116
-608896.40918,12,128.133065
-617363.793701,10,129.099505
10984565.897339,51,134.133162
-231233.187134,33,137.450375
1868393.920776,51,142.499259
7809799.537109,51,147.532411
-638311.139648,7,148.183255
-316116.00293,51,153.216401
1541096.928711,51,158.249069
-39388.581177,29,161.133292
-573270.963257,12,162.333027
-605733.509033,11,163.38312
6237408.45874,51,168.4156
975573.819824,51,173.449011
-621671.8125,6,174.049393
87863.528076,46,178.598814
-628483.462646,10,179.549695
4294908.251465,51,184.59883
-2540217.728271,51,189.631877
748690.873779,51,194.682531
-563733.905151,12,195.832129
3987577.106934,51,200.882303
732586.935669,45,205.915738
