#{"t_start": 1685842446.3730042, "env_id": null}
r,l,t
-316.0,37,5.052794
-250.0,51,10.085867
-334.0,34,13.452568
-255.0,50,18.385805
-250.0,51,23.435546
-250.0,51,28.468809
-250.0,51,33.502956
-250.0,51,38.552091
-250.0,51,43.585065
-250.0,51,48.63571
-278.0,45,53.102163
-312.0,38,56.901435
-250.0,51,61.951242
-250.0,51,66.985135
-285.0,44,71.335158
-250.0,51,76.368325
-250.0,51,81.401759
-250.0,51,86.451379
-250.0,51,91.484967
-328.0,35,94.968228
-346.0,31,98.08518
-250.0,51,103.135043
-250.0,51,108.167367
-250.0,51,113.200692
-291.0,42,117.434484
