#{"t_start": 1686074826.6278799, "env_id": null}
r,l,t
-5000395.0,80,0.343472
-5000113.0,23,0.422578
-5000399.0,80,0.690559
-5000094.0,19,0.75303
-5000101.0,21,0.819839
-5000091.0,19,0.882424
-5000083.0,17,0.942512
-5000099.0,20,1.01006
-5000104.0,21,1.081657
-5000142.0,29,1.182749
-5000246.0,50,1.349436
-5000099.0,20,1.419635
-5000094.0,19,1.481628
-5000109.0,22,1.556821
-5000078.0,16,1.609959
-5000114.0,23,1.687271
-5000115.0,24,1.770831
-5000216.0,44,1.935389
-5000142.0,29,2.041729
-5000094.0,19,2.109403
-5000102.0,21,2.18345
-5000128.0,26,2.274566
-5000127.0,26,2.365628
-5000097.0,20,2.434307
-5000123.0,25,2.521555
-5000094.0,19,2.588991
-5000181.0,37,2.718502
-5000103.0,21,2.8024
-5000104.0,21,2.868761
-5000072.0,15,2.916249
-5000125.0,26,2.998711
-5000143.0,29,3.090501
-5000168.0,34,3.199144
-5000136.0,28,3.288508
-5000123.0,25,3.368722
-5000104.0,21,3.436216
-5000100.0,21,3.501343
-5000116.0,24,3.57762
-5000118.0,24,3.6532
-5000105.0,22,3.722673
-5000889.0,178,4.280341
-5000098.0,20,4.346524
-5000269.0,54,4.516917
-5000532.0,107,4.852569
-5000104.0,21,4.920246
-5000136.0,28,5.005685
-5000097.0,20,5.069296
-5000087.0,18,5.125427
-5000146.0,30,5.220869
-5000128.0,26,5.302417
-5000124.0,25,5.382292
-5000188.0,38,5.511112
-5000058.0,12,5.550044
-5000118.0,24,5.627172
-5000215.0,44,5.779227
-5000112.0,23,5.860942
-5000105.0,22,6.073581
-5000125.0,26,6.255316
-5000119.0,24,6.340011
-5000334.0,67,6.564445
-5000337.0,68,6.783628
-5000127.0,26,6.874566
-5000124.0,25,6.968547
-5000475.0,96,7.457528
-5000117.0,24,7.543431
-5000116.0,24,7.637277
-5000066.0,14,7.690968
-5000137.0,28,7.79525
-5000163.0,33,7.915923
-5001673.0,335,9.30943
-5000136.0,28,9.431422
-5000325.0,66,9.807451
-5000100.0,21,9.941122
-5000088.0,18,10.071061
-5000430.0,87,10.514274
-5000110.0,23,10.593505
-5000366.0,74,10.847278
-5000093.0,19,10.920884
-5000098.0,20,11.011629
-5000114.0,23,11.115794
-5000097.0,20,11.194597
-5000141.0,29,11.285843
-5000077.0,16,11.337005
-5000069.0,14,11.386452
-5000096.0,20,11.454477
-5000168.0,34,11.564795
-5000090.0,19,11.627822
-5000138.0,28,11.726475
-5000122.0,25,11.821339
-5000128.0,26,11.915938
-5000102.0,21,11.989657
-5000170.0,35,12.108704
-5000114.0,23,12.184329
-5000741.0,149,12.746425
-5000070.0,15,12.807333
-5000092.0,19,12.878584
-5000111.0,23,12.993178
-5000096.0,20,13.087432
-5000417.0,84,13.387654
-5000143.0,29,13.493987
-5000148.0,30,13.599297
-5000120.0,25,13.680561
-5000107.0,22,13.750691
-5000092.0,19,13.810304
-5000073.0,15,13.858966
-5000114.0,23,13.940045
-5000117.0,24,14.016364
-5000118.0,24,14.091691
-5000120.0,25,14.168925
-5000112.0,23,14.242891
-5000125.0,26,14.326252
-5000075.0,16,14.377783
-5000093.0,19,14.441072
-5000252.0,51,14.60091
-5000102.0,21,14.669759
-5000102.0,21,14.736483
-5000116.0,24,14.811798
-5000125.0,26,14.893491
-5000133.0,27,14.979962
-5000124.0,25,15.060332
-5000092.0,19,15.120959
-5000066.0,14,15.312536
-5000120.0,25,15.393587
-5000199.0,40,15.52144
-5000106.0,22,15.596767
-5000100.0,21,15.673247
-5000132.0,27,15.766688
-5000122.0,25,15.847331
-5000174.0,35,15.972649
-5000113.0,23,16.048994
-5000123.0,25,16.130063
-5000119.0,24,16.214552
-5000168.0,34,16.333501
-5000127.0,26,16.426943
-5001399.0,280,17.387412
-5000107.0,22,17.463775
-5000130.0,27,17.557688
-5000107.0,22,17.633443
-5000100.0,21,17.700337
-5000115.0,24,17.77884
-5000135.0,28,17.868365
-5000131.0,27,17.954223
-5000184.0,37,18.073208
-5000157.0,32,18.173109
-5000165.0,34,18.279718
-5000505.0,102,18.604324
-5001564.0,313,19.64038
-5000122.0,25,19.727434
-5000151.0,31,19.83592
-5000123.0,25,19.928481
-5000116.0,24,20.01462
-5000106.0,22,20.089517
-5000129.0,26,20.17501
-5000115.0,24,20.250559
-5000109.0,22,20.319661
-5000074.0,15,20.367904
-5000364.0,73,20.5981
-5000113.0,23,20.670708
-5000102.0,21,20.737843
-5000081.0,17,20.792347
-5000119.0,24,20.869977
-5000204.0,41,21.000788
-5000075.0,16,21.054558
-5000155.0,32,21.154535
-5000105.0,22,21.224772
-5000115.0,24,21.300123
-5000120.0,25,21.37869
-5000094.0,19,21.439708
-5000123.0,25,21.519711
-5000113.0,23,21.594941
-5000186.0,38,21.724439
-5000095.0,20,21.793319
-5000094.0,19,21.861591
-5000110.0,23,21.94475
-5001520.0,305,23.119632
-5000112.0,23,23.196727
-5000114.0,23,23.272966
-5000361.0,73,23.50274
-5000145.0,30,23.596883
-5000124.0,25,23.676615
-5000147.0,30,23.771274
-5000088.0,18,23.827973
-5000121.0,25,23.906138
-5000108.0,22,23.976334
-5000101.0,21,24.043265
-5000101.0,21,24.110474
-5000117.0,24,24.187265
-5000121.0,25,24.266099
-5000128.0,26,24.349752
-5000187.0,38,24.468201
-5000166.0,34,24.573706
-5000099.0,20,24.637717
-5000109.0,22,24.707513
-5000101.0,21,24.774933
-5000245.0,50,24.933767
-5000263.0,53,25.103753
-5000107.0,22,25.175071
-5000098.0,20,25.238162
-5000149.0,30,25.333592
-5000109.0,22,25.403765
-5000313.0,63,25.600213
-5000130.0,27,25.685322
-5000165.0,34,25.791713
-5000095.0,20,25.853915
-5000838.0,168,26.482297
-5000118.0,24,26.557562
-5000309.0,62,26.75008
-5000759.0,152,27.369018
-5000090.0,19,27.43033
-5000070.0,15,27.47772
-5000147.0,30,27.573713
-5000780.0,157,28.172514
-5000109.0,22,28.243448
-5001123.0,225,28.944966
-5000108.0,22,29.014801
-5000115.0,24,29.08946
-5000129.0,26,29.319179
-5000166.0,34,29.42385
-5000121.0,25,29.501814
-5000082.0,17,29.555319
-5000106.0,22,29.62484
-5000131.0,27,29.70993
-5000121.0,25,29.788124
-5000086.0,18,29.844035
-5000145.0,30,29.94788
-5000103.0,21,30.024881
-5000135.0,28,30.139555
-5000128.0,26,30.239077
-5000140.0,29,30.341193
-5000197.0,40,30.472294
-5000086.0,18,30.531844
-5003927.0,786,33.171391
-5000122.0,25,33.251388
-5002663.0,533,34.938559
-5000120.0,25,35.016906
-5000141.0,29,35.108845
-5000110.0,23,35.183092
-5000101.0,21,35.251194
-5000105.0,22,35.321411
-5000136.0,28,35.412583
-5001349.0,270,36.413741
-5000085.0,18,36.470587
-5000144.0,29,36.562493
-5000142.0,29,36.655325
-5000116.0,24,36.732848
-5000137.0,28,36.822001
-5000100.0,21,36.892064
-5000116.0,24,36.970811
-5000240.0,49,37.135241
-5000210.0,43,37.271782
-5000122.0,25,37.358755
-5003929.0,786,40.000369
-5000110.0,23,40.07957
-5000155.0,32,40.18042
-5000144.0,29,40.273251
-5000102.0,21,40.340143
-5000096.0,20,40.403313
-5000140.0,29,40.494457
-5000150.0,31,40.591091
-5000223.0,45,40.734031
