#{"t_start": 1685852382.8628893, "env_id": null}
r,l,t
-44435.840376,87,55.24569
-33320.80551,148,55.502763
-39717.84357,152,55.768225
-39620.145324,201,56.394271
-49583.139389,22,56.433139
-36214.797855,189,56.768096
-22638.089408,339,57.687346
-48837.257246,22,57.727631
-49501.345533,22,57.767871
-49350.77416,28,57.817314
-49142.619608,22,57.858205
5908.597239,603,59.228533
-47050.248247,67,59.346483
-45030.758301,39,59.703196
-42709.925913,135,59.967163
-49748.710772,21,60.004256
-41749.270145,198,60.355546
-6186.373186,544,61.615254
-49522.71503,20,61.650161
-47962.009867,36,61.714364
-49275.920898,24,61.757278
-48623.248505,26,62.080194
-49509.342078,15,62.113107
-21633.199054,378,62.792696
-44466.852599,103,63.227869
-48308.722103,41,63.312276
-44881.302822,92,63.486145
-49368.739079,26,63.531026
-49370.88881,28,63.587904
-38857.261036,225,64.043009
-49427.788572,21,64.085602
-48000.685524,33,64.147433
8546.539739,610,65.781191
-44967.93262,112,65.979861
-38484.559916,190,66.308976
-38063.780261,210,66.983359
-36327.586068,206,67.344401
-49642.836631,18,67.375878
-49037.774659,46,67.454728
-43554.547867,153,67.9883
-44753.845231,76,68.144334
-49104.961757,26,68.19074
-4901.911531,444,69.260873
-34244.555307,210,69.635206
-49649.218474,22,69.6762
-48247.919521,33,69.734976
-40963.757992,129,69.958732
-26278.116739,135,70.490937
-35135.973186,221,70.905767
-22548.401582,286,71.68962
-8191.033985,456,72.762859
17679.477337,758,74.442871
-48169.114956,55,74.540097
-39778.305927,160,75.094945
-49219.207975,21,75.137156
-49598.700415,32,75.202981
-48301.102505,37,75.271958
17274.20423,567,76.541716
-49615.275529,21,76.578598
5025.019344,504,77.735812
119339.789902,1032,80.198704
-47014.278493,55,80.293422
-37230.004473,285,81.061095
-49211.024543,34,81.127004
-49468.094474,29,81.177868
-49464.21721,28,81.225739
-48343.897348,34,81.28558
-49571.171839,20,81.320725
-49594.751101,23,81.362935
-48455.34111,16,81.391858
-48435.417755,29,81.442661
-49143.195126,26,81.488539
-49470.77628,18,81.520915
-49033.800391,40,81.591639
-46701.899245,39,81.659462
-38107.810264,141,82.195446
-49384.162126,24,82.244821
-32849.608385,173,82.549403
-49575.67954,27,82.595649
-44150.668531,88,82.748747
-47640.099863,74,82.880974
324052.143657,2196,88.184868
-49246.752935,22,88.224761
-42985.532254,134,88.465567
-49455.578458,29,88.520038
-48078.039502,54,88.618835
-49474.219137,23,88.660631
-49242.043577,21,88.702519
-39232.134119,154,89.309709
-49334.290651,28,89.364598
-49378.105797,28,89.418459
-46848.705999,44,89.499791
-47566.357317,59,89.60727
-49484.5273,22,89.64816
-49435.456709,24,89.694038
-48741.126106,40,89.767842
-48119.392824,29,89.821696
-47549.865484,39,89.894554
-49377.261888,41,89.972132
-49468.317266,23,90.016014
587136.602874,2306,95.696174
-49039.890701,27,95.744845
-32080.637283,161,96.035844
-49365.400769,19,96.071007
206925.909341,841,98.150624
-49635.237209,27,98.197173
-49099.934407,35,98.25801
-48738.529209,23,98.299623
-48872.607453,20,98.335036
-49527.331598,26,98.379916
-49154.972528,25,98.426659
-48827.808321,25,98.471539
-39757.674607,123,98.978754
106755.519324,956,101.225066
-43600.216048,58,101.333902
-44084.589785,105,101.51699
-48994.432406,18,101.548905
-49629.782081,22,101.587801
-49325.035547,30,101.639662
-38832.339763,176,101.960481
-47948.911217,38,102.282424
-49418.793158,25,102.333744
-49595.242309,23,102.382633
-44965.93234,43,102.466917
-44512.064178,43,102.543975
-47179.679861,22,102.583638
-41319.370035,100,102.759852
-19712.154172,337,103.638561
11766.76231,540,104.885581
19239.045771,376,105.806426
152638.257584,1081,108.30574
120486.323736,1026,110.71523
-49589.540829,26,110.76011
-28480.460373,195,111.10424
-48587.73679,62,111.212946
-35844.590799,142,111.731882
-48130.273115,23,111.777759
-38556.695653,158,112.062493
-49088.749015,19,112.096833
-49541.468493,31,112.15368
-47410.731266,24,112.197567
-42977.932786,122,112.415561
-49495.014267,20,112.450498
-48308.222593,33,112.510571
-49649.753089,24,112.806895
-38020.836217,163,113.124424
497022.974581,2171,118.136912
-48491.336162,28,118.186778
-44256.806675,69,118.310447
-28342.663262,184,118.903244
-49351.823844,32,118.962087
323317.862473,1399,122.291688
-49188.859445,24,122.341829
-49224.783669,19,122.380725
-49409.886854,32,122.437765
-41104.398623,63,122.550463
-36073.574604,217,122.932645
-48828.398668,26,122.978522
-45154.579063,81,123.366877
-33024.550186,258,123.860159
-47621.458516,54,123.954782
66315.935032,829,125.963241
-49313.18428,25,126.008697
-49394.198909,30,126.063133
-48449.41132,48,126.149298
15006.524199,364,127.062265
185393.698208,925,129.443375
-41133.191885,141,129.701397
265041.427294,574,131.035114
46726.561977,526,132.214342
-40295.870596,156,132.485461
-18856.005415,242,133.204988
-49374.718431,26,133.251379
-28629.598789,303,134.04972
-48286.361934,30,134.111867
-35531.253011,159,134.397752
-42532.846143,122,134.609749
-47407.836253,82,134.752416
531735.278959,2417,140.486639
-37474.654675,172,140.7876
-49348.070231,32,141.115115
-48526.495457,52,141.222806
-49704.527664,25,141.270677
-48829.476986,31,141.325662
-35194.9142,141,141.568707
-25471.02429,194,141.908033
459093.294044,1052,144.546653
-49124.049788,23,144.594088
102380.449901,668,146.079024
-49546.456384,21,146.119063
116094.276148,1006,148.488153
-49564.700732,17,148.522448
-49776.994359,27,148.573313
-49514.009772,16,148.602237
-47549.485116,81,148.747846
-49742.278977,26,148.794721
20499.566065,393,149.782668
-48729.840275,16,149.811591
-49400.831277,26,149.857094
-49426.777448,32,149.915936
-48794.935647,26,149.964806
-49774.199858,27,150.017664
-49059.857474,20,150.054167
-49392.404766,22,150.096588
-49574.088314,20,150.134101
-49225.536291,30,150.464592
-49153.387313,29,150.526066
-49565.37692,26,150.579922
-49218.879375,27,150.633357
25987.473942,579,152.043274
-48775.850557,34,152.106612
-49529.516254,25,152.15394
-49596.836035,19,152.190842
-34257.796049,292,153.013487
-39364.380294,128,153.24956
-49508.490191,25,153.29444
-49567.535788,25,153.342313
-49065.853598,30,153.393963
-48980.569186,57,153.495213
-49145.73358,27,153.544739
-43585.507579,158,154.113059
-43627.749711,118,154.343984
-595.703818,584,155.639199
-47812.919026,43,155.716018
-49368.172769,29,155.76586
-49379.90875,28,155.81492
-49696.17082,24,155.860797
91841.808456,568,157.166299
-49538.699869,24,157.208246
-49500.716598,31,157.2631
-49632.238498,26,157.309991
-49549.783272,26,157.635032
-38412.753636,181,157.982416
-35127.032885,226,158.409172
-47321.383116,117,158.962318
-49031.752643,23,159.010311
-47987.896581,75,159.163141
-49519.441055,19,159.199045
-49633.805694,29,159.250951
-49125.283095,27,159.300431
149409.919308,866,161.489843
-47728.435429,99,161.667845
422966.286032,1348,164.970754
-49672.071353,29,165.031592
-49683.206734,23,165.076994
-49539.374933,29,165.139139
-35310.674345,280,165.633988
-49322.374242,31,165.691836
27198.977951,432,166.763981
-40773.974922,195,167.372036
-49501.015316,19,167.409936
-49818.880422,23,167.457807
-48804.819874,37,167.527154
-49506.791312,30,167.580017
-46388.364272,84,167.728287
-49599.902286,21,167.765974
-49113.258657,30,167.818833
-42093.961986,202,168.170865
-34593.444496,189,168.804902
-21836.284207,356,169.722589
-38833.350699,188,170.066492
-45997.811948,115,170.272859
-45128.896292,119,170.479004
-41900.655055,206,171.136704
-45353.574747,99,171.312046
-49538.824045,24,171.35541
-49562.950923,24,171.397734
-47726.429324,102,171.576435
6280.745796,220,172.255734
-49423.615321,27,172.303606
-44286.829723,126,172.526011
-48123.256053,61,172.640257
-49349.751521,32,172.70099
-45193.857909,123,172.921601
-30590.896821,259,173.666721
314196.003367,1098,176.243128
-49600.97805,28,176.29123
41175.094514,268,177.043105
-41074.597002,248,177.477528
23592.186184,619,179.103744
114477.792946,883,181.005545
-49373.409894,32,181.063302
-49044.025931,36,181.127542
-49426.15903,29,181.178406
-49669.65282,28,181.487886
-6855.445822,680,182.997962
-45230.221491,83,183.142824
-41634.711328,88,183.297485
-49616.219183,25,183.340065
-41674.908504,109,183.824771
48296.647749,355,184.496793
-26790.779792,281,185.266477
-49447.282,21,185.303379
-49735.069808,24,185.344995
-49810.844908,25,185.388882
-45384.035655,111,185.581938
-49614.368419,18,185.613854
-49426.740064,23,185.654744
-49604.357236,30,185.707772
-48388.390167,46,185.789472
128040.737315,343,186.690847
-10438.480387,555,187.942684
-49575.87008,26,187.988088
-49371.993907,31,188.043212
-49600.504322,29,188.0952
-45994.089774,114,188.553751
-49539.962242,29,188.612606
-49377.301643,33,188.678936
-49517.492714,37,188.743746
-33823.695405,270,189.216089
-49401.911624,20,189.250996
-49695.167303,24,189.293327
2313728.072806,4176,199.295671
-48715.677979,19,199.32981
-42214.385435,105,199.515284
-34792.639739,114,199.730755
