#{"t_start": 1685893335.836235, "env_id": null}
r,l,t
-58548.252517,30,0.728924
-80973.757812,25,0.880771
-75855.15332,21,1.005515
-84352.954346,29,1.16429
-84962.8573,28,1.342841
-78241.260132,22,1.473041
-91572.249023,34,1.678525
-79473.3302,24,1.814531
-93356.018799,44,2.138033
-79442.666138,23,2.305616
-75733.052979,20,2.413027
-84383.299316,28,2.567983
-79799.857178,23,2.720421
-76607.276733,22,2.845733
-87038.236084,30,3.025565
-81025.437866,24,3.178593
-111905.905334,60,3.570092
-81896.959961,26,4.43386
-80968.474976,26,4.564539
-74443.531982,20,4.682255
-85344.248535,28,4.820078
-89697.525269,32,4.963331
-78043.230103,23,5.062195
-95304.954346,37,5.233022
-84108.916138,28,5.362569
-95168.326172,36,5.513087
-78517.482422,24,5.618214
-74405.504395,19,5.723279
-125274.532227,67,6.009387
-83881.776855,30,6.137736
-75678.31665,22,6.224009
-85788.49292,28,6.376327
-102163.726196,45,6.57497
-83057.953735,26,6.694057
-80807.48291,24,7.461309
-76986.302612,22,7.574046
-150814.575745,126,8.136149
-78829.650513,24,8.234594
-184150.539688,186,9.131483
-68173.681152,16,9.205454
-170479.467804,169,10.753415
-96741.213196,43,10.93528
-77424.211304,22,11.025613
-73028.900024,19,11.108498
-79234.193481,24,11.205385
-66099.784302,14,11.261334
-92067.824707,37,11.42157
-78016.758545,23,11.533139
-70511.679688,17,11.606574
-79274.716187,23,11.708314
-126580.373169,73,12.021864
-87053.887939,30,12.148319
-142627.686523,81,12.65806
-79379.661987,24,12.754207
-83771.790649,28,12.879435
-83558.647705,29,13.816283
-73289.91272,20,13.915395
-77659.58728,24,14.048448
-80150.253967,27,14.184886
-82033.654907,27,14.312989
-71966.086548,19,14.425319
-84359.879517,28,14.543594
-79818.693115,24,14.639812
-71812.706177,18,14.713316
-72761.234985,20,14.81109
-96207.910034,40,14.978661
-81446.05896,25,15.092341
-64683.240845,13,15.148983
-80491.776245,24,15.253984
-81304.141846,25,15.383124
-81014.682007,25,15.489458
-87945.600586,31,15.6188
-70353.578735,17,15.690167
-68157.697754,17,15.763043
-72971.565613,23,15.872491
-74192.267456,20,15.957656
-75156.382935,21,16.042522
-78146.364746,22,16.729647
-75565.809692,21,16.820377
-160659.658203,157,17.484383
-73970.157349,19,17.561416
-73955.378784,19,17.654417
-79559.817871,24,17.755456
-81059.231079,25,17.879208
-91590.394165,34,18.024437
-90622.637817,33,18.180935
-82843.453125,27,18.291472
-81379.744629,25,18.40944
-74352.034546,20,18.491518
-81002.667725,25,18.599635
-79163.342896,24,18.716288
-71497.148926,18,18.791428
-81598.662476,25,18.907366
-75886.695312,21,19.643266
-85228.07666,30,19.768503
-80379.874268,25,19.886182
-82950.014771,27,19.998727
-87178.414795,30,20.122442
-79914.668823,24,20.232137
-89635.579102,33,20.417493
-67641.064941,15,20.504063
-84512.606445,28,20.678853
-77542.08374,23,20.783027
-146683.088005,155,21.478092
-94876.187012,40,21.682746
-76922.26709,22,21.789593
-74489.852295,21,21.877502
-89223.444702,32,22.780198
-73749.532349,19,22.872276
-94432.630249,36,23.044111
-198327.385071,152,23.831951
-106926.153198,60,24.137007
-78036.002441,22,24.258125
-94740.137695,36,24.496341
-581711.72744,512,27.889073
-79518.368771,90,28.393078
-80627.349121,25,28.521849
-198524.997681,205,30.90759
-88853.380737,32,31.130469
-74162.176514,19,31.362198
-98332.200806,41,31.847762
-114641.537415,57,32.462904
-72567.393066,19,32.653891
-159926.284607,151,35.153727
-82435.585327,28,35.494807
-115022.575134,96,38.896323
-80180.467529,25,39.255025
-80207.47644,26,39.693202
-81196.508545,25,39.947128
-72536.776245,19,40.0852
-116128.305908,111,42.147969
-79616.80835,24,42.72652
-78204.559937,23,42.952339
-88778.996155,67,43.400386
-81688.778687,26,43.585178
-81487.378296,25,43.913317
-81638.22168,25,44.16094
-76336.864014,21,44.285114
-76191.480347,21,44.434334
-67359.04071,15,45.245434
-85847.145386,29,45.434656
-80795.972046,25,45.606948
-123537.210851,172,46.649526
-116085.665924,104,47.156515
-71196.913208,17,47.240323
-152998.296417,102,47.783614
-67564.836792,14,47.849674
-616149.055349,377,50.37226
-78377.811768,23,50.49273
-146118.164032,121,51.077312
-63205.802307,13,51.14082
-67745.336182,15,51.221055
-76507.129272,21,52.341704
-76498.737915,22,52.472057
-81412.171692,30,52.621249
-75368.763428,20,52.836436
-81881.398193,27,52.950822
-75663.3396,21,53.039999
-77503.041016,24,53.144968
-1011565.876266,619,57.061851
-85271.885254,29,57.19985
-69721.75293,17,57.274284
-80499.510803,26,57.424155
-85529.166077,39,57.611012
-95408.58783,61,57.875491
-1437864.705612,624,62.408843
-425042.497508,255,64.064577
-695179.652516,355,66.439976
-126669.751129,83,66.837033
-2222503.189758,758,71.602235
-84164.637817,28,71.746604
-236444.256866,213,74.038984
-2845568.754608,1210,82.986588
-224509.723358,126,83.7443
-126334.277718,92,84.717364
-2523228.732178,918,89.699624
-67985.177856,15,89.761231
-79688.546021,26,90.604486
-156536.666962,140,91.21495
-126838.657486,103,91.686266
-94207.319916,61,91.962764
-286064.556762,199,93.395734
-641940.757202,377,95.42663
-373807.459702,281,97.877687
-76050.320923,22,98.081041
-574480.956848,326,100.932565
-67770.981445,15,101.613955
-126342.529205,132,102.159802
-123858.133301,92,102.533325
-717822.042206,251,103.629355
-94784.411377,52,104.463561
-107812.934509,56,104.707502
-835612.265656,413,106.41804
-222691.491365,149,107.839706
-276431.125418,159,108.71148
-1147188.655182,489,111.897704
-72709.916504,19,111.981445
-2136754.179382,539,115.528512
-2903294.761749,871,120.848666
-425595.961593,221,121.816877
-68240.283936,15,121.893407
-84985.933228,31,122.02694
-107999.8974,108,123.143647
-264219.160072,248,124.23648
-70956.922424,20,124.347523
-73672.724243,20,124.431291
-1761840.948345,801,128.928602
-695057.237991,358,131.99041
-522828.815125,245,133.716553
-6820718.573029,1632,143.721937
-3506791.93414,857,148.505386
-81662.512001,57,148.72398
-135676.995463,102,149.121231
-3836449.262383,1066,154.860936
-67180.359009,17,154.932223
-748872.897964,332,156.880874
-82074.997663,54,157.102436
-715884.750393,354,159.987229
-884772.347366,363,161.575391
-84000.474625,37,161.751064
-713368.703086,391,165.296587
-4435584.705444,1027,173.017094
-2746011.31398,858,177.763902
-93109.273529,95,178.155845
-2103379.160898,547,181.113405
-87601.244337,55,181.385294
-95947.8461,109,181.848451
-3154297.32694,960,188.382361
-187126.053864,130,189.4373
-97733.083466,72,189.746891
-78585.687256,33,189.87964
-65620.688053,28,190.024007
-94370.864563,82,190.582191
-425612.912596,172,191.393982
-86827.504105,50,191.604556
-809487.749341,360,193.99395
-78813.805603,28,194.111887
-1489449.843602,654,197.429225
-97630.285499,76,198.375121
-557205.517563,283,199.595844
-5474180.896511,1401,208.538083
-251569.538889,168,209.321453
-1550447.986418,594,213.336657
-197278.414387,127,214.900142
-1832892.951578,654,219.195193
-95256.200073,62,219.547578
-126396.778499,120,220.267277
-94941.682341,72,220.660181
-108296.622131,80,221.789647
-322665.320709,176,222.593343
-109290.608933,76,222.925085
-3047199.69882,776,227.982568
-1168435.36174,408,229.750388
-967227.749775,262,232.033074
-88175.141861,48,232.250994
-818854.457085,380,234.921011
-565900.275333,248,236.356248
-441834.416252,200,238.121351
-69803.820099,33,238.282775
-2664395.160996,743,243.243869
-89640.722218,65,243.599817
-199967.424093,103,244.159618
-90272.675049,52,244.443433
-163800.247966,115,245.795141
-1429033.676483,502,249.032545
-132225.30574,99,249.55026
-86289.884304,44,249.784215
-3264431.639828,538,253.512817
-77984.582232,53,253.790065
-92269.160995,57,254.082197
-86031.304978,68,254.452922
-99849.132568,44,254.70947
-70889.904689,42,255.752577
-320680.247817,151,256.743153
-746926.699891,273,258.46017
-80019.353482,48,258.768238
-75431.749573,55,260.017325
-141778.968994,103,260.617882
-112784.682129,63,260.967088
-1518374.257416,561,264.71686
-82476.155014,47,264.941121
-87769.278687,32,265.091431
-93970.205872,43,265.299418
-77643.707367,40,265.502774
-74274.401993,60,265.799543
-75571.205994,27,265.939316
-614588.53717,302,268.14307
-69808.259033,17,268.233764
-69603.021378,25,268.385401
-83497.936691,46,268.611927
-71446.158631,63,268.910446
-87451.57254,43,269.149671
-1262268.791256,416,272.332685
-88766.658447,44,272.542669
-529668.310246,196,274.355033
-83916.583008,28,274.519111
-68269.443493,37,274.692465
-64838.521774,38,274.868761
-104970.345276,80,275.237843
-90501.661743,49,275.497653
-237565.368988,183,277.155875
-67059.335144,16,277.395463
-106538.042916,85,277.780727
-261115.02729,124,278.722613
-82266.292969,37,278.958379
-78650.813782,31,279.131897
-83550.789368,44,279.35642
-285324.859884,147,280.231133
-292639.251465,216,282.045523
-72775.569687,36,282.22136
-62059.684996,35,282.462961
-69834.13296,44,283.419861
-91332.382782,49,283.707721
-64770.048044,39,283.894151
-64018.758545,20,284.004382
-610679.370589,207,285.601384
-83267.453003,40,285.811731
-136805.893856,104,286.334327
-131861.725281,104,286.785831
-79520.616531,48,287.031725
-246909.555328,165,288.378889
-67799.665183,29,288.519598
-76380.781494,48,288.735147
-76318.602356,23,288.842795
-91376.979126,39,289.009573
-65177.319218,30,289.15927
-476238.135311,216,290.202597
-70836.896301,18,290.29105
-90589.334656,37,290.499489
-78666.234192,25,291.298435
-77725.080719,39,291.484467
-361146.798981,207,292.608645
-71063.179932,28,292.74206
-72286.957397,23,292.850119
-78239.536499,29,293.019022
-83437.059814,35,293.289269
-66224.064056,23,293.415191
-68443.734436,25,293.533155
-476295.400661,214,295.7416
-73415.036259,55,296.495255
-438112.137376,243,298.47477
-438073.865982,220,300.573651
-85849.200806,33,300.749857
-62781.940777,25,300.861524
-72665.277863,44,301.061142
-90880.365615,54,301.313176
-2253122.751656,565,304.794002
