#{"t_start": 1686138207.1168835, "env_id": null}
r,l,t
0.732557,11,1.993163
-1.267955,10,2.02408
0.71421,12,2.055995
0.604252,16,2.094321
-1.559165,23,2.147166
-1.929625,27,2.208001
-1.893107,24,2.264215
-1.887997,24,2.339015
0.38108,24,2.390143
-1.919058,28,2.443247
-1.932541,43,2.526025
-1.919656,26,2.57689
-1.921371,41,2.655679
-1.943549,47,2.744087
-1.895806,24,2.792956
-1.918234,29,2.84781
-1.915325,27,2.900668
-1.911919,26,2.951167
-1.889609,32,3.021977
-1.911323,26,3.073838
-1.923371,30,3.133678
-1.91939,25,3.182965
-1.91475,25,3.232831
-1.892324,25,3.28424
-1.896932,24,3.33211
-1.942448,35,3.401924
-1.909789,34,3.471198
-1.746164,23,3.519143
-1.919392,28,3.575989
-1.918066,28,3.631404
0.380704,25,3.683265
0.569416,17,3.717175
0.484045,21,3.761057
-1.51309,16,3.793484
-1.904087,25,3.845346
-1.904106,25,3.895213
-1.925145,28,3.953058
-1.927276,26,4.005918
-1.935988,30,4.066755
-1.919945,26,4.117181
-1.911253,25,4.167047
0.068026,42,4.250362
-1.904467,24,4.296239
-1.921316,30,4.354085
-1.905585,26,4.402954
0.459558,23,4.445839
-1.947519,43,4.525626
-1.618042,19,4.56153
-1.929286,42,4.641317
-1.928115,29,4.695174
-1.915898,30,4.755013
-1.923664,27,4.810419
-1.868737,23,4.857293
-1.904452,24,4.926111
-1.928428,30,4.997208
-1.886282,24,5.047076
-1.940272,34,5.114148
-1.895952,24,5.164015
-1.921711,29,5.227844
-1.915544,25,5.27771
-1.938703,33,5.340543
-1.91657,27,5.388983
-1.552956,18,5.42389
-1.940209,32,5.489251
0.33619,26,5.543107
-1.930346,30,5.602947
-1.931032,30,5.659832
-1.920014,25,5.707221
-1.91163,29,5.763073
-1.937488,33,5.825903
-1.933802,31,5.882661
-1.913905,25,5.929536
-1.924421,28,5.984389
-1.918256,26,6.035871
-1.912898,25,6.101218
0.311504,28,7.479778
-1.720853,20,7.528646
-1.747718,24,7.588487
-1.924207,26,7.656306
-1.921705,28,7.712157
0.242509,32,7.791943
-1.642026,20,7.832834
0.406077,23,7.879708
0.311498,25,7.937063
0.467604,27,8.007874
-1.904395,26,8.061729
-1.892534,24,8.110599
-1.923129,26,8.162508
-1.922996,28,8.217362
-1.920123,28,8.275209
-1.91251,25,8.326586
-1.899322,25,8.378447
-1.932362,35,8.447789
-1.893412,24,8.495662
-1.914986,26,8.544053
-1.913913,29,8.602897
0.186536,29,8.657278
-1.936704,30,8.715124
-1.920427,25,8.761001
-1.559188,18,8.796216
-1.87258,26,8.845086
0.376558,23,8.887971
0.467118,23,8.931722
-1.945641,36,9.000539
-1.927975,29,9.061378
-1.938536,36,9.150139
0.595591,17,9.184048
0.552334,19,9.220949
-1.917072,26,9.273808
-1.948651,43,9.359578
0.366482,27,9.413268
0.179166,32,9.478094
-1.905928,25,9.526963
-1.925317,29,9.584809
-1.924685,28,9.640659
-1.904316,26,9.690526
-1.782803,23,9.736403
-1.910038,27,9.787802
-1.935599,38,9.857615
-1.916793,28,9.910474
-1.944541,37,9.980946
-1.912381,25,10.027821
-1.942553,44,10.111107
-1.906292,25,10.162967
-1.940428,41,10.246745
-1.915439,29,10.309577
-1.919203,27,10.364936
0.414082,24,10.417795
-1.942755,32,10.481816
-1.941514,33,10.547321
-1.934738,29,10.604168
-1.928278,28,10.659571
-1.938716,32,10.720407
-1.929334,34,10.787229
-1.914828,28,10.841085
-1.925944,27,10.892947
0.373353,24,10.938823
-1.898239,26,10.996669
-1.925419,26,11.052519
0.253663,31,11.117346
-1.862839,25,11.176189
-1.924763,29,11.243011
-1.923429,26,11.303848
0.09151,36,11.374658
-1.922744,26,11.428525
-1.906693,26,11.478391
-1.899584,25,11.526613
-1.909017,27,11.579471
-1.906668,27,11.631828
-1.939429,33,12.976989
-1.890049,24,13.042813
-1.922742,26,13.104649
-1.9157,28,13.165485
-1.927094,35,13.239288
0.561858,18,13.278183
-1.921827,28,13.335032
-1.939288,34,13.407407
-1.908894,26,13.462259
-1.905881,27,13.519989
0.330241,26,13.582736
-1.938724,33,13.65008
-1.903331,25,13.703935
-1.90279,26,13.759786
-1.907251,25,13.810158
-1.921577,37,13.884959
-1.897082,25,13.93283
-1.913668,29,13.993614
0.215197,27,14.054993
-1.918974,27,14.109683
-1.928908,30,14.172191
-1.923946,26,14.233029
-1.893286,24,14.281442
-1.91913,26,14.336813
-1.916643,26,14.387678
0.444449,24,14.435151
-1.859907,27,14.489527
-1.930047,29,14.546575
-1.928591,28,14.603209
-1.947721,49,14.699467
-1.926458,30,14.758485
-1.910426,26,14.809872
-1.889003,30,14.87071
-1.907461,26,14.924126
-1.910749,26,14.975533
-1.348358,11,14.999469
0.395778,25,15.048898
-1.945057,54,15.16031
-1.941415,34,15.229299
-1.939357,43,15.31906
-1.892159,24,15.367455
-1.891941,24,15.417842
-1.909507,27,15.476685
0.352717,27,15.53705
-1.906331,25,15.593898
0.37379,23,15.648751
0.22537,38,15.744215
-1.896745,24,15.802567
-1.938873,51,15.931254
-1.88887,24,15.987105
-1.927827,32,16.050464
-1.793573,22,16.095864
-1.902933,26,16.146726
-1.93175,32,16.209094
-1.921824,28,16.264945
-1.944276,34,16.334759
-1.929329,28,16.388615
-1.907229,27,16.446983
-1.922633,30,16.506832
-1.897526,24,16.552708
0.469835,22,16.59713
-1.91217,26,16.647995
-1.921692,27,16.705839
-1.910037,24,16.754708
-1.909735,24,16.806257
-1.925032,28,16.866603
-1.91115,38,16.946916
-1.726745,22,16.994787
-1.921405,25,17.044169
-1.903405,24,17.091044
-1.946659,42,17.169834
-1.783223,21,17.211035
-1.535508,16,18.460361
-1.916386,26,18.521199
-1.924727,47,18.633897
-1.931321,55,18.743122
-1.906158,25,18.792989
-1.918269,26,18.844878
-1.70386,19,18.881754
-1.950859,42,18.963102
-1.91542,26,19.012548
-1.921815,30,19.068399
0.150753,33,19.130233
-1.942983,46,19.217521
-1.9195,41,19.295463
-1.905702,25,19.343333
0.213391,34,19.410728
0.522749,19,19.446623
0.648306,15,19.475544
-1.915202,28,19.530398
-1.648754,18,19.566302
-1.941412,42,19.649688
-1.889485,24,19.694616
-1.928861,37,19.770196
-1.405951,15,19.799013
-1.927499,27,19.851762
-1.926454,33,19.914863
-1.593192,19,19.951764
0.12026,33,20.016098
0.182153,28,20.077937
0.322832,29,20.139774
0.314558,33,20.211448
