#{"t_start": 1685771530.1804516, "env_id": null}
r,l,t
-1107832.777649,36,5.051855
-2879255.470215,51,10.084362
-427157.396484,8,10.901626
-430492.207031,8,11.667807
-428019.4375,8,12.468596
-400663.257812,7,13.134557
-363257.75,6,13.73566
-451813.443359,9,14.635185
-396501.574219,7,15.352352
-3782080.967972,51,20.385175
-396506.433594,7,21.102547
-2530918.269653,45,25.60166
-3838709.605835,51,30.651955
-509234.3125,13,31.90162
-473152.839844,10,32.884954
-512345.473145,15,34.334446
-426664.533203,8,35.150888
-487773.833984,11,36.235035
-666003.935486,29,39.102271
-428176.164062,8,39.900856
-400670.746094,7,40.56794
-497397.325195,13,41.801149
-396501.777344,7,42.534458
-428065.875,8,43.334962
-360368.492188,6,43.951683
-471126.941406,10,44.967854
-3782011.451202,51,50.001172
-529827.002197,22,52.167893
-3773458.23024,51,57.201091
-519420.270264,17,58.883839
-1637728.608032,41,62.934183
-3778237.011414,51,67.967576
-395273.09375,8,68.717269
-3877008.448547,51,73.750762
-430728.753906,8,74.500886
-3804962.682022,51,79.550779
-3834096.159241,51,84.584397
-2144490.497559,43,88.884741
-3816161.152161,51,93.934203
-426752.138672,8,94.750695
-521026.966919,18,96.566779
-488554.208984,11,97.650147
-3879715.62085,51,102.683556
-523577.201782,19,104.567237
-399208.605469,7,105.250595
-358930.90625,7,105.883641
-501071.480469,12,107.050157
-4073935.574707,51,112.083874
-364738.855469,6,112.64975
-425489.019531,9,113.484133
-3737269.605644,51,118.534224
-429148.003906,8,119.317908
-395362.75,8,120.049843
-519635.305298,20,121.983263
-517417.42041,15,123.467301
-3703548.353302,51,128.500439
-522903.550049,19,130.366763
-364786.347656,6,130.934356
-499740.673828,12,132.100089
-453994.978516,9,132.982909
-499265.22168,12,134.183411
-430667.652344,8,134.950327
-427970.46875,8,135.750494
-3605261.707581,51,140.783458
-395457.367188,8,141.533053
-520567.016602,20,143.483612
-361795.960938,6,144.082905
-3761120.721191,51,149.132912
-359118.976562,7,149.766887
-3868442.277405,51,154.799361
-3731890.792419,51,159.849522
-395406.59375,8,160.582697
-719310.521729,30,163.582463
-425643.181641,9,164.432795
-3799367.115448,51,169.465717
-320720.34375,5,169.949707
-451693.941406,9,170.865797
-3857635.770142,51,175.898975
-3840108.244263,51,180.949306
-752346.571259,31,183.9993
-360498.863281,6,184.632763
-518606.539673,19,186.465831
-430551.871094,8,187.232451
-3765327.311089,51,192.266227
-3793631.14064,51,197.299046
-3778759.690872,51,202.351768
-498117.795898,12,204.549543
-450072.226562,10,205.183001
-3891833.86554,51,210.232154
-363396.273438,6,210.81589
-486911.794922,11,211.932103
-879666.089996,33,215.232142
-3846963.370514,51,220.265636
-3759962.45932,50,225.299151
-1475220.97522,39,229.182461
-3773628.158325,51,234.215008
-3854477.470093,51,239.248241
-593230.039429,26,241.882428
-359079.5,7,242.515622
-473626.164062,10,243.498195
-486171.103516,11,244.61575
-3727635.824585,51,249.648524
-397909.75,7,250.365556
-3805572.097778,51,255.382023
-3854046.094788,50,260.415332
-507248.580078,13,261.681221
-425609.636719,9,262.532186
-396714.5,7,263.248505
-359011.351562,7,263.898152
-3763299.086319,51,268.932159
-525824.730408,22,271.082229
-1242855.314697,37,274.781979
-429236.808594,8,275.564778
-517958.466309,15,277.065297
-515562.983398,15,278.598126
-451509.873047,9,279.514929
-508424.55957,13,280.765374
-360469.191406,6,281.397954
-3852406.741089,51,286.431819
-1053883.095947,35,289.898314
-451743.462891,9,290.815175
-472867.525391,10,291.797762
-426633.3125,8,292.614789
-454842.109375,9,293.464546
-429285.988281,8,294.248086
-473707.900391,10,295.231524
-470012.417969,11,296.264275
-594500.633026,27,298.948117
-3723005.077988,51,303.99798
-472587.658203,10,304.998202
-399205.316406,7,305.664453
