#{"t_start": 1686081766.938324, "env_id": null}
r,l,t
1.011,12,23.549382
1.007,8,23.564342
1.017,18,23.597965
1.026,27,23.646399
1.008,9,23.661359
1.008,9,23.678289
1.007,8,23.692268
1.009,10,23.711261
1.009,10,23.729244
1.007,8,23.744203
1.012,13,23.767143
1.02,21,23.805294
1.01,11,23.826239
1.01,11,23.846186
1.006,7,23.859152
1.008,9,23.876133
1.007,8,23.890073
1.007,8,23.904035
1.006,7,23.917004
1.006,7,23.930966
1.007,8,23.945927
1.006,7,23.958893
1.007,8,23.973853
1.007,8,23.988401
1.007,8,24.003391
1.008,9,24.020807
1.007,8,24.034743
1.008,9,24.051697
1.017,18,24.083612
1.007,8,24.098466
1.012,13,24.122398
-0.945,56,24.237312
1.01,11,24.257256
1.017,18,24.289171
1.008,9,24.306126
1.006,7,24.318158
1.008,9,24.33408
1.009,10,24.352032
1.007,8,24.365994
1.006,7,24.378958
1.006,7,24.391318
1.012,13,24.415767
1.011,12,24.437709
1.03,31,24.492561
1.011,12,24.514503
1.006,7,24.526297
1.006,7,24.539263
1.012,13,24.562201
1.01,11,24.583145
1.018,19,24.617375
1.008,9,24.633328
1.008,9,24.649285
1.012,13,24.672225
1.021,22,24.71442
1.011,12,24.736366
1.013,14,24.760731
1.019,20,24.795637
1.021,22,24.837524
1.012,13,24.86137
1.009,10,24.881318
1.008,9,24.898272
1.01,11,24.91795
1.007,8,24.93242
1.005,6,24.943392
1.006,7,24.957353
1.005,6,24.968325
1.018,19,25.002234
1.016,17,25.032617
1.01,11,25.052558
-0.202,799,27.468681
1.019,20,27.504442
1.011,12,27.526408
1.012,13,27.55032
1.024,25,27.593232
1.013,14,27.618323
1.01,11,27.639235
1.007,8,27.654221
1.008,9,27.670547
1.015,16,27.700466
1.011,12,27.722409
1.008,9,27.738371
1.009,10,27.757349
1.015,16,27.78775
1.01,11,27.808743
1.007,8,27.824693
1.006,7,27.837659
1.01,11,27.856632
-0.954,47,27.938876
1.009,10,27.956804
1.02,21,27.994244
1.009,10,28.012194
1.009,10,28.030176
1.008,9,28.046109
1.008,9,28.062119
1.006,7,28.075084
1.006,7,28.087487
1.006,7,28.100442
1.01,11,28.12039
1.022,23,28.161202
1.021,22,28.199107
1.018,19,28.232046
1.007,8,28.24798
1.007,8,28.263968
1.008,9,28.279927
1.007,8,28.29489
1.022,23,28.335641
1.012,13,28.358977
1.01,11,28.377924
1.006,7,28.391915
1.006,7,28.404224
1.007,8,28.419183
1.007,8,28.433147
1.007,8,28.448106
1.015,16,28.476032
1.011,12,28.496836
1.024,25,28.542715
1.009,10,28.560697
1.022,23,28.60059
1.014,15,28.627545
1.013,14,28.652452
1.01,11,28.671832
1.01,11,28.692208
1.008,9,28.708166
1.012,13,28.731105
1.01,11,28.751051
1.013,14,28.775822
1.012,13,28.799758
1.006,7,28.812722
1.006,7,28.825983
1.007,8,28.841088
1.007,8,28.857045
1.006,7,28.869147
1.008,9,28.885105
1.007,8,28.899575
1.007,8,28.914535
1.006,7,28.927501
1.006,7,28.940466
1.006,7,28.952433
1.007,8,28.967394
1.008,9,28.983351
1.016,17,29.013272
1.012,13,29.036209
1.008,9,29.053164
1.009,10,29.071117
1.009,10,29.089146
1.019,20,29.12505
1.016,17,29.15497
1.01,11,29.174916
1.009,10,29.192653
1.01,11,29.212601
1.01,11,29.23155
1.011,12,29.253491
1.015,16,29.280925
1.011,12,29.302507
1.007,8,29.31647
1.006,7,29.330432
1.006,7,29.342401
1.007,8,29.356363
1.007,8,29.371047
