#{"t_start": 1686137635.3763504, "env_id": null}
r,l,t
0.716646,12,2.045642
-1.912519,28,2.108996
-1.905851,26,2.160863
-1.928776,34,2.228205
-1.915048,28,2.282637
-1.92887,28,2.340926
-1.926322,28,2.400305
-1.910635,28,2.457703
-1.924596,29,2.51854
-1.554685,16,2.550454
-1.918539,25,2.601893
-1.904847,24,2.652286
-1.897852,25,2.705145
-1.907681,38,2.78194
-1.894246,24,2.83058
-1.947383,38,2.908372
-1.90651,24,2.964222
-1.932734,31,3.07371
-1.668689,19,3.111871
-1.902728,43,3.200917
-1.93439,38,3.274516
-1.898091,26,3.328809
-1.920255,25,3.376786
-1.927534,30,3.433635
0.083174,40,3.516018
-1.934376,29,3.572867
-1.703855,22,3.618743
-1.935643,31,3.680651
0.39698,31,3.744128
-1.946273,39,3.820924
-1.934933,34,3.889741
-1.935155,30,3.949833
-1.91119,26,4.001695
-1.911428,26,4.051561
-1.906904,24,4.097439
-1.892653,24,4.144126
-1.918437,27,4.195989
-1.773775,21,4.235884
-1.911983,25,4.287025
-1.588632,17,4.320934
-1.920235,26,4.371049
-1.946435,37,4.440055
-1.90899,27,4.492913
-1.940945,35,4.560628
-1.92506,31,4.618099
-1.894207,24,4.666537
-1.924022,29,4.725125
-1.926302,27,4.779996
-1.918211,25,4.827899
-1.924862,26,4.878762
-1.927378,30,4.937703
-1.939007,32,5.001531
-1.93352,34,5.068436
-1.948128,38,5.142672
-1.914021,28,5.197526
-1.915968,27,5.249479
-1.912541,28,5.30533
-1.950138,34,5.373055
-1.921327,29,5.428905
-1.920782,25,5.477776
-1.945416,34,5.547108
-1.498634,16,5.583013
-1.925965,28,5.64385
0.435657,22,5.689727
-1.944315,37,5.772506
-1.910682,25,5.828888
-1.938422,55,5.948335
-1.896854,25,6.007178
-1.920444,26,6.069274
-1.911933,25,6.122131
-1.926875,26,6.171001
-1.946942,41,7.482658
-1.927477,28,7.560096
0.310742,31,7.647002
0.367264,24,7.703849
0.32067,28,7.772045
-1.905458,26,7.836871
-1.940217,30,7.908679
-1.887986,24,7.962062
0.056354,37,8.043843
-1.897095,24,8.097699
-1.910953,28,8.155545
-1.920678,30,8.218376
-1.92517,26,8.269732
-1.930363,39,8.344125
-1.518309,16,8.37604
-1.878197,25,8.422914
-1.918737,25,8.470786
-1.910741,25,8.518658
-1.920436,28,8.574509
-1.907039,27,8.625372
-1.914911,26,8.674242
-1.918664,26,8.727101
-1.914483,31,8.788935
-1.621279,19,8.827831
-1.92805,46,8.929559
-1.902821,25,8.976434
-1.917384,28,9.033282
-1.892868,24,9.081398
-1.705644,23,9.127134
-1.921373,27,9.17853
-1.928596,30,9.235518
-1.890916,24,9.285386
-1.910979,24,9.337246
-1.901166,25,9.387113
-1.912568,26,9.437807
-1.636144,18,9.472714
-1.917532,30,9.532088
