#{"t_start": 1685082805.713553, "env_id": null}
r,l,t
-540612.379883,9,2.431495
-533531.314636,64,8.791085
-970882.160156,46,13.411158
-932938.673828,39,17.331317
-1450605.035156,94,26.711124
2680988.312002,305,57.190802
-1114522.149414,64,63.591235
-624133.348145,14,64.971006
-1266178.637207,72,72.130687
-884525.090332,36,75.690848
-934660.364258,51,80.811284
-1128832.965332,55,86.330532
-1266043.214844,71,93.410847
-358563.787796,185,111.930981
-857306.26709,36,115.530698
-866530.541992,35,119.050855
-848360.284668,34,122.470922
-961729.387695,62,128.69109
-764643.233887,28,131.451122
-1302784.327271,128,144.230497
-947077.71582,42,148.370859
-727044.390137,23,150.650889
-1008059.68457,50,155.610619
-1537933.035645,118,167.430839
-804561.626953,31,170.491461
-147598.334999,155,185.930551
-930961.521484,52,191.071051
-897445.378906,40,195.070577
-1427689.172852,102,205.230969
-1194396.958008,59,211.789027
-1862007.30957,121,223.829041
-771623.425293,27,226.528121
-829452.80127,34,229.908622
-769125.388672,26,232.488423
-885663.731934,46,237.028543
-826354.00293,32,240.188492
-1115868.599609,64,246.588993
-951396.904785,47,251.268361
-1302760.339355,122,263.468744
-1077004.557617,63,269.748717
-1343747.910156,72,276.968808
-1022408.676758,51,282.069042
-852298.167969,37,285.78857
1642378.41449,220,307.768512
-1115152.40625,64,314.168106
-757439.044922,27,316.808361
-1337316.314941,86,325.408956
-1224748.949707,90,334.368472
-827754.364258,33,337.688998
-871405.866211,40,341.708399
-1412311.092407,170,358.668265
-1392076.444336,83,366.948521
-1384899.983887,96,376.548943
-861951.038086,35,380.028465
-1152187.053223,59,385.948642
-765865.486328,27,388.668363
-928322.786133,38,392.468059
-946880.501465,47,397.168117
-874301.161865,60,403.12904
-1158968.693359,57,408.849461
-1281383.900391,81,417.568989
-894216.919434,37,421.288618
-982951.026367,47,425.948619
-979055.817871,41,430.009017
-800341.009521,57,435.668969
957968.118866,286,464.248549
-1053528.470703,57,469.948513
-2042750.787598,134,483.349051
-935440.28125,43,487.589341
1278858.179794,230,510.549101
-970650.976562,49,515.44885
-761288.866699,26,518.048585
-850848.23584,43,522.32877
-1284836.018555,124,534.748526
-756299.321777,26,537.369045
-439213.91,262,563.549039
-1145489.439453,72,570.708398
-1072601.598633,56,576.309106
-825788.812012,32,579.488667
-815467.300293,32,582.688878
-1095886.229492,51,587.788746
-795076.233398,34,591.209504
-914660.310728,161,607.249224
-1156709.368652,88,616.048801
-1210146.446289,74,624.049399
-353554.565414,347,658.749388
-675654.455566,18,660.569998
-931798.234375,41,664.669944
-1097771.02002,54,670.089819
-930831.578613,41,674.149609
-892017.963867,37,677.829796
-864085.650391,35,681.32959
-1007210.132812,51,686.369632
-1711447.543457,120,698.349906
-897225.259277,37,702.049635
-697837.275391,25,704.529491
-951705.37207,41,708.649674
-961273.270996,50,713.589432
-907408.441406,39,717.449255
-1030888.12793,50,1032.356647
-822238.249023,31,1035.496064
-32333.450672,189,1054.396694
-832966.866699,39,1058.276495
-1036306.790527,49,1063.176874
-848234.428223,35,1066.696708
-1444884.918945,96,1076.31623
-1089364.811523,64,1082.676011
-1631113.058105,100,1092.716653
-971560.835449,50,1097.71636
-860916.398438,37,1101.416378
-1136792.477051,58,1107.17673
-909779.291992,38,1110.976462
-1072080.871094,58,1116.75609
-1303404.869141,99,1126.676878
-1235268.358398,87,1135.396147
-1114547.246582,60,1141.436386
-1090834.707031,57,1147.156654
-861637.473145,39,1151.096298
-2179920.257812,129,1163.956409
-759117.0625,27,1166.61634
-852030.657715,32,1169.79606
-1403909.754639,138,1183.576571
-1610841.518555,99,1193.456909
-997256.163086,47,1198.176939
-691263.955078,20,1200.216499
8131646.78299,456,1245.83626
-1023880.527832,48,1250.676542
-859526.791016,34,1254.036105
-1220567.027344,99,1263.916614
