#{"t_start": 1685060300.411523, "env_id": null}
r,l,t
-527671.679688,29,4.334289
-750797.07666,135,17.774097
-574461.91394,40,21.754112
-548331.880981,25,24.254661
-835957.278931,208,45.034091
-557237.409058,30,47.99398
-531770.305786,17,49.633714
-691880.063599,109,60.514514
-547778.803833,25,62.953737
-637297.305664,76,70.513856
-571257.526855,38,74.274007
-526924.534668,15,75.713609
-569870.486938,36,79.254407
-555137.078735,29,82.133891
-543511.846436,23,84.414198
-789212.27417,240,108.353973
-653162.764526,80,116.313567
-610723.513672,57,121.994612
-739684.610596,133,135.314565
-805059.546265,199,155.214369
-558760.504761,31,158.274466
-585540.167847,47,162.974227
-587251.30127,57,168.674811
-564363.322876,33,171.974387
-597069.901733,54,177.394359
-908286.934387,303,208.213361
-578658.861572,41,212.25316
-586987.983643,47,216.892604
-813666.404175,189,235.752712
-612036.468506,61,241.812995
-580163.68042,42,245.972702
-561600.49646,35,249.413023
-563913.515869,33,252.69323
-533670.027588,18,254.473534
-679578.3479,103,264.733134
-590595.967163,57,270.393223
-632383.658936,71,277.433118
-727032.091309,132,290.613111
-676007.158325,95,300.112922
-599119.32605,53,305.412754
-559663.915039,31,308.472797
-582031.203735,44,312.813394
-562915.138916,33,316.073407
-785980.3909,242,340.233006
-567250.165161,35,343.713098
-567284.94458,35,347.152603
-633175.18335,75,354.612859
-571573.147827,37,358.333298
-677656.573242,121,370.413299
-612381.309692,63,376.7335
-549729.932495,26,379.353688
-546005.513062,24,381.713108
-573539.839355,38,385.513049
-565431.754639,34,388.913167
-543604.829224,23,391.193151
-585170.048096,44,395.593242
-603861.497131,72,402.73268
-777860.037292,449,448.163598
-565130.706665,34,451.583867
-574410.6521,40,455.563699
-668838.156738,89,464.463766
-748192.855835,171,481.504202
-560359.250244,32,484.683688
-553129.674072,28,487.443987
-585113.152832,48,492.203772
-605509.900391,55,497.664039
-577962.35022,40,501.684164
-551814.558594,27,504.404491
-582372.813843,45,508.884138
-599222.786865,54,514.223657
-600312.610229,54,519.563839
-674599.518921,110,530.544199
-549089.647095,27,533.20382
-572997.173218,38,536.964071
-595466.778809,60,542.943524
-533893.002808,19,544.803655
-570030.974243,41,548.924197
-567713.753784,35,552.403913
-607138.911621,66,558.963653
-602156.671143,54,564.384397
-561640.692383,32,567.543591
-567217.851074,36,571.164541
-599119.572998,51,576.243816
-612296.062866,58,582.024409
-564623.303345,34,585.443937
-590405.513306,47,590.144362
-582111.95459,42,594.303971
-572333.484009,38,598.084097
-693851.534607,164,614.50511
-694673.616699,119,626.933125
-573922.035278,50,631.893669
-513483.669189,8,632.672882
-576725.292725,40,636.652938
-685707.866821,147,651.373323
-528463.328857,16,652.97312
-684126.793457,98,662.773094
-1033620.543457,419,704.673329
-596929.854736,55,710.193649
-546652.511597,25,712.713633
-551778.870605,28,715.532747
-591618.784058,48,720.353625
-670569.407104,95,729.81348
-551908.771729,29,732.733699
-610000.732666,57,738.433186
-678209.891357,107,749.073418
-550132.066162,26,751.612728
-591209.349365,48,756.373303
-540069.754883,21,758.413174
-560207.158081,31,761.472606
-566448.557861,35,764.912524
-537496.827637,20,766.892766
-562726.276489,34,770.252612
-582987.121216,43,774.553479
-607258.028809,58,780.352928
-572656.80127,39,784.233085
-577669.037109,42,788.412963
-680026.026611,116,800.033217
-643188.006348,78,807.772828
-569431.340332,37,811.453319
-577030.022461,45,815.913321
-547984.729492,25,818.432942
-552600.887573,27,821.711775
-657712.281738,92,830.871534
-577530.035034,42,835.031258
-664897.30542,91,844.1114
-568934.764648,36,847.731407
-614798.284668,62,853.931691
-574395.91626,38,857.751247
-596577.940186,53,863.01118
-673958.97583,97,872.65121
-731111.311157,136,886.231917
-554029.654053,28,889.051311
-582174.915161,43,893.291146
-578136.278687,40,897.290984
-645187.005859,89,906.211621
-565782.273926,34,909.571608
-561703.674805,32,912.731582
-613765.830078,59,918.651541
-579399.908569,42,922.811614
-556283.082031,30,925.791206
-570215.196289,36,929.351636
-575883.171875,40,933.351119
-591492.265137,50,938.331486
-719133.836426,162,954.491147
-699878.881592,125,966.931038
-726058.019043,132,980.151448
-608828.808105,60,986.091772
-539833.357666,21,988.21193
-612987.68335,61,994.271609
-583904.500732,44,1029.40907
-608039.904541,61,1035.530091
-601301.840576,53,1040.789191
-562795.675659,36,1044.429621
-598498.533569,51,1049.5293
-620750.608765,65,1056.029579
-582009.198486,42,1060.20962
-566539.993896,34,1063.629359
-588403.151123,46,1068.269747
-534290.780762,19,1070.129355
-586007.05249,46,1074.769566
-609440.240479,57,1080.44922
-611184.838257,61,1086.568897
-563611.307495,36,1090.129423
-596609.856201,51,1095.229296
-559411.995728,32,1098.409294
-592702.332764,50,1103.368883
-548248.882935,26,1105.94902
-561851.702881,32,1109.18996
-639702.203125,77,1116.889024
-871695.115234,261,1142.949256
-558434.859497,30,1145.988955
-554244.279297,29,1148.869312
-521024.183105,12,1150.089444
-591116.286011,52,1155.309006
-630669.452393,72,1162.469223
-566857.319946,35,1165.969084
-579915.966553,42,1170.149593
-557529.720459,30,1173.149639
