#{"t_start": 1685762301.677239, "env_id": null}
r,l,t
122200.091309,36,5.023329
4900968.408936,51,10.056407
4177573.820923,51,15.107132
-19488.174316,23,17.423103
4158374.077393,51,22.456116
-635575.145508,8,23.206756
-613518.149536,12,24.339575
-477497.152344,14,25.757075
-626253.821289,7,26.473749
1808485.323242,38,41.89606
-371907.969482,14,78.109978
2432001.572266,54,83.139208
-596807.443359,6,88.860402
-599614.692505,11,89.622023
5733702.007812,51,94.672386
-627164.428711,10,95.606171
-623950.56543,7,96.738955
-625360.580078,9,97.589371
-631235.956055,8,98.406033
-635418.355469,8,99.172301
-731086.665894,43,103.455447
229425.616455,51,108.489083
-339122.960449,18,110.289172
-617868.468506,9,111.206027
-243472.780273,20,114.806094
-639966.401367,8,115.53907
-637929.905762,9,116.405942
