#{"t_start": 1685876777.5711849, "env_id": null}
r,l,t
-5090559.0,2049,10.18096
-5850709.0,2383,20.184202
-5659751.0,2315,30.190909
-5548106.0,2241,40.193401
-5641098.0,2277,50.426311
-4428613.0,1795,60.434364
-5743139.0,2326,70.437406
-5627900.0,2332,80.439937
-5771268.0,2363,90.443243
-5804637.0,2350,100.44498
-5802114.0,2344,110.447007
-4763283.0,2362,120.612861
-5822537.0,2437,130.614938
-5905105.0,2384,140.618537
-5831118.0,2357,150.621471
-5665105.0,2288,160.623189
-5715614.0,2310,170.665257
-5027181.0,2048,180.81331
-5021147.0,2038,190.815601
-5178613.0,2095,200.821119
-4836108.0,1957,210.825678
-4079903.0,1913,220.840749
