#{"t_start": 1686132400.4796078, "env_id": null}
r,l,t
-0.9892,109,2.172339
-0.997,31,2.247139
-0.998,21,2.292286
-0.9977,24,2.34466
-0.9978,23,2.394038
-0.9972,29,2.457379
-0.9972,29,2.521421
-0.9974,27,2.585747
-0.9977,24,2.640268
-0.9707,294,3.275716
-0.9981,20,3.315734
-0.9981,20,3.359617
-0.9975,26,3.417463
-0.9975,26,3.470325
-0.9958,43,3.563082
-0.9971,30,3.635892
-0.9983,18,3.676782
-0.9977,24,3.732633
-0.9976,25,3.787491
-0.9984,17,3.828381
-0.9979,22,3.878249
-0.9978,23,3.931108
-0.9972,29,4.00092
-0.9981,20,4.039816
-0.9981,20,4.077714
-0.9935,66,4.204375
-0.9973,28,4.259749
-0.9977,24,4.303631
-0.9967,34,4.374442
-0.9978,23,4.419321
-0.9973,28,4.472344
-0.9976,25,4.522209
-0.9979,22,4.563818
-0.9979,22,4.619669
-0.9977,24,4.680511
-0.9976,25,4.730376
