#{"t_start": 1686127034.0516982, "env_id": null}
r,l,t
0.751378,11,1.769767
0.722357,11,1.805586
-1.7898,24,1.849134
0.742571,10,1.868084
0.729062,11,1.888031
0.763003,10,1.905982
0.754933,10,1.923935
0.757081,10,1.94089
-1.839323,22,1.979784
-1.836888,22,2.018507
-1.756396,21,2.055515
0.7538,10,2.074462
0.745094,10,2.093411
0.776575,9,2.112361
0.822119,8,2.126325
-1.799571,19,2.159236
0.807827,8,2.174197
0.826031,7,2.187162
0.855157,7,2.199129
0.831308,7,2.212094
0.842951,7,2.22506
0.81594,8,2.241018
0.829493,7,2.254011
-1.727454,17,2.282905
-1.734142,17,2.313919
0.788526,8,2.327857
0.826986,8,2.342814
0.843211,7,2.355779
0.809716,8,2.369743
0.826417,8,2.383705
0.816411,8,2.397793
0.811594,8,2.412753
0.835733,7,2.425719
0.821251,7,2.439681
0.811452,8,2.453644
0.821409,7,2.46663
0.840322,7,2.478578
0.833525,7,2.491543
0.849726,7,2.504511
0.85948,6,2.516479
0.859896,6,2.528446
0.86032,6,2.539417
0.872109,6,2.550388
0.859573,6,2.561358
0.86881,6,2.573326
0.884333,6,2.583299
0.861358,6,2.597262
0.883945,6,2.60923
0.889272,6,2.620908
0.856312,6,2.631882
0.857578,6,2.643849
0.885096,6,2.653822
0.883749,6,2.664793
0.880056,6,2.675763
0.872067,6,2.686734
0.873994,6,2.696707
-1.705709,15,2.723635
0.843493,7,2.736601
0.863998,6,2.747572
0.864506,6,2.758542
0.86438,6,2.769512
0.848456,7,2.782478
0.876543,6,2.793449
0.872992,6,2.80442
-1.771761,16,2.832898
0.822176,7,2.845864
0.851522,7,2.858829
-1.715527,16,2.887777
0.853146,7,2.900717
0.824088,7,2.912684
0.820688,7,2.926167
0.850436,7,2.939133
0.858096,7,2.952099
0.860826,7,2.967058
0.83286,7,2.983015
0.847219,7,2.995981
0.841415,7,3.00947
-1.775563,16,3.038302
0.832232,7,3.050742
0.869241,6,3.062343
0.832019,7,3.075874
0.855043,7,3.088659
0.85438,7,3.101872
0.83018,7,3.114093
0.845632,7,3.126546
0.855955,7,3.140675
0.832409,7,3.153521
0.865794,6,3.164847
0.871965,6,3.175818
0.866148,6,3.187314
0.867398,6,3.199762
0.856092,6,3.211963
0.868011,6,3.223341
0.878081,6,3.235783
0.853066,6,3.247708
0.863143,6,3.258392
0.873795,6,3.269444
0.84687,6,3.281123
0.859739,6,3.293439
0.8446,7,3.30562
0.863,6,3.316971
0.852683,6,3.328817
0.838926,7,3.341295
-1.703547,15,3.368593
0.865889,6,3.380595
0.868383,6,3.392578
0.858618,6,3.403602
0.881385,6,3.415176
0.874613,6,3.42631
0.8835,6,3.437747
0.885615,6,3.449152
0.856417,6,3.460122
0.873238,6,3.471093
0.878239,6,3.482064
0.856653,6,3.494031
0.854953,6,3.505003
0.862456,6,3.516491
0.856849,6,3.527461
-1.801559,15,3.554389
0.841899,7,3.567354
0.852622,6,3.579322
0.87947,6,3.590293
0.859721,6,3.601264
0.859396,6,3.613232
0.884802,6,3.6252
0.888204,6,3.637169
0.869,6,3.648139
0.866184,6,3.65911
0.886401,6,3.67008
0.89693,5,3.680053
0.856678,6,3.691024
0.865817,6,3.702992
0.862161,6,3.713964
0.861831,6,3.725449
-1.770544,15,3.752379
0.863877,6,3.764346
0.85441,6,3.776314
0.843729,7,3.788283
0.878204,6,3.799253
0.881763,6,3.810223
0.879477,6,3.822192
0.833397,7,3.835185
0.862047,6,3.847124
0.870538,6,3.858095
0.877777,6,3.869066
0.880383,6,3.880036
-1.714638,15,3.906965
0.836797,7,3.91993
0.856816,6,3.9309
0.850742,6,3.942869
0.847641,6,3.953839
0.857632,6,3.964809
0.885676,6,3.976778
0.851148,6,3.987748
0.872795,6,3.999717
0.859131,6,4.010687
-1.764967,15,4.036618
0.873349,6,4.048586
0.881742,6,4.059556
0.856414,6,4.070527
0.862497,6,4.081498
0.882278,6,4.092469
0.862582,6,4.103439
0.867884,6,4.114681
0.878641,6,4.125651
0.865249,6,4.136621
-1.816349,16,4.165544
0.88275,6,4.177512
0.870764,6,4.188483
0.855407,6,4.199453
0.869544,6,4.211823
0.888525,6,4.222766
0.866653,6,4.235731
0.879686,6,4.246703
0.867678,6,4.259667
0.869865,6,4.270639
0.858982,6,4.282606
0.846182,7,4.294574
0.871701,6,4.306547
0.83588,7,4.318514
0.856302,6,4.330483
0.839902,7,4.343447
-1.720945,15,4.369379
0.867437,6,4.381347
0.85739,6,4.392317
0.872584,6,4.403288
0.873584,6,4.415271
0.880622,6,4.426226
0.854488,7,4.439192
0.843562,7,4.452158
0.8503,7,4.464125
0.834131,7,4.478088
0.876183,6,4.489059
0.872521,6,4.501027
0.877441,6,4.512562
0.840261,7,4.526525
0.856032,6,4.537495
0.8563,6,4.55046
0.878248,6,4.562434
0.884532,6,4.573406
0.879283,6,4.584376
0.86834,6,4.596344
-1.716357,15,4.625142
0.855595,6,4.636113
0.862719,6,4.648081
0.871451,6,4.661046
0.854527,6,4.672018
0.87127,6,4.683985
0.836886,7,4.697947
0.864102,6,4.709916
-1.681912,15,4.737842
0.874311,6,4.749824
0.851126,7,4.764769
0.87192,6,4.777734
0.855316,6,4.789704
-1.696421,15,4.819136
0.853757,6,4.831103
0.857121,6,4.845066
0.866912,6,4.858032
0.849812,6,4.87
0.863271,6,4.881967
-1.746027,15,4.911888
-1.788417,16,4.943802
0.868683,6,4.955771
0.844031,7,4.969734
