#{"t_start": 1686129993.8735027, "env_id": null}
r,l,t
-0.9991,10,1.849966
-0.9988,13,1.885871
-0.9977,24,1.93075
-0.9976,25,1.976084
-0.9976,25,2.019966
-0.9975,26,2.069832
-0.998,21,2.108728
-0.9977,24,2.1566
-0.998,21,2.198488
-0.9971,30,2.256333
-0.9981,20,2.293235
-0.998,21,2.333128
-0.9971,30,2.391351
-0.9972,29,2.445713
-0.9984,17,2.477627
-0.9977,24,2.523319
-0.9978,23,2.567201
-0.9691,310,3.201838
-0.9974,27,3.258205
-0.9975,26,3.312095
-0.998,21,3.356937
-0.9965,36,3.432757
-0.9976,25,3.490224
-0.9977,24,3.54199
-0.9978,23,3.589863
-0.9987,14,3.619782
-0.9977,24,3.669649
-0.9982,19,3.71054
-0.9982,19,3.749436
-0.9978,23,3.798305
-0.9901,100,4.032785
-0.9959,42,4.118556
-0.9973,28,4.173363
-0.9965,36,4.243758
-0.9982,19,4.280659
-0.9975,26,4.329529
-0.9975,26,4.377443
-0.9974,27,4.427831
-0.9978,23,4.471323
-0.9988,13,4.498251
-0.9976,25,4.545918
-0.9983,18,4.57883
-0.9963,38,4.650759
-0.9975,26,4.700625
-0.9652,349,5.379745
-0.9978,23,5.424625
-0.9976,25,5.4715
-0.9983,18,5.505409
-0.9979,22,5.5463
-0.9964,37,5.615276
-0.9979,22,5.65588
-0.9976,25,5.703752
-0.9969,32,5.763841
-0.998,21,5.805729
-0.9977,24,5.851607
-0.9979,22,5.892497
-0.9981,20,6.157518
-0.9979,22,6.209665
-0.998,21,6.258614
-0.9983,18,6.300504
-0.9719,282,6.82909
-0.9976,25,6.875159
-0.9945,56,6.979259
-0.9972,29,7.03511
-0.9985,16,7.064033
-0.998,21,7.104923
-0.9975,26,7.152796
-0.9878,123,7.387215
-0.9976,25,7.43409
-0.9977,24,7.477812
-0.9983,18,7.51172
-0.9981,20,7.548728
-0.9979,22,7.591048
-0.9966,35,7.656444
-0.9983,18,7.69135
-0.997,31,7.748724
-0.9972,29,7.80258
-0.973,271,8.343135
-0.9976,25,8.393001
-0.9974,27,8.446857
-0.9978,23,8.493732
-0.9872,129,8.751047
-0.9946,55,8.861751
-0.9979,22,8.905634
-0.9983,18,8.942063
-0.9978,23,8.988924
-0.9976,25,9.038791
-0.9937,64,9.184715
-0.9978,23,9.240461
-0.9978,23,9.291785
-0.981,191,9.664801
-0.9976,25,9.711676
-0.9975,26,9.762542
-0.9978,23,9.805426
-0.9984,17,9.839334
-0.9988,13,9.864803
-0.9981,20,9.902701
-0.9977,24,9.948586
-0.9921,80,10.100182
-0.9977,24,10.146806
-0.9966,35,10.463958
-0.9984,17,10.506555
-0.9977,24,10.561662
-0.9967,34,10.629481
-0.9842,159,10.926928
-0.9966,35,10.990758
-0.9974,27,11.043617
-0.9982,19,11.079521
-0.9981,20,11.11742
-0.9969,32,11.17726
-0.998,21,11.21815
-0.9842,159,11.523889
-0.9289,712,12.9173
-0.9716,285,13.521785
-0.9937,64,13.681509
-0.9881,120,13.931839
-0.9966,35,14.005162
-0.9973,28,14.06201
-0.9967,34,14.131823
-0.9779,222,14.854673
-0.9949,52,14.990616
-0.992,81,15.150299
-0.96,401,16.050918
-0.997,31,16.127109
-0.9895,106,16.328853
-0.9874,127,16.58835
-0.9977,24,16.640749
-0.995,51,16.751831
-0.997,31,16.813666
-0.9925,76,16.960274
-0.9982,19,16.998173
-0.9599,402,17.793283
-0.9973,28,17.851129
-0.9976,25,17.900574
-0.9969,32,17.963405
-0.9975,26,18.014269
-0.9969,32,18.077101
-0.9591,410,18.97891
-0.9973,28,19.035757
-0.9975,26,19.102579
-0.9448,553,20.736433
-0.9962,39,20.816219
-0.9932,69,20.950859
-0.9708,293,21.543275
-0.9942,59,21.654012
-0.9974,27,21.704877
-0.9829,172,22.058343
-0.8759,1242,25.005407
-0.9784,217,25.522913
-0.9975,26,25.579406
-0.9974,27,25.63825
-0.9857,144,25.977157
-0.9957,44,26.092359
-0.9868,133,26.47733
-0.8913,1088,28.91321
-0.9962,39,29.004966
-0.8694,1307,31.614968
-0.9679,322,32.308088
-0.913,871,34.207551
-0.9981,20,34.246447
-0.9879,122,34.481817
-0.9981,20,34.519225
-0.96,401,35.279316
-0.9981,20,35.31921
-0.9369,632,36.567623
-0.9869,132,36.844896
-0.8825,1176,39.596929
-0.9974,27,39.653778
-0.993,71,39.799909
-0.9861,140,40.114163
-0.9973,28,40.168019
-0.9964,37,40.237833
-0.9939,62,40.365492
-0.9868,133,40.631067
-0.9826,175,40.9927
-0.9964,37,41.067499
-0.9974,27,41.125345
-0.9963,38,41.218097
-0.9786,215,41.745669
-0.9975,26,41.802518
-0.9529,472,43.102808
-0.9792,209,43.512153
-0.9881,120,43.744374
-0.9886,115,43.966333
-0.9665,336,44.654815
-0.9761,240,45.137747
-0.9464,537,46.23706
-0.9852,149,46.789866
-0.99,101,46.990865
-0.9973,28,47.051702
-0.9453,548,48.462527
-0.9977,24,48.531517
-0.9023,978,50.846992
-0.983,171,51.171638
-0.9854,147,51.6841
-0.9937,64,51.825722
-0.9945,56,51.933081
-0.9904,97,52.119606
-0.9868,133,52.377335
-0.9106,895,54.416613
-0.9788,213,54.864832
-0.9895,106,55.08624
-0.9786,215,55.511105
-0.9975,26,55.563964
-0.9695,306,56.390271
-0.8761,1240,59.040671
-0.995,51,59.155882
-0.9846,155,59.482565
-0.953,471,60.484703
-0.9891,110,60.963657
-0.9833,168,61.296767
-0.9818,183,61.668804
-0.9944,57,61.796462
-0.9721,280,62.38768
-0.9805,196,62.759965
-0.982,181,63.084334
-0.9904,97,63.265847
-0.988,121,63.498758
-0.9279,722,65.03458
-0.9832,169,65.368788
-0.9969,32,65.424639
-0.9842,159,65.709603
-0.9716,285,66.254165
-0.9781,220,66.666463
-0.9638,363,67.329227
-0.9843,158,67.607153
-0.9741,260,68.100142
-0.9839,162,68.394259
-0.9854,147,68.655484
-0.9702,299,69.368009
-0.9215,786,70.778185
-0.9573,428,71.544657
-0.9972,29,71.611261
-0.9867,134,71.882536
-0.9921,80,72.035497
-0.9204,797,73.707722
-0.9913,88,73.876093
-0.9869,132,74.116112
-0.9774,227,74.557759
-0.9925,76,74.707528
-0.9845,156,75.044125
-0.977,231,75.497085
-0.9824,177,75.966041
-0.9725,276,76.536668
-0.9842,159,76.845618
-0.9854,147,77.35579
-0.9799,202,77.742615
