#{"t_start": 1685068278.7417989, "env_id": null}
r,l,t
12567623.355469,90,10.409724
24334535.386719,215,31.929691
1686319.986328,30,34.909817
4496407.5,78,42.669934
1572519.064453,28,45.410475
1276027.839844,27,48.130253
1838349.316406,35,51.569778
3473374.800781,63,57.849823
2722571.273438,41,61.950536
1426515.90625,28,64.710002
4199125.480469,67,71.410081
25445482.875,218,93.190679
2851667.320312,49,98.110688
3923966.585938,74,105.469437
1216772.894531,26,108.05007
3484440.462891,83,116.310047
10933769.691406,156,131.910371
1682518.052734,32,135.069761
12173120.574219,150,150.090029
25847251.472656,282,178.270466
4279686.429688,81,186.350038
12310941.386719,246,211.717242
10383736.757812,136,225.277845
2892542.683594,66,231.817533
5027216.90625,95,241.277662
31215417.386719,220,263.217521
3601393.730469,63,269.537714
47589713.464844,228,292.317372
657456.8125,19,294.177456
