#{"t_start": 1686131830.4214277, "env_id": null}
r,l,t
-0.9991,10,1.89121
-0.9983,18,1.936365
-0.9975,26,1.984238
-0.9943,58,2.097904
-0.9979,22,2.143748
-0.9977,24,2.196635
-0.9965,36,2.280894
-0.9987,14,2.311099
-0.9974,27,2.365971
-0.9976,25,2.416838
-0.998,21,2.458742
-0.9977,24,2.508609
-0.9973,28,2.566455
-0.9542,459,3.543504
-0.9977,24,3.592258
-0.9962,39,3.672633
-0.9976,25,3.722034
-0.9981,20,3.762886
-0.9981,20,3.804773
-0.9975,26,3.855639
-0.9979,22,3.898524
-0.9977,24,3.947391
-0.9979,22,3.991275
-0.9977,24,4.040144
-0.9975,26,4.093003
-0.9977,24,4.138881
-0.998,21,4.18376
-0.9981,20,4.225
-0.9977,24,4.27387
-0.9977,24,4.323665
-0.9982,19,4.363558
-0.9979,22,4.410802
-0.9971,30,4.472637
-0.9976,25,4.52605
-0.9592,409,5.32183
-0.9981,20,5.360726
-0.9707,294,5.924842
-0.9964,37,5.995656
-0.9978,23,6.285879
-0.9963,38,6.371761
-0.9972,29,6.439581
-0.9967,34,6.508687
-0.9975,26,6.557557
-0.9743,258,7.049659
-0.9971,30,7.106511
-0.9939,62,7.2251
-0.9979,22,7.269981
-0.9981,20,7.308877
-0.9983,18,7.343057
-0.997,31,7.401901
-0.9983,18,7.436318
-0.9973,28,7.489176
-0.9958,43,7.566968
-0.9979,22,7.615837
-0.998,21,7.66471
-0.9903,98,7.866144
-0.9975,26,7.918651
-0.9975,26,7.974209
-0.9975,26,8.026069
-0.9719,282,8.59474
-0.9907,94,8.802185
-0.996,41,8.896554
-0.9982,19,8.932459
-0.993,71,9.066797
-0.9971,30,9.122648
-0.998,21,9.161446
-0.9977,24,9.207394
-0.9978,23,9.252175
-0.9971,30,9.313014
-0.9982,19,9.347922
-0.9981,20,9.386817
-0.9976,25,9.435264
-0.9986,15,9.466719
-0.9972,29,9.524652
-0.9946,55,9.631059
-0.9977,24,9.68187
-0.9778,223,10.13893
-0.998,21,10.178822
-0.9966,35,10.245644
-0.9944,57,10.355596
-0.9977,24,10.62288
-0.9984,17,10.662773
-0.93,701,12.012644
-0.9179,822,13.614604
-0.9972,29,13.674456
-0.9976,25,13.725813
-0.9953,48,13.825547
-0.9976,25,13.876415
-0.9938,63,14.00458
-0.9944,57,14.134234
-0.9977,24,14.192079
-0.9977,24,14.240948
-0.9962,39,14.316367
-0.9971,30,14.373962
-0.9649,352,15.323421
-0.99,101,15.515911
-0.9974,27,15.566844
-0.9714,287,16.102546
-0.9977,24,16.149421
-0.9925,76,16.310294
-0.9976,25,16.358075
-0.9977,24,16.402954
-0.9976,25,16.450826
-0.9979,22,16.49224
-0.9978,23,16.536123
-0.9979,22,16.57801
-0.9976,25,16.624886
-0.9978,23,16.669488
-0.9969,32,16.730325
-0.9973,28,16.781771
-0.9984,17,16.814684
-0.9978,23,16.857569
-0.9412,589,17.980479
-0.9896,105,18.175003
-0.998,21,18.218886
-0.9327,674,19.85931
-0.9957,44,19.943091
-0.9975,26,19.995952
-0.9961,40,20.0735
-0.9941,60,20.18919
-0.9975,26,20.238105
-0.9954,47,20.330487
-0.9564,437,21.1779
-0.9977,24,21.222651
-0.9979,22,21.264684
-0.9977,24,21.310799
-0.9942,59,21.420558
-0.9979,22,21.461447
-0.9974,27,21.512841
-0.9984,17,21.546751
-0.9971,30,21.603416
-0.9959,42,21.683352
-0.8832,1169,24.190889
-0.9973,28,24.250528
-0.9904,97,24.450501
-0.9975,26,24.504356
-0.9313,688,25.891579
-0.9962,39,25.970369
-0.9971,30,26.028824
-0.9973,28,26.081209
-0.9977,24,26.126088
-0.9965,36,26.194931
-0.9979,22,26.236818
-0.9978,23,26.280702
-0.9976,25,26.328573
-0.9972,29,26.38243
-0.9962,39,26.457229
-0.9975,26,26.506098
-0.9976,25,26.551976
-0.9934,67,26.678637
-0.9213,788,28.408093
-0.9662,339,29.073198
-0.9938,63,29.200366
-0.9807,194,29.59745
-0.9973,28,29.656293
-0.9975,26,29.709155
-0.9936,65,29.842918
-0.9956,45,29.946672
-0.9962,39,30.040421
-0.9976,25,30.089291
-0.9974,27,30.140154
-0.9773,228,30.576635
-0.9895,106,30.777386
-0.9977,24,30.824481
-0.9883,118,31.051477
-0.9805,196,31.449044
-0.9868,133,31.916422
-0.9583,418,32.729318
-0.9346,655,33.976711
-0.9396,605,35.240725
-0.9387,614,36.702963
-0.9962,39,36.777764
-0.9936,65,36.900435
-0.986,141,37.166848
-0.9954,47,37.258004
-0.9893,108,37.467194
-0.9883,118,37.691113
-0.8588,1413,40.728635
-0.9779,222,41.15239
-0.9977,24,41.196273
-0.9693,308,41.797847
-0.9984,17,41.83326
-0.9854,147,42.124202
-0.9894,107,42.331646
-0.9975,26,42.384505
-0.9864,137,42.643768
-0.9981,20,42.68167
-0.9808,193,43.043706
-0.998,21,43.082595
-0.9324,677,44.557124
-0.9564,437,45.466551
-0.998,21,45.510434
-0.9951,50,45.611475
-0.9907,94,45.809944
-0.9965,36,45.895224
-0.9976,25,45.955064
-0.9324,677,47.315156
-0.987,131,47.56848
-0.9085,916,49.563442
-0.9441,560,50.673586
-0.9228,773,52.224139
-0.9773,228,52.688196
-0.9821,180,53.256129
-0.9891,110,53.477293
-0.9548,453,54.344714
-0.9972,29,54.401109
-0.9816,185,54.74783
-0.9729,272,55.265446
-0.9615,386,56.047915
-0.9025,976,58.238944
-0.9436,565,59.313187
-0.9074,927,61.092789
-0.9859,142,61.383026
-0.9856,145,61.980005
-0.9464,537,63.068882
-0.9891,110,63.312764
-0.955,451,64.24162
-0.9926,75,64.397904
-0.9964,37,64.473239
-0.9821,180,64.83366
-0.9454,547,66.163782
-0.9978,23,66.226614
-0.9967,34,66.312907
-0.9745,256,66.854046
-0.9858,143,67.164025
-0.9906,95,67.380953
-0.9957,44,67.491164
-0.962,381,68.250201
-0.993,71,68.393373
-0.9761,240,68.888524
-0.9878,123,69.151093
-0.9983,18,69.201957
-0.9897,104,69.433637
-0.9983,18,69.47014
-0.9912,89,69.636166
-0.9991,10,69.654784
-0.9567,434,70.705754
-0.9152,849,72.389836
-0.998,21,72.434142
-0.991,91,72.619647
-0.9703,298,73.234617
-0.9582,419,74.063001
-0.9621,380,75.014021
-0.9935,66,75.144672
-0.9374,627,76.318574
-0.9928,73,76.456721
-0.9729,272,76.976008
-0.9894,107,77.199916
-0.9904,97,77.397389
-0.9733,268,77.941998
-0.9927,74,78.102586
-0.9237,764,79.836656
-0.992,81,79.986788
-0.9971,30,80.044634
-0.9759,242,80.500813
-0.9343,658,81.740567
-0.9693,308,82.358933
-0.9746,255,82.870038
-0.985,151,83.418096
-0.9863,138,83.719284
-0.9442,559,84.804203
-0.9628,373,85.503476
-0.9748,253,85.983733
-0.9937,64,86.10477
-0.9809,192,86.46786
-0.9333,668,88.087453
-0.8662,1339,90.864839
-0.9007,994,93.134493
-0.9834,167,93.524563
-0.9895,106,93.776647
-0.9952,49,93.891341
-0.9917,84,94.083336
-0.9222,779,95.958402
-0.9907,94,96.199229
-0.9862,139,96.543766
