#{"t_start": 1685893944.538034, "env_id": null}
r,l,t
-57543.667664,11,0.073136
-65379.20874,16,0.156381
-93602.804688,36,0.405599
-81735.042603,25,0.506989
-82290.736206,26,0.600564
-74557.650757,20,0.684181
-82677.407837,27,0.80295
-74324.938843,19,0.878662
-72080.410522,19,0.947818
-83484.002197,27,1.048337
-80003.82019,24,1.145845
-87970.581665,31,1.288428
-78028.716187,22,1.369024
-81382.503052,25,1.469382
-82394.764282,26,1.572336
-72407.304749,20,1.641054
-83247.171265,26,1.74017
-94058.840088,36,1.88584
-80000.195923,25,1.979681
-79022.702881,23,2.064881
-69121.84314,17,2.127652
-66351.248291,14,2.544029
-79026.811523,23,2.665824
-114288.793823,59,2.921474
-78867.059937,23,3.014106
-83014.705811,26,3.209488
-84086.997803,27,3.483087
-78326.419678,23,3.651927
-88205.782593,31,3.838097
-76616.718872,21,3.954592
-74254.2146,20,4.075306
-466270.754669,437,6.570243
-98203.065552,43,6.740583
-75486.063354,21,6.822812
-85306.031616,28,6.93211
-74845.115601,20,7.024072
-102398.873291,43,7.457462
-80401.989014,24,7.828965
-203706.378159,243,10.124285
-87763.084961,31,10.302506
-2678035.298035,1148,17.442664
-78588.459351,23,17.538238
-78621.26355,23,17.629716
-75528.362671,20,17.704731
-82646.926025,26,17.808345
-71407.34729,17,17.868273
-71765.415771,20,17.941048
-78281.158569,23,18.023838
-70427.528198,17,18.091877
-74510.05603,20,18.180424
-75818.850464,21,18.269579
-70195.1604,17,18.329594
-72253.554199,18,18.396275
-83489.214722,27,18.812797
-71957.802246,18,18.893496
-90375.487427,35,19.083433
-76137.560669,21,19.161438
-75637.273682,20,19.242312
-68186.724243,15,19.296779
-78654.160767,23,19.387447
-75762.63855,21,19.472211
-69673.092651,16,19.527101
-74037.69397,24,19.615031
-80961.699097,25,19.703682
-74164.20874,19,19.779047
-76057.782837,21,19.863598
-77223.258301,22,19.939557
-75491.691162,21,20.018185
-69003.462036,16,20.072292
-72798.479858,18,20.140432
-75550.04248,21,20.213012
