#{"t_start": 1685851514.1868489, "env_id": null}
r,l,t
-77263.049589,83,1.915712
-77467.483765,22,1.954608
-83261.229248,26,2.00242
-76665.526978,22,2.04141
-142779.559311,176,2.350983
-84212.76416,27,2.398002
-74659.613403,20,2.434905
-74193.458984,19,2.468814
-79468.864258,24,2.51187
-77216.070435,22,2.551363
-81345.258423,25,2.597264
-145594.592041,84,3.014686
-82593.598877,27,3.070107
-308347.564022,338,3.687679
-145050.170502,177,4.305075
-82812.809937,27,4.353944
-122003.383972,81,4.499141
-79023.577454,25,4.544435
-81609.695679,25,4.588317
-77417.191895,23,4.629209
-74531.425293,20,4.66665
-86392.116211,29,4.718513
-82526.726196,25,4.76439
-68008.89502,15,4.791319
-79418.07251,23,4.832199
-71893.545044,18,4.864113
-82214.067627,25,4.907647
-77239.56958,22,4.946574
-91079.071289,33,5.005417
-88798.210083,33,5.328894
-78229.741821,22,5.376306
-81893.027588,26,5.430163
-152473.979156,150,5.714769
-77639.983643,22,5.756171
-69412.797363,16,5.786572
-85338.978638,28,5.83808
-76036.216431,21,5.878001
-77441.938599,22,5.917305
-68357.911499,15,5.946825
-71495.848511,20,5.982975
-92871.373535,35,6.048592
-81512.022217,25,6.093987
-78217.196899,23,6.134877
-84136.352783,27,6.183368
-79192.430298,23,6.226435
-76384.609253,21,6.546769
-91979.824829,34,6.617655
-83466.994751,27,6.671525
-76936.619751,22,6.716572
-85174.082153,33,6.774822
-149977.406891,108,6.963172
-75466.144165,22,7.002617
-79512.305298,24,7.044101
-91593.762268,37,7.110999
-81971.004883,25,7.155878
-147331.69397,88,7.308696
-79071.725586,23,7.350464
-88456.686157,31,7.405344
-79196.469055,26,7.71472
-89439.989014,36,7.790088
-249219.020969,391,8.488441
-77107.149292,21,8.526719
-81894.047241,25,8.573113
-118670.209717,77,8.972989
-77074.195557,23,9.019259
-117803.746826,58,9.124129
-150963.987854,100,9.301263
-80715.016602,25,9.346278
-78207.988281,23,9.38869
-82417.739502,26,9.436338
-83428.074097,27,9.486479
-81296.931885,26,9.535387
-75900.90686,21,9.573285
-75068.260498,21,9.614808
-79950.896851,24,9.660224
-83560.215942,27,9.709309
-74517.06366,22,9.75034
-208618.512634,292,10.580997
-359270.965546,399,11.573911
-80089.322876,24,11.615946
-80861.96167,26,11.66282
-216837.691132,245,12.09289
-80853.724854,25,12.137747
-98481.800781,45,12.514505
-65476.954712,13,12.541437
-83193.252319,29,12.601278
-71314.990112,18,12.636184
-114542.854858,54,12.732569
-89286.671631,33,12.790442
-90694.573608,37,12.855958
-81194.263306,25,12.899841
-66780.731201,14,12.924169
-75347.638794,22,12.964063
-81416.12207,25,13.008553
-79292.801147,23,13.049788
-74172.018555,19,13.083697
-81906.241333,25,13.127551
-81684.987915,26,13.174451
-113667.531494,69,13.295146
-82008.179443,26,13.341027
-95321.794922,36,13.683669
-81868.573242,26,13.738631
-78393.148254,26,13.790485
-81604.549805,25,13.837359
-78670.552979,24,13.878251
-76019.979004,21,13.917149
-78859.2771,24,13.959337
-79164.992065,23,14.000255
-79483.991577,23,14.041658
-83401.843262,26,14.087527
-96185.2677,40,14.158075
-81308.627563,25,14.203951
-71425.426392,18,14.237009
-80100.075439,24,14.283885
-71910.268677,18,14.3165
-79429.225098,24,14.359737
-77482.87146,22,14.398604
-71877.910767,18,14.4311
-78131.216064,23,14.472987
-72487.997559,19,14.508891
-79472.935059,24,14.803646
-95242.70813,37,14.877954
-80339.776245,24,14.927853
-101490.365112,43,15.010303
-85079.598633,28,15.058682
-75391.677856,20,15.094586
-95297.835938,38,15.161968
-117458.95163,81,15.302524
-76849.169556,22,15.341054
-76667.092896,22,15.381937
-79014.18335,23,15.421832
-65945.46106,14,15.446765
-80541.765503,24,15.489649
-64316.838135,12,15.514196
-80407.981384,31,15.570017
-158046.56488,103,16.016432
-79624.043457,23,16.065301
-79420.85022,24,16.114489
-67001.13855,14,16.142414
-110935.506531,85,16.294009
-74489.737793,19,16.328354
-79630.151611,24,16.372273
-78222.662842,24,16.414123
-80553.172485,25,16.458118
-77901.928711,23,16.500006
-76884.963013,22,16.540927
-71677.660522,17,16.571564
-77943.509277,22,16.61046
-106044.21228,49,16.697078
-85801.033081,29,16.747295
-76615.682739,22,16.787434
-74874.485474,22,16.826356
-82519.741821,26,16.873261
-76025.377075,21,17.193751
-129266.357367,133,17.443772
-70594.656494,17,17.484662
-85832.487488,34,17.549221
-606251.890869,390,18.560801
-78873.655762,24,18.603687
-84625.151978,28,18.653572
-76339.700684,22,18.692468
-431098.478165,453,19.777956
-69633.908081,16,19.807384
-201948.379272,288,20.309725
-93801.364014,37,20.376872
-84357.484741,28,20.425758
-70546.080444,17,20.712134
-72565.06189,18,20.750033
-77455.464355,22,20.794912
-96883.586792,38,20.871708
-91317.172119,33,20.93106
-75103.90979,21,20.967511
-86391.601318,31,21.023361
-80738.754395,25,21.067244
-81722.770142,25,21.111126
-75231.787964,20,21.147031
-74836.89917,20,21.181939
-72374.468018,18,21.214851
-89762.678223,33,21.274352
-81276.70459,25,21.317585
-97345.397217,41,21.392399
-100405.023682,41,21.464195
-92085.490845,35,21.527026
-66990.479248,14,21.552031
-80611.503296,25,21.596909
-75577.514771,20,21.905879
-78571.252686,23,21.954752
-130139.742035,122,22.181686
-71948.802246,18,22.2136
-75319.609985,20,22.250505
-81269.353394,25,22.294478
-77609.641357,22,22.334062
-75177.48938,20,22.369263
-79605.11377,23,22.411151
-86742.624756,29,22.461916
-181439.374115,153,22.73087
-137051.546265,104,23.187034
-170417.844818,151,23.455855
-80615.503174,24,23.498718
-110773.509583,61,23.609532
-119972.247102,116,23.813186
-77923.001343,24,23.855288
-81865.940918,26,23.901759
-66150.303345,14,23.926682
-192302.398041,192,24.568849
-172866.655945,128,24.795145
-136714.221558,92,24.955822
-81534.675781,26,25.00267
-105632.289795,46,25.084452
-85326.892944,30,25.383187
-128407.814575,72,25.533767
-75814.094727,23,25.58064
-94118.801392,36,25.644598
-78340.275757,22,25.684491
-98983.031067,45,25.764873
-84294.187622,27,25.811722
-201540.677406,184,26.133741
-101112.836914,42,26.206518
-77089.712769,22,26.246032
-82556.21167,26,26.573225
-74328.725952,22,26.620648
-80832.00354,24,26.669026
-87605.225098,32,26.733852
-75606.973755,21,26.777173
-115016.780731,113,26.973727
-86438.132935,30,27.026977
-130480.178009,144,27.278115
-79854.442505,24,27.332728
-74951.69165,20,27.373144
-101751.904846,45,27.452227
-82146.66394,26,27.754473
-81254.349976,25,27.805446
-69330.812134,16,27.838546
-70320.713501,18,27.876444
-70930.282227,17,27.910352
-70424.89563,17,27.944262
-77284.076172,22,27.98304
-103064.277283,58,28.086108
-105869.354675,49,28.172729
-79976.180298,24,28.216611
-83256.780518,26,28.263111
-111854.345215,51,28.353103
-87765.811401,30,28.406958
-77837.305054,22,28.445856
-95417.979858,37,28.512677
-98305.765747,39,28.583118
-84922.480957,28,28.63398
-115143.626221,55,28.978304
-70271.457886,18,29.014211
-88075.030518,30,29.078095
-84526.626587,27,29.128942
-1430912.839096,929,31.329959
-71311.229248,17,31.36686
-103750.123901,46,31.455624
-88134.910522,31,31.510477
-73600.313599,19,31.545016
-123697.349609,63,31.656717
-80095.280151,24,31.699603
-78064.405762,23,31.740702
-87323.787567,56,31.840217
-74438.76355,20,31.874566
-90109.2771,32,31.931184
-88251.966431,31,31.985652
-86944.060181,29,32.037123
-1274347.182831,745,33.964119
-95238.520508,37,34.030503
-65885.369141,14,34.054463
-89274.482178,32,34.111544
-74219.452271,19,34.145477
-86361.520996,29,34.198093
-74308.480957,20,34.233913
-215533.28952,226,34.910775
-119460.179321,60,35.025107
-73244.699585,19,35.058044
-80523.091797,24,35.100904
-93176.84436,37,35.165761
-70610.737427,17,35.19665
-81029.270996,26,35.242449
-94323.322388,35,35.304282
-86233.872681,29,35.356144
-89347.635132,31,35.410998
-90092.394287,32,35.468843
-82786.636108,26,35.51635
-75392.43811,21,35.555246
-82573.879395,28,35.60514
-70529.853149,17,35.636057
-62213.332886,11,35.657025
-100709.021484,43,36.01367
-305535.778122,454,36.835145
-89628.801758,33,36.892966
-68288.420166,15,37.219108
-84823.299072,30,37.28194
-87894.947144,31,37.344465
-83664.654297,27,37.397541
-114079.754883,56,37.495854
-242227.476532,334,38.087654
-644627.167908,442,39.174163
-75983.877197,21,39.211815
-180049.837585,155,39.782463
-101182.198334,64,39.894165
-166731.151917,118,40.100664
-80875.666138,24,40.143532
-210016.98127,227,40.797533
-90673.172485,34,40.865873
-114380.581909,65,40.984556
-75829.505859,21,41.021457
-72637.179932,19,41.054596
-123441.699951,63,41.166582
-76929.062256,22,41.204949
-372720.2276,283,41.987891
-81377.744141,26,42.039752
-80662.830444,24,42.088194
-75926.666992,21,42.124602
-438391.388977,488,43.266697
-64420.937378,12,43.287518
-210865.348206,191,43.626656
-78279.166748,22,43.665527
-144678.685608,84,43.813496
-465776.254547,484,44.96043
-79275.643433,24,45.002388
-77053.734131,22,45.041595
-91053.8927,34,45.101691
-81219.90625,25,45.428847
-80185.744385,24,45.477715
-89633.176636,32,45.544534
-76148.266968,21,45.587127
-100763.132812,56,45.687378
-76715.525146,22,45.726252
-76750.290771,22,45.766177
-263642.356628,287,46.27155
-83502.261841,27,46.320729
-79927.478394,24,46.639583
-157076.271842,247,47.087893
-233822.305603,294,47.874978
-76476.447998,23,47.920362
-73134.052612,19,47.957263
-238516.697571,316,48.517315
