#{"t_start": 1685886100.240138, "env_id": null}
r,l,t
-6003059.0,2414,10.015945
-5404162.0,2195,20.099672
-5998624.0,2425,30.102242
-5412585.0,2183,40.492268
-4957100.0,2003,50.495016
-5568104.0,2249,60.498595
-5958099.0,2404,70.875031
-5297136.0,2147,80.878239
-6028109.0,2434,90.881054
-5405624.0,2188,100.885288
-5385961.0,2447,111.369849
-5851622.0,2366,121.373909
-5859122.0,2369,131.378713
-5621622.0,2274,141.381216
-5819622.0,2353,151.383686
-5971622.0,2414,161.461414
-6034122.0,2439,171.464015
-5892122.0,2382,181.466369
-5871122.0,2373,191.468773
-6124122.0,2475,201.473024
-5809605.0,2345,211.475486
