#{"t_start": 1685901448.123472, "env_id": null}
r,l,t
-65469.490662,41,0.406912
-119315.589417,70,0.689217
-127650.34906,73,0.992016
-80362.185059,25,1.107015
-79696.369629,23,1.191619
-80290.365112,24,1.286145
-77479.573608,23,1.388058
-79381.068848,23,1.475705
-82376.977661,26,1.577246
-75648.161743,21,1.662678
-121264.258423,58,1.898976
-81398.784424,25,1.995003
-82636.966797,26,2.128751
-100520.422119,45,2.347734
-82146.484985,26,3.008902
-75236.216431,21,3.111167
-99620.552246,40,3.268457
-70745.969727,17,3.336974
-87637.526245,31,3.45832
-80369.77832,24,3.555441
-95992.219788,42,3.721549
-92010.629639,34,3.852088
-74585.250854,20,3.929365
-76519.280396,22,4.012187
-165402.115143,133,4.542017
-98182.093811,52,4.746794
-636696.363647,612,8.315609
-2659282.426239,961,12.639998
-155199.467773,105,13.628863
-82895.87561,28,13.737924
-97960.266541,42,13.907921
-83135.796265,26,14.016171
-106265.209106,50,14.218799
-75225.134644,21,14.303202
-80725.986084,26,14.404079
-78501.634155,23,14.507896
-128645.338135,72,14.78712
-129218.068176,75,15.084847
-94437.058289,39,15.241476
-212425.28009,153,16.457135
-136321.856018,95,16.823377
-123299.427307,62,17.073727
-1525288.508545,930,23.105595
-83653.835327,27,23.280702
-87223.707031,31,23.488612
-112281.731445,50,23.76069
-88186.573486,30,23.975347
-98184.849731,39,24.14782
-91680.97644,34,24.308916
-130320.082703,77,24.643802
-112208.290771,52,25.439742
-109439.017822,49,25.633435
-107407.57605,45,25.818218
-85120.547974,28,25.924464
-85904.914185,29,26.031292
-81909.952026,26,26.128731
-101158.648071,44,26.565788
-86722.708374,29,26.698938
-82461.223389,25,26.836732
-754700.446655,642,29.971918
-275515.634521,228,31.485444
-1023819.457825,517,34.27211
-97825.997925,40,34.518181
-93346.120483,35,34.686784
-82544.046387,26,34.804437
-203377.237488,160,35.54028
-123673.657074,83,35.938215
-332041.827454,310,37.948004
-204203.774077,244,39.582596
-85612.095459,29,39.711281
-87021.074341,29,39.823641
-77227.918579,22,39.908727
-76073.275146,21,39.992384
-80146.965576,24,40.089171
-80880.92395,25,40.183116
-93525.218994,38,40.331049
-331273.764648,246,41.251764
-120747.787598,107,42.252791
-81949.000977,25,42.355351
-155310.124329,89,42.716938
-85090.393677,28,42.830821
-220050.869568,216,43.710917
-321590.364105,299,45.691323
