#{"t_start": 1685849244.0172017, "env_id": null}
r,l,t
-88512.06189,56,1.947662
-75233.579712,20,2.138299
-72110.955566,18,2.308379
-148327.585693,164,3.954707
-69686.78125,16,4.106781
-82754.959595,26,4.357796
-88114.428589,30,4.656798
-877250.516785,584,10.504346
-85312.557373,28,10.772441
-76953.227051,21,10.987205
-88287.871704,30,11.287865
-83113.10437,26,11.66995
-83966.53833,26,11.804741
-79434.112915,25,12.054895
-77831.072876,22,12.270982
-90685.033447,32,12.574948
-82327.641357,26,12.839068
-82074.447876,25,13.088073
-78820.628906,23,13.306953
-99966.286377,39,13.691174
-2749843.938965,967,23.371263
-185628.51416,160,24.970989
-88756.956909,32,25.287256
-83164.062012,26,25.540378
-86815.556396,29,25.824498
-81986.265625,25,26.073438
-92607.480347,34,26.648064
-116942.509766,61,27.023773
-80720.878052,24,27.271095
-126290.219238,65,27.922189
-144668.576355,94,28.855971
-124705.582642,67,29.523032
-81799.880615,25,29.773838
-80590.89563,25,30.02332
-89063.958496,31,30.338075
-78419.334595,22,30.556728
-83672.781494,26,30.821351
-91475.710571,33,31.154104
-80991.993896,24,31.609361
-150142.27417,99,32.373296
-81429.042725,25,32.623174
-85710.426758,28,32.904312
-90354.808716,31,33.209089
-84200.623901,27,33.473503
-88159.102417,30,33.775472
-83326.65564,26,34.037327
-302671.146484,218,36.207306
-159558.174133,99,37.190175
-133541.218018,78,37.973079
-101457.309692,45,38.421313
-95390.815186,38,38.803569
-93520.165527,34,39.137492
-89583.345337,32,39.455978
-190250.615013,226,41.754234
-146758.64386,112,42.83715
-85080.177246,28,43.106597
-78940.224365,23,43.338068
-83126.712158,26,43.590503
-85131.933472,28,43.870686
-96809.531494,37,44.237103
-111773.547363,50,44.738729
-138639.529602,129,46.022981
-89598.988647,32,46.573418
-85285.84668,28,46.661183
-97216.427124,37,47.02283
-118191.78064,58,47.573507
-273390.801392,306,50.637887
-80671.840454,24,50.873775
-88208.602417,31,51.187819
-90826.831665,32,51.63724
-95511.302246,36,51.90496
-310138.97821,278,54.640028
-75209.919312,20,54.840105
-104896.954895,76,55.603825
-100629.036377,43,56.024649
-374904.71344,348,59.506266
-109096.954712,46,59.97054
-78144.609009,22,60.187876
-83518.073486,26,60.453734
-136470.059631,96,61.616725
-1124225.444946,481,66.220572
-134777.544754,177,67.988679
-83388.980835,27,68.254285
-1218432.720734,756,75.808234
-2665739.90451,1001,85.820744
-397375.195557,284,88.65534
-511316.098389,334,92.22238
-250066.114014,147,93.455402
-217340.659424,135,94.806559
-630236.763306,424,99.038907
-259622.205688,197,101.005264
