#{"t_start": 1685849366.4165912, "env_id": null}
r,l,t
-63956.055603,14,1.872675
-127280.236389,96,2.507576
-77576.601807,23,2.739244
-261446.594696,331,6.038865
-88245.319702,32,6.356181
-80151.449219,24,6.738851
-83413.878174,26,6.861533
-88002.471558,30,7.14015
-77428.978516,22,7.355939
-80420.330566,25,7.605415
-77411.215698,22,7.82252
-78070.506958,22,8.039834
-77762.548218,22,8.256597
-82713.967041,26,8.520483
-74662.490479,19,8.705635
-80716.727051,25,8.956266
-73767.478394,19,9.13971
-79659.860229,23,9.370407
-75597.260864,20,9.570742
-78492.780273,22,9.789805
-79418.878906,24,10.037778
-78464.307007,24,10.272326
-127957.526733,67,10.939985
-95965.291809,39,11.33724
-99491.682983,39,11.7584
-139846.499817,83,12.555568
-72248.737305,18,12.722929
-95892.193726,37,13.103836
-80865.07019,24,13.340122
-79523.559692,23,13.571368
-75371.111328,21,13.775465
-77002.82251,21,13.987552
-82126.420044,25,14.239079
-79331.469849,24,14.472342
-83222.852661,26,14.761306
-93276.573059,37,15.103168
-84163.441406,27,15.369595
-284309.706741,336,18.722296
-129899.464172,71,19.42222
-288535.410858,336,22.77513
-73175.668091,18,22.95599
-77482.667358,22,23.172424
-70943.225464,17,23.339031
-83737.306641,29,23.622531
-115002.740723,66,24.287019
-82572.690308,26,24.540671
-195236.731415,219,26.792165
-81108.035889,25,26.986578
-76877.9198,21,27.189432
-120200.101379,68,27.870265
-130334.371643,71,28.572816
-617325.822388,438,32.953323
-80609.704956,25,33.203522
-101746.721191,41,33.605923
-201467.566269,195,35.555628
-74715.170288,19,35.753022
-124015.707458,69,36.641018
-68182.94519,15,36.67393
-71573.734863,17,36.753225
-78671.301392,23,36.987137
-76223.052856,21,37.19006
-81532.747803,25,37.438956
-78512.785767,23,37.669573
-366289.946686,336,41.022133
-68262.96814,15,41.171764
-79851.627686,25,41.64145
-409818.266998,438,45.789374
-399169.506256,350,49.289457
-77690.97522,22,49.505861
-80460.920776,24,49.752884
-78392.207031,22,49.970722
-78476.003784,24,50.205587
-121012.189331,67,50.872273
-95066.78894,56,51.581666
-73970.569214,20,51.631919
-90018.515991,32,51.94146
-90238.936523,31,52.25393
-81470.046875,25,52.50572
-89042.656982,33,52.83889
-77894.412598,22,53.056443
-83061.182861,28,53.339094
-97629.982605,50,53.839325
-77373.721558,23,54.071928
-81515.683716,26,54.336649
-71548.940918,17,54.502875
-84852.193237,28,54.774012
-77475.759521,22,55.002658
-115001.701965,61,55.605637
-73435.210327,20,55.805676
-154143.386475,116,56.955317
-216707.292526,290,59.855421
-101975.234375,41,60.271736
-97463.760437,39,60.655849
-162396.585571,114,61.803201
-82173.703247,26,62.054564
-70616.272095,17,62.222133
-91571.403687,33,62.553054
-74833.399292,20,62.753366
-110807.011841,51,63.255418
-683191.174988,576,69.006775
-83068.334595,26,69.269449
-141542.005676,91,70.171692
-430944.68988,442,74.602639
-67995.730225,15,74.752149
-87479.759644,30,75.052679
-92368.418579,34,75.386567
-85376.063721,28,75.655189
-81833.210083,25,75.906396
-86427.936157,29,76.202585
-78692.645142,23,76.541751
-95659.369507,44,76.856566
-69375.123413,15,77.005807
-167701.277069,188,78.888635
-131023.216553,88,79.771235
-1161977.365234,730,87.056334
-68573.209229,15,87.204798
-184035.447083,167,88.871822
-82592.013184,25,89.121858
-350265.894348,317,92.288996
-114766.377686,55,92.837705
-96404.976501,45,93.286226
-91678.470581,34,93.621819
-83657.25061,27,93.889161
-229673.137085,167,95.555043
-204319.892578,230,97.854817
-89679.203735,31,98.155324
-115112.693359,53,98.688327
-215698.957825,224,100.921799
