#{"t_start": 1685848093.4999685, "env_id": null}
r,l,t
-16771.227173,11,1.821581
-43285.231216,60,2.087429
-79274.126953,63,2.719902
-29304.895752,19,2.903575
-36216.464966,24,3.153274
-27055.739868,18,3.321974
-26019.897827,17,3.489003
-31992.081787,21,3.704164
-33576.96167,23,3.922083
-36013.928345,25,4.17215
-33223.218018,22,4.388277
-32448.27063,22,4.605183
-37235.870728,25,4.855229
-31330.853638,21,5.069405
-41513.787964,29,5.354853
-143274.081383,253,7.886805
-37503.932495,26,8.140896
-38162.903809,27,8.419401
-32423.189575,22,8.636438
-35768.722534,24,8.870097
-20541.991943,13,9.002609
-44552.120972,32,9.320457
-32463.561279,22,9.53837
-30059.422363,20,9.773544
-32168.165283,22,9.953418
-40036.827393,27,10.221193
-34610.461792,23,10.45355
-50314.815674,40,10.852819
-747709.544533,622,17.057346
-31140.284546,21,17.269463
-57167.999146,41,17.673522
-36727.828003,25,17.922407
-40108.773071,28,18.204935
-82664.117554,86,19.056652
-33083.630371,23,19.289404
-48027.86438,36,19.638691
-32914.436646,22,19.855166
-39238.894287,27,20.136231
-33490.87439,23,20.355205
-30163.178589,20,20.555269
-33200.350952,22,20.772431
-41823.712891,30,21.213655
-33230.971069,22,21.312108
-34354.99292,23,21.681732
-65078.750366,49,22.005873
-27046.9021,18,22.186494
-38795.204346,27,22.455294
-34549.762451,25,22.691091
-38853.775757,27,22.957102
-29360.025879,19,23.153012
-36453.70459,25,23.403569
-28650.300903,19,23.588486
-37010.217041,25,23.83602
-34672.361938,23,24.056389
-39371.729614,27,24.33592
-117124.385071,180,26.121634
-38343.918457,27,26.582147
-28960.961182,19,26.625756
-34631.41748,24,26.819658
-40768.64917,29,27.105869
-31882.308228,21,27.320125
-45619.442627,34,27.656154
-33091.014526,23,27.905599
-190745.382156,275,30.636665
-70212.136475,54,31.171572
-32497.414185,22,31.547798
-39789.709473,27,31.65551
-34145.733398,24,31.890662
-30180.70813,20,32.088517
-35290.886108,24,32.323292
-34949.904785,24,32.569425
-41761.159058,29,32.854988
-28381.756592,19,33.037637
-20785.00415,13,33.169413
-27279.33667,18,33.338434
-21376.989746,13,33.469574
-33146.794922,22,33.689403
-26950.745728,18,33.869425
-33905.470581,23,34.088796
-30372.190186,20,34.287638
-39635.115601,27,34.554951
-74888.731689,75,35.305281
-25733.818726,17,35.472057
-37527.545166,26,35.72485
-37552.334106,26,35.987875
-29322.83728,20,36.185979
-21100.453247,13,36.4817
-26228.151855,17,36.516607
-26877.56311,18,36.654178
-32111.567993,21,36.8553
-21553.705322,13,36.9881
-31002.20166,22,37.205053
-33079.943848,22,37.421779
-28996.170166,19,37.605622
-27037.445923,18,37.788154
-35279.761475,24,38.021534
-21181.988281,13,38.152554
-29885.148071,20,38.339526
-33674.515991,23,38.571185
-28518.073242,19,38.754307
-25580.234985,17,38.922449
-28239.509644,19,39.105388
-36340.681885,25,39.354202
-29763.891357,20,39.552299
-24265.993286,16,39.704886
-28761.142334,19,39.888396
-39400.530884,28,40.16975
-28685.392944,19,40.354399
-30589.782593,21,40.557014
-31021.133423,20,40.755522
-26118.874756,17,40.922634
-62246.164001,52,41.460765
-40283.304688,28,41.721491
-29963.661011,20,41.921017
-30125.146729,20,42.119584
-31653.778198,21,42.322176
-35140.876099,24,42.555438
-46605.883057,33,42.887553
-46622.667603,33,43.219382
-35354.350342,24,43.455539
-31789.881958,21,43.655113
-29119.115479,19,43.852867
-31518.893311,21,44.055989
-26989.908936,18,44.238682
-26823.776001,17,44.405306
-24813.315186,16,44.5697
-24907.995117,16,44.722136
-27374.384155,18,44.904205
-24463.970337,16,45.05526
-31246.446777,21,45.269626
-48998.432617,38,45.638542
-29917.568726,20,45.839214
-30712.681396,20,46.038568
-24572.833862,16,46.394922
-27136.419922,18,46.434815
-24219.386841,16,46.536053
-35718.237183,24,46.771454
-31714.084473,21,46.986788
-30710.065674,22,47.203164
-29112.899536,19,47.388598
-27160.21875,18,47.569353
-27496.700439,19,47.754554
-52191.883301,39,48.138416
-24126.564087,15,48.287868
-16562.973755,10,48.387565
-30602.886475,20,48.58623
-30310.588745,20,48.786574
-23102.944092,14,48.923292
-18502.451538,11,49.036444
-28446.966919,18,49.220015
-28446.279541,19,49.405211
-28099.787231,18,49.58562
-33227.792236,22,49.803454
-23278.454224,15,49.954597
-25864.375488,18,50.122608
-28401.507202,19,50.306373
-33164.058838,22,50.52306
-28062.47998,19,50.706208
-28967.367432,19,50.903118
-31952.4198,21,51.309346
-23012.268921,14,51.337243
-46214.755676,41,51.654844
-22075.250244,14,51.78793
-30219.262085,20,51.987857
-26995.403076,18,52.169406
-23617.364014,15,52.306376
-31873.499268,22,52.535457
-26563.073608,18,52.7047
-26576.300903,17,52.871832
-28224.987793,18,53.053765
-27561.539185,18,53.235833
-29198.303223,20,53.422802
-34299.295166,23,53.654886
-29130.993652,19,53.852768
-23869.875488,15,53.988466
-23409.765869,15,54.138793
-24901.498169,16,54.302426
-26525.083008,17,54.471379
-31430.207275,21,54.673251
-19911.613281,12,54.801906
-30604.32373,22,55.01856
-34667.015259,24,55.254535
-22382.388794,14,55.387797
-27424.478516,20,55.587625
-28471.050903,19,55.771158
-32681.616699,22,56.235456
-27131.535034,18,56.285324
-29435.768799,20,56.371868
-24853.966187,16,56.522197
-20237.257324,12,56.63846
-17144.5354,10,56.75287
-17570.402588,11,56.854846
-28055.30542,19,57.038597
-24090.897705,15,57.187906
-29260.204102,19,57.385987
-31728.879395,21,57.601914
-34042.569946,23,57.821104
-32450.564697,22,58.037893
-48826.886353,37,58.405382
-20920.597412,13,58.536675
-25650.929565,17,58.705421
-21836.815186,14,58.838774
-17923.617432,11,58.93911
-22593.146606,15,59.087982
-33088.267944,22,59.320417
-19933.100464,12,59.436409
-20775.492554,13,59.554622
-24575.323486,16,59.722601
-38470.504272,29,60.005052
-23626.079224,16,60.168823
-30985.352539,22,60.372745
-27366.498779,18,60.553969
-31170.236572,21,60.754501
-26198.717773,17,61.181192
-35403.920532,24,61.244659
-25666.496094,16,61.321958
-24291.605713,15,61.471479
-27169.844971,18,61.654891
-25255.071655,16,61.819676
-19669.988281,12,61.936344
-17409.930176,10,62.035818
-21928.750366,14,62.171447
-23167.611938,15,62.320673
-26843.419434,18,62.487975
-28658.653564,19,62.686642
-32127.154907,22,62.902685
