#{"t_start": 1686127589.0410535, "env_id": null}
r,l,t
-1.262002,11,2.015974
-1.511715,16,2.048886
-1.692243,20,2.084791
-1.886697,22,2.131665
-1.918737,24,2.216685
-1.935615,35,2.307874
-1.884901,23,2.821011
-1.897964,23,3.132206
-1.882595,23,3.495746
-1.915466,23,3.81232
-1.900343,25,4.137471
-1.918054,24,4.470857
-1.885194,21,4.804481
-1.903688,22,5.066362
-1.888754,24,5.335337
-1.912638,22,5.628461
-1.904124,22,5.926036
-1.895127,22,6.190838
-1.887502,25,6.467112
-1.892807,23,6.771801
-1.91834,25,7.097399
-1.908809,23,7.410214
-1.898923,23,7.706421
-1.92219,25,8.044027
-1.921898,25,8.394091
-1.872597,21,8.69431
-1.893091,24,8.963901
-1.892047,25,9.25612
-1.893869,22,9.605187
-1.918493,24,9.902496
-1.906857,23,10.222644
-1.878531,22,10.506774
-1.906253,24,10.812586
-1.901791,22,11.103083
-1.89506,22,11.377442
-1.904173,22,11.663702
-1.906711,24,11.985682
-1.908817,23,12.294862
-1.907568,24,12.598565
-1.918969,24,12.92677
-1.888651,23,13.257118
-1.889351,23,13.554741
-1.886116,24,13.857588
-1.913478,23,14.173862
-1.887948,23,14.505515
-1.9023,25,14.798959
-1.892767,22,15.130651
-1.912962,25,15.412437
-1.875115,25,15.752979
-1.872087,21,16.07742
-1.910081,22,16.361787
-1.895383,25,16.658997
-1.902845,25,17.021059
-1.887677,24,17.332255
-1.889829,23,17.643471
-1.913424,24,17.947047
-1.870726,21,18.282799
-1.905261,22,18.55261
-1.894363,24,18.846254
-1.907784,24,19.16662
-1.909496,24,19.514371
-1.877363,22,19.818133
-1.907494,25,20.128023
-1.913518,25,20.500028
-1.903875,25,20.87154
-1.873208,21,21.178227
-1.89282,24,21.455554
-1.914109,25,21.766747
-1.905833,25,22.121465
-1.896326,22,22.446599
-1.87215,21,22.751569
-1.914737,25,23.03432
-1.896344,25,23.386197
-1.907475,25,23.702374
-1.899366,22,24.016046
-1.900713,23,24.308279
-1.881757,22,24.635914
-1.886474,25,24.931128
-1.895129,22,25.270113
-1.891865,25,25.563973
-1.901153,22,25.935594
-1.903298,24,26.224328
-1.898234,24,26.522686
-1.873165,21,26.811523
-1.912845,23,27.124495
-1.912713,24,27.410289
-1.878643,21,27.711537
-1.907121,24,28.006304
-1.886272,24,28.346242
-1.900025,24,28.653928
-1.891114,24,28.945383
-1.897127,23,29.236605
-1.897249,24,29.567354
-1.888491,25,29.869105
-1.881988,22,30.170071
-1.88763,23,30.438159
-1.886173,24,30.803526
-1.874348,21,31.120249
-1.88852,23,31.414971
-1.886014,22,31.765816
-1.886013,23,32.138347
-1.88693,22,32.458151
-1.879184,21,32.781095
-1.91903,25,33.10563
-1.884383,23,33.506639
-1.912169,24,33.840259
-1.91552,23,34.181967
-1.899435,25,34.513049
-1.902803,24,34.890679
-1.911517,25,35.238294
-1.905651,25,35.553877
-1.873495,21,35.862562
-1.880778,23,36.15101
-1.897099,24,36.440256
-1.904875,22,36.766213
-1.871938,21,37.051955
-1.891708,22,37.356158
-1.869996,21,37.637229
-1.898617,25,37.921472
-1.875434,21,38.231671
-1.903399,22,38.528492
-1.907164,25,38.818231
