#{"t_start": 1685895850.099948, "env_id": null}
r,l,t
-61302.536606,19,0.13189
-68705.678589,16,0.218674
-80212.313843,24,0.313934
-80852.240845,25,0.412945
-71043.688599,17,0.476917
-90657.173218,33,0.601863
-126930.197266,65,0.888814
-78836.194824,24,0.991803
-81217.460938,25,1.09399
-81381.975586,25,1.192085
-71412.042725,21,1.274332
-2584737.301453,1010,5.626551
-80135.33606,25,5.707078
-82293.724365,26,5.790975
-86920.140625,30,5.886284
-84015.951538,27,5.971425
-3554049.134743,1179,10.605008
-78066.406616,24,10.682652
-70161.416382,17,10.73682
-76985.989136,22,10.807141
-111185.514771,58,10.987131
-99178.240601,43,11.122931
-145958.962219,146,11.583734
-76992.810791,21,11.65012
-69254.101074,16,11.700673
-77076.265625,22,11.771901
-75780.07959,20,11.83601
-77583.618408,22,11.907951
-83616.206909,27,11.994353
-620624.398285,453,13.705697
-76711.033325,22,13.774674
-118019.179962,67,13.989811
-83884.541504,28,14.357972
-84894.982605,29,14.449421
-102372.324158,49,14.603543
-73751.765259,20,14.668567
-73232.710815,19,14.729038
-76263.285156,22,14.799084
-120481.483093,63,14.999756
-92770.618652,34,15.106279
-109846.594238,73,15.346742
-76383.947754,22,15.419031
-89447.773438,33,15.523683
-78402.126831,23,15.597765
-78018.739746,22,15.667991
-81367.985901,29,15.759132
-73597.535278,19,15.819264
-66502.3125,14,15.862437
-96579.487183,39,16.272271
-76675.416748,21,16.340557
-69185.252563,16,16.392169
-151945.366028,116,16.755498
-78538.082275,23,16.829866
-82836.642944,26,16.914118
-103809.891357,53,17.082468
-98976.189758,44,17.218717
-577054.916687,466,18.980921
-117347.672031,211,19.647568
-72363.292969,18,19.710013
-187067.204819,197,20.631366
-75475.104126,21,20.698095
-196863.75531,150,21.178783
-475110.461548,338,22.577472
-82390.31189,27,22.665145
-2050211.958069,719,25.230618
-768211.747437,540,27.231788
-91116.186157,33,27.338785
-173783.746765,184,28.200682
-214472.892517,230,28.923112
-188903.097244,274,30.075384
-71315.471436,18,30.137882
-109256.685059,51,30.309901
-82561.382324,27,30.395651
-119029.822723,115,30.755325
-750985.198639,455,32.479963
-198740.628275,203,33.119135
-660448.665039,405,34.68109
-63665.247437,13,34.721757
-318913.564362,293,35.944651
-103184.649033,112,36.32478
-120410.285645,60,36.521054
-5259146.864197,1184,40.959906
-213735.63913,187,41.88163
-62577.206665,13,41.925911
-88769.97403,57,42.123755
-269785.566772,225,42.962696
-65632.277588,14,43.013421
-383487.825378,330,45.089767
-3221009.731018,1018,49.525791
-315967.108948,252,50.675231
-2261833.397949,867,53.827085
-102175.731628,53,53.998482
-1214506.326172,603,56.734035
-110608.491211,53,56.925478
-3723580.325933,1011,60.926028
-843658.967331,420,62.271832
-79783.40625,24,62.632259
-519849.21637,332,63.687338
-138501.674469,93,63.981735
-1573771.297058,498,65.828555
-71852.791016,22,65.901273
-451767.579865,322,67.267353
-128803.996765,91,67.575564
-122613.427979,102,67.916587
-465722.150139,313,69.248206
-121093.413269,84,69.522486
-1266147.916929,606,71.743705
-265335.031891,227,72.771036
-2356832.864441,1119,76.954952
-1162916.02652,484,78.923522
-469318.226196,248,79.715074
-1326196.495606,422,81.333125
-99928.182465,55,81.507545
-1145257.041322,442,83.175096
-63585.793335,13,83.216838
-601769.512665,247,84.275096
-7528223.817825,1184,88.706076
-2550242.647743,617,90.954655
-1623284.334229,394,92.486848
-5257980.878616,814,95.811877
-1383263.806519,445,97.300457
-1141958.733822,274,98.445711
-3301309.786255,463,100.217349
-1971016.403097,560,102.386252
-3072950.993929,704,105.1494
-3917331.792956,1008,108.997494
-701856.005173,261,110.162412
-2731701.165901,705,112.779244
-4009884.42601,833,116.008063
-1952397.162964,591,118.144022
-2858303.863983,671,120.569033
-2383513.065094,611,122.714529
-1321093.746467,375,124.179206
-5375428.858795,913,127.548764
-1449934.065582,458,129.239386
-215561.912827,128,129.663844
-20889824.052673,1591,135.693265
-1838479.930008,540,137.640919
-680968.792042,247,138.690277
-2554194.18465,646,140.978511
-5370788.562683,1022,144.680366
-3144409.10899,629,146.898763
-21525222.359634,1950,154.512054
-6838799.406906,757,157.672072
-5501995.75177,1256,163.382012
-153403.148911,118,163.752659
-3008847.620262,583,166.407939
-115863.849869,75,167.043866
-309495.954603,195,167.78046
-139282.672974,98,168.142509
-5004792.591629,1081,172.330848
-710538.266113,265,173.50356
-75979.383911,21,173.58118
-3000967.397522,642,176.409111
-627209.669976,217,177.331637
-2615217.773987,654,180.153908
-5372933.845093,911,184.762647
-87198.264,78,185.241477
-2388042.28635,521,187.425997
-144512.518066,92,187.728897
-105457.432495,74,187.974888
-2753039.074886,521,190.030535
-261143.267544,153,190.624054
-5802825.507132,713,194.323209
-3485904.281189,772,197.739682
-148667.13916,96,198.308693
