#{"t_start": 1685878135.988302, "env_id": null}
r,l,t
-5451059.0,2193,10.031714
-5288194.0,2155,20.035634
-5712615.0,2309,30.342353
-5941088.0,2395,40.345289
-5361434.0,2232,50.347854
-5391822.0,2222,60.351674
49392.0,122,60.751515
-5406665.0,2196,70.754364
-5421640.0,2197,80.756865
-4577107.0,2452,90.759443
-5440630.0,2303,100.763324
-5582895.0,2313,110.848267
-5702376.0,2357,120.852291
-5178147.0,2401,130.856267
-5963119.0,2410,141.205732
-6199134.0,2507,151.208102
-5573280.0,2386,161.210895
-5761862.0,2378,171.213711
-5882082.0,2370,181.216324
-5578574.0,2347,191.219611
-4892601.0,1978,201.221694
-5999586.0,2418,211.518803
