#{"t_start": 1685901049.578788, "env_id": null}
r,l,t
-190922.153827,211,0.810257
-81187.632202,26,0.903249
-101503.479248,46,1.052507
-73142.424683,19,1.11635
-86040.393555,29,1.216741
-76034.289185,21,1.292729
-89576.141724,31,1.400176
-98844.218262,40,1.531727
-76307.514771,21,1.605903
-75029.950684,20,1.685212
-80504.849487,24,1.767283
-79348.904663,25,2.176364
-72801.137695,20,2.24203
-82446.030151,25,2.323781
-83277.754395,26,2.405643
-80395.927246,24,2.482768
-79711.891968,23,2.557279
-73807.783325,21,2.623066
-75079.50061,21,2.689155
-79412.328613,23,2.761722
-82866.994141,26,2.851637
-160115.386841,111,3.226764
-73210.508789,19,3.287394
-110346.694885,54,3.45798
-85521.138916,29,3.550751
-73779.060425,20,3.615493
-242698.70311,301,5.307477
-82378.446899,26,5.574906
-254803.068604,207,6.284253
-78410.839111,23,6.363482
-79464.751221,24,6.447481
-84709.984131,28,6.834356
-76784.030029,21,6.911003
-80464.631348,27,6.997204
-110769.939697,56,7.179431
-76967.033447,24,7.257914
-116047.057495,59,7.443943
-99358.857788,40,7.56826
-186271.152222,140,8.043483
-80597.541382,24,8.120045
-463183.936646,295,9.336886
-89471.991333,33,9.443368
-72133.788452,18,9.501998
-90501.440796,34,9.610185
-146207.269714,117,9.979499
-100412.791992,43,10.117922
-129172.516479,77,10.656081
-81262.684204,25,10.738142
-140222.356018,85,11.006264
-78309.538086,23,11.078763
-204874.54953,211,11.778106
-2258370.533081,586,13.941349
-71757.922974,18,13.998231
-1906419.109772,628,16.620264
-75322.981079,21,16.689074
-132427.119411,152,17.179
-109496.826656,87,17.455062
-76800.997681,25,17.534331
-78604.800354,28,17.625121
-73207.268921,20,17.690492
-81025.827881,25,17.76946
-67553.18335,15,17.819148
-8190671.518124,1645,24.340687
-484169.954548,281,25.596644
-69064.946777,16,25.647281
-81372.757935,26,25.730676
-71668.178101,18,25.786712
-81829.475586,33,25.891109
-111245.852417,67,26.104706
-123698.32193,106,26.729193
-212432.347008,193,27.356732
-84911.829468,29,27.450007
-102176.176544,78,27.698173
-76231.800537,21,27.766355
-79114.82373,24,27.841496
-86033.494141,29,27.931495
-66570.390381,15,27.980029
-170973.466888,168,28.787943
-80529.849365,26,28.872241
-909509.97082,500,30.725879
-74675.761719,20,30.789868
-96675.019379,65,30.995618
-92068.536865,36,31.110115
-74014.560913,19,31.170745
-66825.311707,16,31.223407
-83304.181076,41,31.351376
-75721.527405,31,31.449412
-151084.98378,223,32.522063
-89255.628723,34,32.629793
-79693.876953,30,32.72403
-165256.349762,133,33.161207
-115135.28418,68,33.447742
-84499.210327,27,33.593461
-76648.18042,22,33.663403
-134822.426025,79,33.91453
-78986.166748,24,33.99052
-67150.977844,15,34.038163
-181366.301849,133,34.745579
-67179.194214,19,34.806392
-60198.913208,10,34.838572
-94066.586179,67,35.048844
-127677.99527,137,35.500164
-150255.918085,122,35.885882
-1237858.279266,424,37.542854
-563535.960899,276,38.694369
-16304208.500923,1914,45.890752
-200209.549133,143,46.338045
-85140.776703,50,46.495794
-240826.560894,216,47.192005
-76037.084961,21,47.261893
