#{"t_start": 1685899892.8857212, "env_id": null}
r,l,t
-71726.887398,81,1.210924
-101933.567383,42,1.399041
-98740.933594,39,1.563371
-76078.894531,21,1.646163
-79186.572388,23,1.752857
-127063.586914,64,2.047405
-77494.918091,22,2.142914
-81802.367798,26,2.252669
-72612.561768,19,2.337056
-110047.796509,54,2.558506
-82581.217041,26,2.672676
-248303.131714,214,4.127853
-86442.918213,31,4.24792
-76323.13916,21,4.336946
-78851.637573,23,4.437485
-81683.379395,25,4.535965
-78029.414917,22,4.623821
-69454.616821,16,4.6953
-78106.650879,22,4.788701
-75593.571411,21,4.874931
-79550.543945,23,4.969787
-78610.007446,23,5.058824
-79572.896851,24,5.152202
-89102.184082,33,5.284537
-76484.202148,21,5.371777
-70654.913086,17,5.449004
-70303.295532,16,5.521175
-78396.623657,23,5.639033
-82112.883789,26,5.734192
-84964.360107,28,6.361927
-79626.395996,24,6.452608
-102657.178223,44,6.614909
-72742.995117,19,6.684859
-122123.666199,74,6.982437
-68354.18396,16,7.043981
-112212.053223,65,7.300589
-87832.388672,33,7.425416
-66811.043457,14,7.478373
-72687.588013,18,7.549143
-91540.977295,33,7.682141
-71545.42981,17,7.748421
-330733.777588,399,9.85313
-82843.802368,28,9.977257
-81451.167847,25,10.092911
-84641.741821,28,10.205336
-84031.333496,27,10.355995
-1834658.808411,751,14.76346
-786491.587952,656,18.004462
-80794.882812,25,18.100458
-1588043.701599,781,22.783739
-78220.398438,23,22.900789
-687749.040649,395,24.566089
-79828.514648,24,24.667949
-95193.906006,38,24.82042
-78947.083496,23,25.494973
-74790.76355,21,25.58035
-407423.607544,388,26.971117
-79757.889404,25,27.064971
-138998.963654,188,28.335442
-1180887.600494,1109,33.483089
-101990.71167,46,33.650206
-184798.207611,139,34.150761
-105862.151001,45,34.344721
-83701.902466,26,34.45108
-134721.598938,77,35.34139
-1083373.494415,891,40.864996
-3970464.094849,1071,46.268438
-304532.832458,226,47.732581
-250189.848755,159,48.36647
-1467230.162842,717,52.463508
-142078.280823,86,52.801935
-5785607.765625,1232,59.22685
-149647.756958,93,59.608718
-208447.784973,125,60.732981
-287191.299255,201,61.570737
-136323.645508,72,61.864068
-130122.667969,75,62.185107
-136211.021301,99,62.595156
-123640.848328,81,63.486893
-107432.688232,49,63.676738
-151715.603027,81,63.999198
-336857.839722,209,64.812214
-172932.486694,132,65.884817
-1337055.415253,756,69.195411
-156650.136169,110,69.784941
-4307272.119694,1745,78.814645
-319716.926697,219,79.723119
-7256641.906769,1513,87.660968
-10216461.073425,1361,93.843976
-372974.171082,242,94.684531
-109967.188538,70,94.947958
-760352.390442,366,96.753425
-285037.580627,154,97.261919
-134670.819977,97,97.583515
-141454.669524,109,98.460239
-151773.62384,133,98.916106
-23331451.544865,1448,105.46223
-14150239.941269,762,108.777181
-4000674.476603,805,113.193318
-2555528.958374,398,115.248327
-127413.878326,76,115.527912
-510194.32556,177,116.14757
-19314860.259949,900,120.861281
-904924.587879,234,121.675391
-11790236.83902,691,125.115604
-1478263.801672,356,126.543727
-11898854.282761,1493,133.430989
-106574.352875,78,133.70851
-8724272.3597,1179,139.510159
-3437200.715332,560,143.551666
-4640634.742859,779,147.422676
-31500409.745667,1520,154.847331
-2008770.228622,577,157.609329
-2589121.905952,367,159.509116
-835479.847889,222,160.793813
-23865089.679436,961,165.001414
-791490.988605,213,166.50242
-737832.642918,160,167.162414
-4647456.805595,602,170.259644
-124573275.655151,2056,180.264871
-3386035.61776,450,182.418434
-92050586.201324,2173,192.586332
-65168078.329871,1203,197.817775
-7699971.698105,1082,202.681027
-160710981.97937,2323,212.823835
-36841018.014082,1721,220.683671
-205606.068726,110,221.083189
-3496986.030694,271,222.587525
-1916400.191425,385,223.972433
-53834763.192059,1110,229.999872
-64936238.628235,1491,236.592827
-11909141.644478,1724,244.304282
