#{"t_start": 1685879437.808743, "env_id": null}
r,l,t
-6336128.0,2561,10.062742
-6343608.0,2560,20.120117
-6434068.0,2588,30.122493
-5976614.0,2614,40.125923
-6453598.0,2602,50.129006
-6499072.0,2615,60.131382
-6530100.0,2633,70.133523
-6389581.0,2573,80.136913
-6390120.0,2581,90.143136
-5481596.0,2212,100.145869
-6366373.0,2622,110.436862
-6392600.0,2578,120.441116
-6541128.0,2643,130.444275
-6011597.0,2425,140.447135
-6453563.0,2595,150.450146
-6532369.0,2687,160.452501
-6628610.0,2674,170.454833
-6571118.0,2653,180.458629
-6454311.0,2644,190.461085
