#{"t_start": 1686131156.6116192, "env_id": null}
r,l,t
-0.9868,133,2.367545
-0.9979,22,2.412425
-0.9875,126,2.656622
-0.9979,22,2.698508
-0.9981,20,2.740639
-0.9984,17,2.774549
-0.9987,14,2.802475
-0.9973,28,2.860364
-0.9959,42,2.951122
-0.995,51,3.057836
-0.9978,23,3.113687
-0.9986,15,3.143785
-0.9981,20,3.184675
-0.998,21,3.225567
-0.9977,24,3.272441
-0.9976,25,3.324306
-0.9977,24,3.372702
-0.9982,19,3.414589
-0.9977,24,3.466451
-0.9973,28,3.52854
-0.9977,24,3.577157
-0.998,21,3.623034
-0.9972,29,3.686863
-0.9975,26,3.744714
-0.9911,90,3.947701
-0.9982,19,3.987595
-0.9978,23,4.036463
-0.9963,38,4.115779
-0.9972,29,4.17163
-0.9977,24,4.219024
-0.9974,27,4.270884
-0.9983,18,4.304794
-0.9971,30,4.359181
-0.9633,368,5.063855
-0.9962,39,5.137658
-0.9976,25,5.18553
-0.9977,24,5.229922
-0.9961,40,5.303723
-0.9978,23,5.348904
-0.994,61,5.460606
-0.9873,128,5.716499
-0.9951,50,5.822216
-0.9983,18,5.860646
-0.9979,22,5.905526
-0.998,21,5.951403
-0.9981,20,5.992294
-0.9968,33,6.061615
-0.9976,25,6.115472
-0.9979,22,6.162852
-0.9984,17,6.198756
-0.9981,20,6.473023
-0.9977,24,6.536852
-0.9979,22,6.594697
-0.9976,25,6.660522
-0.9961,40,6.743301
-0.9872,129,7.030333
-0.9963,38,7.106761
-0.9953,48,7.19869
-0.9979,22,7.243052
-0.9973,28,7.297907
-0.9946,55,7.406616
-0.9974,27,7.459488
-0.9978,23,7.505363
-0.9964,37,7.577862
-0.9652,349,8.255974
-0.9986,15,8.285566
-0.9981,20,8.324986
-0.9985,16,8.355904
-0.9976,25,8.403776
-0.9981,20,8.442672
-0.9964,37,8.514544
-0.9978,23,8.559425
-0.9976,25,8.60705
-0.9973,28,8.661623
-0.9977,24,8.710011
-0.9972,29,8.765867
-0.9979,22,8.807755
-0.9971,30,8.862534
-0.9974,27,8.912399
-0.9985,16,8.944314
-0.998,21,8.987199
-0.9971,30,9.047039
-0.9931,70,9.195273
-0.9875,126,9.447921
-0.998,21,9.490804
-0.9974,27,9.544662
-0.9982,19,9.581563
-0.9759,242,10.039337
-0.9924,77,10.185793
-0.9958,43,10.266577
-0.9978,23,10.311435
-0.995,51,10.410902
-0.976,241,11.139599
-0.951,491,12.178053
-0.9749,252,12.682621
-0.9886,115,12.895225
-0.9979,22,12.937114
-0.9678,323,13.554269
-0.9971,30,13.611053
-0.9946,55,13.71677
-0.9982,19,13.751732
-0.9973,28,13.809577
-0.9421,580,15.188665
-0.9973,28,15.255481
-0.8676,1325,17.903823
-0.9947,54,18.012534
-0.9967,34,18.079355
-0.9916,85,18.240923
-0.9971,30,18.298768
-0.9958,43,18.386533
-0.9902,99,18.574253
-0.9974,27,18.626114
-0.9973,28,18.678973
-0.938,621,20.126165
-0.9947,54,20.229436
-0.9794,207,20.619639
-0.9755,246,21.08148
-0.962,381,21.84315
-0.9056,945,23.963561
-0.9973,28,24.017416
-0.9425,576,25.160337
-0.99,101,25.358705
-0.963,371,26.081584
-0.9473,528,27.140568
-0.9586,415,28.256726
-0.9978,23,28.301607
-0.9975,26,28.353471
-0.984,161,28.669746
-0.9936,65,28.796408
