#{"t_start": 1686145463.0118494, "env_id": null}
r,l,t
-1.307871,13,1.946269
-1.695146,18,1.981211
-1.663676,18,2.010134
-1.769869,19,2.041051
-1.901049,23,2.12368
-1.667685,19,2.163081
-1.26178,8,2.393121
-1.223466,7,2.490858
-1.212372,7,2.616953
-1.1866,6,2.706197
-1.162758,6,2.809922
-1.170451,6,2.895829
-1.158825,5,3.014232
-1.151985,5,3.082179
-1.132786,5,3.149998
-1.150147,5,3.223801
-1.147297,5,3.330025
-1.143723,5,3.397844
-1.119465,5,3.469163
-1.132559,5,3.538976
-1.122317,5,3.645691
-1.13207,5,3.717657
-1.128918,5,3.78348
-1.118899,5,3.857283
-1.097072,4,3.966989
-1.111862,4,4.024835
-1.096943,4,4.079688
-1.091256,4,4.139529
-1.107257,4,4.232281
-1.099393,4,4.29013
-1.103248,4,4.345981
-1.104923,4,4.408816
-1.097616,4,4.4896
-1.108386,4,4.545451
-1.107363,4,4.601813
-1.108739,4,4.658171
-1.097688,4,4.74793
-1.103375,4,4.803786
-1.098077,4,4.861514
-1.099307,4,4.916367
-1.100941,4,5.00763
-1.101083,4,5.065983
-1.095217,4,5.117843
-1.104145,4,5.174804
-1.100786,4,5.26664
-1.092186,4,5.323487
-1.10695,4,5.377854
-1.09359,4,5.430713
-1.089042,4,5.52348
-1.110318,4,5.578334
-1.10969,4,5.634185
-1.091639,4,5.693027
-1.092603,4,5.798744
-1.09538,4,5.855592
-1.100849,4,5.911443
-1.098673,4,5.967294
-1.110263,4,6.052067
-1.108934,4,6.109913
-1.096303,4,6.171747
-1.097902,4,6.227599
-1.098104,4,6.311373
-1.104873,4,6.370217
-1.092935,4,6.424078
-1.093713,4,6.477933
-1.092809,4,6.559715
-1.110698,4,6.62155
-1.096007,4,6.675492
-1.094033,4,6.732339
-1.09311,4,6.824094
-1.107638,4,6.878948
-1.110242,4,6.937789
-1.094003,4,6.992152
-1.09153,4,7.081421
-1.09295,4,7.138269
-1.107973,4,7.196114
-1.102429,4,7.246978
-1.105386,4,7.329757
-1.090662,4,7.388395
-1.107381,4,7.447237
-1.091005,4,7.506079
-1.108149,4,7.590853
-1.097431,4,7.647704
-1.096718,4,7.703573
-1.110428,4,7.757428
-1.103885,4,7.837724
-1.098564,4,7.895577
-1.111389,4,7.95442
-1.097978,4,8.012771
-1.095108,4,8.093066
-1.097129,4,8.15091
-1.095682,4,8.21028
-1.101893,4,8.267262
-1.096828,4,8.359637
-1.090799,4,8.413751
-1.105509,4,8.462525
-1.10071,4,8.515055
-1.095176,4,8.604734
-1.110578,4,8.675054
-1.100621,4,8.734895
-1.106091,4,8.792679
-1.100515,4,8.876456
-1.106496,4,8.93373
-1.111338,4,8.990089
-1.094772,4,9.047615
-1.100144,4,9.129904
-1.098552,4,9.188265
-1.10443,4,9.249103
-1.092125,4,9.305952
-1.097372,4,9.385737
-1.093417,4,9.442586
-1.092819,4,9.500977
-1.110668,4,9.55534
-1.099916,4,9.638119
-1.096451,4,9.691975
-1.108964,4,9.744833
-1.110429,4,9.797691
-1.106862,4,9.878982
-1.110145,4,9.935832
-1.092186,4,9.99192
-1.110939,4,10.048772
-1.108537,4,10.138532
-1.092794,4,10.199666
-1.104689,4,10.255026
-1.105827,4,10.308882
-1.09213,4,10.386185
-1.090508,4,10.445037
-1.10135,4,10.506872
-1.104137,4,10.563719
-1.092542,4,10.646305
-1.088368,4,10.699173
