#{"t_start": 1686126931.6035037, "env_id": null}
r,l,t
0.765513,10,1.792014
0.739068,11,1.82268
0.7596,10,1.843624
0.754635,10,1.861576
0.791449,9,1.879528
0.828884,8,1.894489
0.811959,8,1.910446
0.820421,8,1.926403
0.828626,8,1.941363
0.818176,8,1.955325
0.847569,7,1.969388
0.833851,7,1.982537
0.788935,8,1.999492
0.806617,8,2.015449
0.83017,8,2.032403
0.804197,8,2.047388
0.809958,8,2.062323
0.813665,8,2.076286
0.845876,7,2.089251
0.830843,7,2.102216
0.851142,7,2.115182
0.841748,7,2.129146
0.846559,7,2.142019
0.862425,7,2.153986
0.870178,6,2.164984
0.839273,7,2.178921
0.869736,6,2.190912
0.880582,6,2.201859
0.854032,6,2.211832
0.869459,6,2.222831
0.863161,6,2.234771
0.862284,6,2.245741
0.87681,6,2.256712
0.859471,6,2.267682
0.861268,6,2.278653
0.859539,6,2.290622
0.876857,6,2.301592
0.866655,6,2.312562
0.872088,6,2.323533
0.872402,6,2.335092
-1.757572,15,2.361016
-1.678253,15,2.387452
-1.812391,17,2.418371
0.831172,7,2.431335
0.844422,7,2.443443
0.861315,7,2.456408
0.838172,7,2.46926
0.870955,6,2.480229
0.879598,6,2.4912
0.847369,6,2.503169
0.842935,7,2.515158
0.878784,6,2.527105
0.87686,6,2.538604
0.87454,6,2.549575
0.867778,6,2.560545
0.869639,6,2.571835
-1.707607,15,2.597461
0.851552,6,2.609429
0.872415,6,2.621398
0.868977,6,2.632369
0.869927,6,2.644844
0.858749,6,2.65781
0.882197,6,2.670568
0.877469,6,2.683533
0.87815,6,2.694528
-1.707753,15,2.721431
0.86849,6,2.732403
-1.686112,15,2.75933
-1.721042,15,2.786258
-1.693106,15,2.813213
0.848125,6,2.825154
0.876133,6,2.835128
0.880947,6,2.846107
0.880754,6,2.857068
0.856904,6,2.868076
0.865812,6,2.879048
0.860137,6,2.891014
-1.775704,15,2.916945
0.853805,6,2.927917
0.879879,6,2.938887
0.85429,6,2.950877
0.871879,6,2.961826
0.873545,6,2.972796
0.849768,6,2.983766
0.862212,6,2.995735
0.867063,6,3.006706
0.847956,6,3.017676
0.871715,6,3.029644
0.878293,6,3.040615
0.874907,6,3.054577
0.87623,6,3.067576
0.861657,6,3.080508
-1.685443,15,3.107292
-1.149682,8,3.12222
0.839706,7,3.135031
0.849234,7,3.1487
0.866964,6,3.160194
0.838071,7,3.173902
0.86014,6,3.184824
0.844684,7,3.19834
0.859893,6,3.209181
0.84337,7,3.22256
0.835557,7,3.235084
0.871258,6,3.246804
0.861582,6,3.258258
0.865043,6,3.270053
0.85937,6,3.282595
0.8825,6,3.294009
0.872711,6,3.304664
0.882325,6,3.317354
0.879736,6,3.330569
0.849408,6,3.342141
0.867799,6,3.353313
0.875817,6,3.364319
0.854359,6,3.375817
0.854876,6,3.387613
0.862381,6,3.399575
0.85596,6,3.411543
0.88581,6,3.421516
0.855883,6,3.433485
0.859977,6,3.445452
0.884219,6,3.456423
0.859619,6,3.46839
0.855271,6,3.480359
0.874925,6,3.491329
0.87822,6,3.503298
0.862485,6,3.515266
0.845491,7,3.528231
0.871789,6,3.540198
0.878115,6,3.551373
0.831266,7,3.565081
0.853618,6,3.576045
0.854844,6,3.588012
0.85578,6,3.598982
0.871359,6,3.610968
0.866418,6,3.62235
0.858982,6,3.63332
-1.708383,15,3.660402
0.873539,6,3.672369
0.876017,6,3.684337
0.873642,6,3.696306
0.829239,7,3.710268
0.854632,7,3.723234
0.866841,6,3.734204
0.874357,6,3.746176
0.875436,6,3.758144
0.860311,6,3.769114
0.838313,7,3.78208
0.858308,6,3.794048
0.842067,7,3.806016
0.836843,7,3.818981
0.843516,7,3.831946
0.879656,6,3.842917
-1.796058,16,3.870842
0.865077,6,3.882811
0.845866,7,3.895804
-1.758214,16,3.924698
0.848265,7,3.937664
0.85913,7,3.950632
0.828818,7,3.964595
0.828834,7,3.977693
