#{"t_start": 1685767922.6196392, "env_id": null}
r,l,t
-786983.382812,14,2.802239
-873999.481445,23,5.036356
-2721434.155212,51,10.085949
-3805067.825851,51,15.119454
-1117664.804688,36,18.686215
-513382.914062,14,20.06917
-429250.511719,8,20.836296
-472113.623047,10,21.836075
-363320.6875,6,22.418614
-499627.892578,12,23.618497
-3812548.480408,51,28.669223
-3797434.790411,51,33.701958
-3933229.364624,51,38.735065
-3821457.460022,51,43.785877
-3752526.878609,51,48.818868
-360397.492188,6,49.435269
-395391.285156,8,50.185675
-3733648.056183,51,55.219013
-510931.085938,15,56.668924
-570620.900024,25,59.169147
-395370.640625,8,59.901562
-3892384.165588,51,64.935246
-509239.816406,13,66.218084
-3769547.388275,51,71.268338
-538861.521851,23,73.517846
-361863.777344,6,74.118483
-472029.96875,10,75.118081
-3004718.547852,47,79.801892
-515724.461426,16,81.334693
-360433.738281,6,81.96891
-316318.660156,6,82.501465
-453994.421875,9,83.384742
-521382.241333,20,85.368696
-363214.664062,6,85.935131
-3784027.581573,51,90.984568
-399439.089844,7,91.668496
-559036.09729,25,94.118108
-3837543.182495,51,99.167831
-3848165.728607,51,104.201375
-3780762.068386,51,109.234586
-3135356.415619,48,114.001203
-507596.31543,14,115.334233
-3765133.191956,51,120.384413
-361791.140625,6,120.984714
-430761.757812,8,121.734478
-3815610.629944,51,126.784378
-427999.1875,8,127.584018
-397899.292969,7,128.284974
-3933242.417114,51,133.317216
-2511975.752106,45,137.801896
-3844155.38913,51,142.833768
-3708529.272583,51,147.883526
-488927.498047,11,148.934429
-3721032.034515,51,153.984511
-3875378.006958,51,159.017703
-362020.304688,6,159.61691
-518578.356689,16,161.200431
-3907824.725708,51,166.233788
-815423.802124,32,169.417176
-557616.291992,24,171.83388
-3797111.919296,51,176.883145
-395501.117188,8,177.61695
-395247.386719,8,178.367475
-455094.255859,9,179.217206
-429182.523438,8,180.000133
-3823496.013794,51,185.03377
-2098687.023621,43,189.316886
-3822893.243408,51,194.367399
-513270.025391,14,195.766563
-529821.739746,21,197.816963
-3835447.414642,51,202.866394
-360485.101562,6,203.48333
-532462.91394,23,206.433114
-396578.214844,7,207.150373
-430598.324219,8,207.899712
-703578.871552,30,210.899692
-3744789.756897,51,215.949606
-513931.144531,14,217.350398
-524762.57019,22,219.482944
-3908873.67334,51,224.533194
-472949.916016,10,225.499618
-1609600.893646,40,229.465918
-400808.238281,7,230.133559
-3514823.580017,49,234.999363
-515775.256348,15,236.500347
-3725081.567993,51,241.549937
-453968.28125,9,242.449562
-3817835.532181,51,247.482708
-3834583.937927,51,252.53293
-399353.113281,7,253.199047
-451298.566406,9,254.133126
-1792878.614014,42,258.265795
-360398.902344,6,258.882949
-3895267.307739,51,263.93256
-3766186.66629,51,268.965912
-489018.509766,11,270.032472
-954870.802094,35,273.466119
-430419.328125,8,274.232165
-395292.726562,8,274.96569
-519534.255493,18,276.716095
-3793680.496574,51,281.748934
-517985.722656,16,283.348802
-454853.164062,9,284.215957
-3789134.520203,51,289.248608
-513299.300781,14,290.615904
-3665250.61084,51,295.648565
-2139211.110413,44,299.982448
-3814765.295654,51,305.032064
-399345.390625,7,305.715691
-819688.375366,32,308.9155
-427977.976562,8,309.715518
-675527.267212,30,312.648582
-425673.892578,9,313.482133
-474059.84375,10,314.448217
-3757885.549072,51,319.481318
-360596.449219,6,320.115462
-364850.46875,6,320.664975
-400646.0,7,321.331713
-530398.149292,21,323.364959
-400687.03125,7,324.032269
-395338.292969,8,324.765462
-396543.707031,7,325.482133
-3767963.439938,51,330.531919
-3772171.869049,51,335.564783
-3812310.617432,51,340.614914
-2950993.369904,47,345.264452
-3751184.130005,51,350.315077
-487702.675781,11,351.414952
-528747.890259,22,353.548555
-2969269.975082,47,358.248197
-364711.824219,6,358.814805
-488397.300781,11,359.883564
-399231.832031,7,360.564591
-453767.613281,9,361.447965
-526567.388794,22,363.581115
-599101.75708,27,366.231343
-523311.38916,19,368.081417
-489123.445312,11,369.148217
-1898898.328575,42,373.348063
-361751.550781,6,373.947478
-430696.875,8,374.714905
-452616.818359,9,375.614207
-396549.75,7,376.331424
-3815753.971283,51,381.36549
-565163.147522,25,383.864773
-361862.40625,6,384.464634
-940259.878948,35,387.914491
-2909735.829823,47,392.5815
-474587.478516,10,393.547314
-518937.368408,17,395.264139
-395190.074219,8,396.013977
-3810526.140472,51,401.047774
-1781079.651306,41,405.130651
-396652.863281,7,405.847146
-2285027.87384,44,410.897847
-3790471.123997,51,415.931088
-361943.28125,6,416.530527
-470572.597656,11,417.580411
-454852.570312,9,418.430726
-3871155.038452,51,423.480642
-3958240.231506,51,428.51348
-3794829.142059,51,433.547407
-3765604.927212,51,438.597175
-451630.630859,9,439.513745
-3755817.481236,51,444.546881
-3805781.722534,51,449.597243
-399293.835938,7,450.28036
-359087.214844,7,450.91363
-430571.839844,8,451.67991
-395334.855469,8,452.413809
-3790587.797501,51,457.446811
-4044422.569824,51,462.496889
-499576.038086,12,463.680071
-451700.242188,9,464.596554
-3807396.042114,51,469.629469
-718647.562683,30,472.631078
-517386.812012,17,474.346282
-521271.414551,16,475.913181
-610386.929504,27,478.596878
-3754986.439911,51,483.629718
-822691.623291,32,486.829563
-427933.632812,8,487.629889
-396735.386719,7,488.346469
-1450680.081146,39,492.229479
-3831270.960815,51,497.279855
-3780805.785412,51,502.314312
-3794121.210106,51,507.346353
-471257.908203,10,508.379525
-496838.607422,13,509.613277
-500048.245117,12,510.796572
-452564.458984,9,511.696695
-361864.097656,6,512.295951
-1621957.209534,40,516.279356
-399287.964844,7,516.946435
-470884.244141,10,517.979008
-535813.877686,23,520.212197
-2291970.302895,45,524.662135
-3782989.85199,51,529.696259
-3740463.705017,51,534.72876
-452286.722656,9,535.629097
-363339.28125,6,536.212044
-3824746.634583,51,541.261988
-470943.701172,10,542.279268
-3847805.880127,51,547.311997
-3799220.972809,51,552.362758
-3873263.477539,51,557.396729
-643965.000305,28,560.19511
-3810266.833984,51,565.228748
-363399.9375,6,565.811773
-524177.046753,22,567.962647
-395288.652344,8,568.695207
-3816638.852997,51,573.728234
-3841753.744141,51,578.778418
-702815.200897,30,581.761769
-3949949.595703,51,586.794899
-3757206.67569,51,591.82873
-3842009.588989,51,596.878567
-361937.820312,6,597.478419
-3807347.00885,51,602.51126
-718624.582703,31,605.561733
-2109779.687592,44,610.577906
-509779.117188,15,612.011929
-450574.492188,10,612.96184
-3826306.27594,51,617.994834
-515907.371094,14,619.361947
-360381.101562,6,619.977787
-360453.347656,6,620.595098
-3736194.074158,51,625.645034
-360450.320312,6,626.261674
-497296.303711,13,627.494742
-400621.574219,7,628.161171
-400742.976562,7,628.811366
-564485.758789,25,631.277412
-455363.787109,9,632.144831
-518017.814697,17,633.861058
-3896709.679688,51,638.894855
-2325514.05603,44,643.29443
-3832981.853516,51,648.344709
-2118072.014099,43,652.660694
-3833448.027527,51,657.694294
-3771389.593388,51,662.743795
-360453.488281,6,663.361222
-360552.578125,6,663.977994
-452653.216797,9,664.877257
-3890790.641541,51,669.910396
-3829819.013672,51,674.960124
-474604.896484,10,675.911071
-397911.0,7,676.610353
-3825102.265472,51,681.66008
-469475.960938,11,682.69388
-672285.856567,29,685.610219
-3729925.726074,51,690.660144
-515567.008789,14,692.010551
-3797581.152893,51,697.060195
-3813720.120239,51,702.093449
-520533.647461,16,703.660615
-454053.925781,9,704.544244
-519254.22876,16,706.160156
-3784056.747131,51,711.19358
-428271.277344,8,711.993914
-678829.518188,30,714.943632
-631579.095581,28,717.743674
-3767602.115173,51,722.776762
-429181.789062,8,723.559848
-513323.995605,14,724.977102
-473928.664062,10,725.944848
-395284.601562,8,726.676785
-450712.273438,10,727.61034
-3714199.90873,51,732.660017
-3812031.136864,51,737.693102
-612695.266724,27,740.376521
-359031.75,7,741.009844
-3666142.425508,51,746.060005
-1230603.52478,37,749.709516
-3686024.919312,51,754.759236
-429251.144531,8,755.542771
-396496.804688,7,756.259403
-1644767.913391,41,760.292907
-3850313.111084,51,765.343066
-395310.667969,8,766.076424
-399443.898438,7,766.759305
-3996324.67627,51,771.792567
-361934.738281,6,772.392579
-3854016.205688,51,777.443235
-534574.033264,23,779.70969
-359139.605469,7,780.359828
-533354.621216,21,782.409007
-361784.304688,6,783.008922
-512548.169922,14,784.392941
-3757443.245758,51,789.442706
-3746618.231186,51,794.476078
-364819.828125,6,795.042795
-3751576.005798,51,800.075716
-531650.418945,22,802.275668
-564950.205688,25,804.792394
-3752775.114746,51,809.842012
-268243.242188,4,810.25914
-363352.34375,6,810.842635
-317751.074219,5,811.359048
-497584.117188,13,813.396855
-4339492.859665,52,818.425645
-541899.469604,23,820.691874
-452302.734375,9,821.591837
-400663.300781,7,822.242158
-511958.78125,15,823.692417
-3799309.7771,51,828.725833
-317747.472656,5,829.242379
-470017.21875,11,830.291701
-429291.613281,8,831.075089
-363297.988281,6,831.641825
-542184.052856,23,833.975606
-965562.376709,34,837.342027
-429093.363281,8,838.125254
-3855108.821655,51,843.174997
-521513.628052,19,845.041487
-361769.5625,6,845.641852
-428181.136719,8,846.441505
-3745685.110352,51,851.492157
-474048.085938,10,852.441649
-429433.824219,8,853.22478
-453764.824219,9,854.108325
-452489.943359,9,855.008902
-1141552.759583,37,858.641817
-519221.988525,17,860.324719
-3746773.958801,51,865.374781
-363280.890625,6,865.94214
-452550.0625,9,866.842004
-395397.472656,8,867.591503
-397941.292969,7,868.291901
-450564.992188,10,869.225047
-3830352.267212,51,874.274487
-3776314.005035,51,879.307527
-3745779.753204,51,884.341259
-399556.914062,7,885.024899
-546297.324036,24,887.424373
-364702.667969,6,887.991315
-543275.255249,23,890.290928
-513842.921875,14,891.641643
-361813.839844,6,892.241385
-3850485.846497,51,897.29072
-427921.351562,8,898.091448
-3786538.148804,51,903.124301
-516785.431152,15,904.624078
-707059.095276,30,907.591395
-3795210.81279,51,912.624875
-1337882.126053,38,916.408016
-3836193.901306,51,921.440588
-363394.996094,6,922.023936
-485431.34082,12,923.174041
-3778354.522156,51,928.207726
-426798.517578,8,929.023996
-517845.086914,16,930.607916
-500369.772461,12,931.790576
-363292.476562,6,932.373776
-3785566.152557,51,937.406975
-3760062.450928,51,942.440267
-453786.394531,9,943.323745
-522643.470581,19,945.190264
-527193.095459,21,947.290391
-710818.850891,30,950.307367
-3645924.263863,51,955.34051
-3735135.881592,51,960.390857
-521908.755127,21,962.424065
-470841.765625,10,963.440748
-3714930.13147,51,968.489907
-397903.578125,7,969.190445
-3790103.417664,51,974.223422
-395696.632812,8,974.973947
-499696.370117,12,976.139799
-430405.347656,8,976.90679
-489457.654297,11,977.973262
-522283.238037,20,979.973373
-399340.164062,7,980.63991
-3772173.661835,51,985.690179
-3792445.418762,51,990.723565
-450360.728516,10,991.673058
-427015.128906,8,992.489918
-3821928.370483,51,997.522794
-3819272.127777,51,1002.573401
-517533.609375,15,1004.023063
-3734970.550598,51,1009.072834
-3814769.341553,51,1014.106386
-395094.042969,8,1016.623427
-395190.164062,8,1017.373323
-3837603.440216,51,1022.439468
-397838.539062,7,1023.156463
-3831397.010498,51,1028.222944
-826780.202393,32,1031.423316
-470245.417969,11,1032.473253
-398009.660156,7,1033.189449
-642282.957153,28,1035.97317
-361849.964844,6,1036.589114
-3867543.358643,51,1041.655607
-518118.120605,18,1043.42254
-3424288.597046,49,1048.273488
-975027.649536,34,1051.706236
-3815008.829224,51,1056.756177
-359031.71875,7,1057.422491
-363258.96875,6,1058.02222
-396567.386719,7,1058.756128
-3850048.323425,51,1063.822174
-499155.181641,12,1065.039208
-2918530.272041,51,1070.105472
-364868.332031,6,1070.672206
-955987.537262,34,1074.105873
-3786668.864777,51,1079.155804
-3836573.933289,51,1084.22248
-606002.53418,27,1086.955999
-547135.005005,23,1089.255652
-3787347.158293,51,1094.322518
-451602.916016,9,1095.25575
-518768.736572,19,1097.121847
-399341.6875,7,1097.822443
-3862403.059875,51,1102.871946
-3820597.585052,51,1107.938573
-522741.192261,19,1109.83827
-3843640.281342,51,1114.904816
-3822172.871765,51,1119.955299
-396621.535156,7,1120.704683
-430511.3125,8,1121.471313
-452441.013672,9,1122.405366
-399360.628906,7,1123.105412
-3740335.63678,51,1128.154426
-3723918.61264,51,1133.221769
-395223.925781,8,1133.971713
-3782359.945511,51,1139.038344
-3783462.417542,51,1144.105062
-516326.047852,16,1145.654417
-429093.511719,8,1146.454383
-1065989.493652,35,1149.955077
-471245.986328,10,1151.004377
-428071.683594,8,1151.82094
-517436.608398,15,1153.304526
-430417.683594,8,1154.070832
-3789490.84375,51,1159.137971
-474291.138672,10,1160.121319
-400802.371094,7,1160.804948
-3849288.022797,51,1165.85458
-451152.832031,9,1166.804941
-522685.599243,21,1168.854664
-395222.898438,8,1169.620538
-488844.419922,11,1170.704484
-363264.484375,6,1171.304655
-430528.085938,8,1172.070723
-361877.570312,6,1172.704862
-1141713.946106,36,1176.304182
-532943.029175,22,1178.537805
-522040.88269,20,1180.520704
-3752789.31411,51,1185.571246
-400600.769531,7,1186.253979
-544382.452637,24,1188.670585
-510238.193359,13,1189.954162
-3705548.049042,51,1195.020425
-2100080.186096,43,1199.320969
-3773701.052917,51,1204.37082
-359087.625,7,1205.037166
-508927.009766,13,1206.321213
-3738150.490601,51,1211.370507
-516887.847168,16,1212.937321
-316315.839844,6,1213.503697
-3794533.053635,51,1218.553914
-454641.373047,9,1219.437262
