#{"t_start": 1685068720.7165794, "env_id": null}
r,l,t
204942.294113,96,10.93387
-1160453.606934,64,17.274034
-856531.889648,96,26.854247
-1039022.070312,48,31.653691
-2138881.974609,137,45.293322
1579097.324265,256,70.854257
-1324419.09668,69,77.714106
-837570.018066,33,80.973446
-1376030.012695,75,88.454218
-934266.440918,40,92.413573
-776498.201172,28,95.173985
-822604.802246,31,98.274055
-1034089.779297,63,104.513699
-919297.281738,39,108.43398
-791180.623535,33,111.713909
-1073871.22168,60,117.653839
-879835.528809,36,121.25403
-859990.02002,38,124.993967
-819211.351074,31,128.113833
-289794.947464,148,142.913673
-1069076.681641,53,148.173605
-1025341.459473,47,152.834095
-932018.815918,40,156.853917
-785078.397949,29,159.693635
-1090805.378906,69,166.553449
-1070948.41497,127,179.274053
-839025.734375,33,182.513958
-711358.808594,23,184.834025
-963972.47998,47,189.533805
-962125.054688,48,194.313917
-841047.629883,34,197.714389
-968973.216309,44,202.133801
-1624450.400879,94,212.130733
-770723.019531,28,214.870821
-994162.530273,50,219.890601
-830993.530762,32,223.070579
-981176.718262,49,227.9506
-953307.657715,47,232.67056
-1344814.253418,82,240.870925
-1607251.499512,91,249.990676
-878412.971191,36,253.570703
-1008002.896973,48,258.370989
-759979.762207,27,261.090857
-856978.82373,35,264.610497
-749484.743652,26,267.211104
-920873.274414,53,272.450279
-1037715.619141,50,277.411125
-975933.927246,46,281.970324
-1022353.07373,54,287.390509
-993536.911133,65,293.911262
-1361585.817871,79,301.77021
-1412323.160645,102,311.930972
-821951.407715,33,315.250756
-1593827.775391,124,327.67037
-1357287.614746,73,334.930303
-983083.879395,62,341.090444
-1344783.109375,153,356.370504
-958404.074219,55,361.850373
-1720602.506836,99,371.730712
2032523.522049,291,400.850875
-1002484.337891,47,405.5107
-818772.817871,34,408.9311
-858359.836426,35,412.979298
-972900.568848,47,417.61904
-1484675.814941,94,426.978629
-784009.629883,29,429.879411
-771144.887207,27,432.578695
-963369.492676,55,438.058996
98915.25235,215,459.578951
-1041839.032715,66,466.138785
111793500.444321,1135,579.619102
-818537.372559,31,582.739075
-1233289.56543,112,593.899296
-964653.106445,45,598.418818
-773389.696777,28,601.19874
-912890.818848,39,605.079427
-717159.181641,22,607.239286
-1008173.176758,49,612.079224
-966489.689941,44,617.002271
-917921.108887,39,620.922416
-727924.933052,114,632.282402
-1162509.648926,65,638.76278
-857393.727539,35,642.203464
-1011236.32373,46,646.762232
-943383.105957,41,650.862663
-761904.402344,26,653.421629
-745813.589355,26,656.041974
-578445.791992,9,656.922536
-1245276.921875,60,662.92186
8329160.812073,369,699.761995
-23154.71323,102,709.922448
-934968.0,44,714.322944
-1017635.625,48,719.102494
-1602429.88623,123,731.402824
-844195.67041,60,737.382818
-954681.090332,42,741.521881
-715456.146973,23,743.821831
-676048.462891,18,745.642807
-763140.674805,26,748.262703
-978070.114746,47,752.902161
-903381.80127,38,756.702702
-984490.182617,51,761.802268
-903496.903809,38,765.602457
-949181.407715,44,769.962297
-830308.109863,34,773.30191
-848629.912109,37,777.002133
-1315237.083984,73,784.262608
-919429.853027,42,788.422485
-771768.980957,27,791.062147
-825343.589844,31,794.102444
-1429860.757812,91,803.142112
-613979.515823,169,820.002368
-855741.30957,37,824.375508
-2161271.709961,141,838.455477
-950605.283447,94,1035.585541
-1173818.541504,64,1042.006045
-903792.231445,39,1045.865849
-735202.714844,23,1048.185176
-785224.592285,28,1050.946069
-875285.937012,37,1054.685636
-974481.017578,46,1059.26562
-1219079.099609,64,1065.665738
-979093.825195,47,1070.366084
