#{"t_start": 1686129698.4457512, "env_id": null}
r,l,t
-0.9991,10,1.798498
-0.9979,22,1.843378
-0.9981,20,1.87947
-0.9983,18,1.912417
-0.9978,23,1.952311
-0.9978,23,1.993399
-0.9981,20,2.029303
-0.9976,25,2.076206
-0.9981,20,2.112113
-0.9978,23,2.155027
-0.9981,20,2.191899
-0.9974,27,2.242764
-0.9977,24,2.287154
-0.9974,27,2.338021
-0.9979,22,2.381901
-0.9979,22,2.423645
-0.9957,44,2.507127
-0.9983,18,2.53904
-0.9935,66,2.6667
-0.9983,18,2.705595
-0.9982,19,2.744106
-0.9954,47,2.852477
-0.9977,24,2.903852
-0.9951,50,3.008574
-0.9978,23,3.05604
-0.998,21,3.098788
-0.9979,22,3.14634
-0.9978,23,3.195055
-0.9653,348,3.837765
-0.9972,29,3.891163
-0.9979,22,3.932053
-0.998,21,3.970949
-0.9977,24,4.013319
-0.9976,25,4.060192
-0.9985,16,4.089348
-0.9957,44,4.170131
-0.998,21,4.208076
-0.9981,20,4.245974
-0.9964,37,4.310829
-0.9977,24,4.353692
-0.9984,17,4.385606
-0.9982,19,4.420539
-0.9974,27,4.468819
-0.9975,26,4.517689
-0.9975,26,4.567584
-0.9972,29,4.629445
-0.9971,30,4.687303
-0.9979,22,4.729178
-0.9979,22,4.770914
-0.9923,78,4.915114
-0.9974,27,4.963988
-0.9974,27,5.020835
-0.9966,35,5.092456
-0.9982,19,5.128721
-0.9982,19,5.164624
-0.9974,27,5.215185
-0.9979,22,5.260279
-0.9976,25,5.307154
-0.9981,20,5.345057
-0.9977,24,5.389367
-0.997,31,5.446216
-0.9977,24,5.488791
-0.9977,24,5.531927
-0.9979,22,5.573814
-0.9978,23,5.614704
-0.9869,132,6.072018
-0.9982,19,6.104701
-0.998,21,6.141421
-0.9974,27,6.188101
-0.9975,26,6.233977
-0.9976,25,6.278857
-0.9974,27,6.326293
-0.9983,18,6.358213
-0.9924,77,6.494354
-0.9979,22,6.534246
-0.9706,295,7.05057
-0.9973,28,7.100437
-0.9977,24,7.142324
-0.9976,25,7.186208
-0.9977,24,7.228218
-0.9975,26,7.275064
-0.9979,22,7.313988
-0.9985,16,7.341909
-0.9978,23,7.382801
-0.9864,137,7.631836
-0.9979,22,7.710156
-0.9973,28,7.775312
-0.9976,25,7.823807
-0.9943,58,7.927828
-0.997,31,7.98268
-0.9973,28,8.032576
-0.9968,33,8.09441
-0.9975,26,8.154251
-0.9975,26,8.20714
-0.9975,26,8.26333
-0.9899,102,8.442766
-0.9974,27,8.48964
-0.9929,72,8.614919
-0.9976,25,8.661223
-0.997,31,8.716051
-0.9934,67,8.835602
-0.9475,526,10.071936
-0.9969,32,10.130777
-0.9973,28,10.180264
-0.9925,76,10.313905
-0.9984,17,10.344822
-0.997,31,10.401205
-0.9944,57,10.504225
-0.9979,22,10.545645
-0.9666,335,11.160596
-0.9952,49,11.253162
-0.9973,28,11.305
-0.9627,374,12.057175
-0.9589,412,12.830401
-0.9955,46,12.926354
-0.998,21,12.969233
-0.9843,158,13.265505
-0.9967,34,13.326932
-0.9972,29,13.376823
-0.9971,30,13.431046
-0.9974,27,13.479918
-0.9576,425,14.574279
-0.9674,327,15.186804
-0.9977,24,15.247641
-0.9637,364,15.971338
-0.996,41,16.051154
-0.9977,24,16.099129
-0.9977,24,16.145006
-0.9601,400,16.906101
-0.9886,115,17.131846
-0.9968,33,17.215174
-0.9977,24,17.278007
-0.9926,75,17.428443
-0.9936,65,17.551624
-0.9535,466,18.832012
-0.9739,262,19.400739
-0.997,31,19.457593
-0.9971,30,19.523417
-0.9977,24,19.574281
-0.9697,304,20.139601
-0.9799,202,20.51279
-0.9979,22,20.556675
-0.8294,1707,23.998429
-0.998,21,24.037874
-0.9974,27,24.089738
-0.9823,178,24.442644
-0.9977,24,24.488546
-0.9965,36,24.558081
-0.9922,79,24.74098
-0.9651,350,25.4703
-0.9974,27,25.51917
-0.9666,335,26.193783
-0.9915,86,26.347405
-0.9953,48,26.434173
-0.9909,92,26.594765
-0.9863,138,27.051125
-0.9793,208,27.417538
-0.9322,679,28.617643
-0.9792,209,28.986365
-0.9414,587,30.038901
-0.9964,37,30.105697
-0.9963,38,30.173539
-0.9845,156,30.448573
-0.9616,385,31.367707
-0.9675,326,31.945989
-0.9685,316,32.513157
-0.9829,172,32.817805
-0.9551,450,33.612802
-0.9723,278,34.095688
-0.9851,150,34.579058
-0.9735,266,35.060787
-0.9976,25,35.105697
-0.8383,1618,37.96849
-0.9618,383,38.848182
-0.9858,143,39.09844
-0.9579,422,39.855817
-0.8895,1106,41.80943
-0.9204,797,43.434956
-0.9881,120,43.642403
-0.9738,263,44.10995
-0.8717,1284,46.601615
-0.8838,1163,48.666115
-0.9463,538,49.619253
-0.9971,30,49.674156
-0.9197,804,51.364061
-0.9616,385,52.054131
-0.9883,118,52.266618
-0.9225,776,53.833788
-0.9827,174,54.156628
-0.9714,287,54.662093
-0.8714,1287,56.94073
-0.9762,239,57.36566
-0.9747,254,58.025948
-0.9347,654,59.196501
-0.9559,442,59.975127
-0.9512,489,60.84813
-0.9958,43,60.925256
-0.9611,390,61.810648
-0.9729,272,62.28457
-0.9583,418,63.024535
-0.9144,857,64.543884
-0.8469,1532,67.461631
-0.9566,435,68.229923
-0.9585,416,69.145802
-0.929,711,70.425063
-0.993,71,70.55327
-0.9763,238,70.974658
-0.9889,112,71.168169
-0.9737,264,71.64791
-0.987,131,71.882864
-0.956,441,72.671346
-0.9697,304,73.498919
-0.9467,534,74.48668
-0.9068,933,76.157008
-0.9732,269,76.641522
-0.9975,26,76.691854
-0.9784,217,77.305163
-0.886,1141,79.394897
-0.9574,427,80.229071
-0.9142,859,82.027689
-0.9752,249,82.484474
-0.9845,156,82.781285
-0.973,271,83.265471
-0.9902,99,83.438014
-0.9323,678,84.688278
-0.8973,1028,86.819878
-0.9881,120,87.03125
-0.9826,175,87.34634
-0.9384,617,88.470942
-0.9574,427,89.433847
-0.9807,194,89.770648
-0.9989,12,89.792616
-0.9858,143,90.047651
-0.9852,149,90.314993
-0.968,321,90.877749
-0.9852,149,91.141064
-0.9811,190,91.496593
-0.9467,534,92.474313
-0.9829,172,93.021825
-0.9858,143,93.284786
-0.9922,79,93.429283
-0.9931,70,93.556866
-0.9915,86,93.714066
-0.9925,76,93.853816
-0.9741,260,94.337363
-0.9595,406,95.057491
-0.9757,244,95.495321
-0.986,141,95.74338
-0.9838,163,96.047003
-0.9026,975,98.045686
-0.9946,55,98.149943
-0.9524,477,99.004406
-0.9899,102,99.202233
-0.9561,440,100.037878
-0.9666,335,100.900413
-0.9923,78,101.053823
-0.9833,168,101.364191
-0.99,101,101.800169
-0.9866,135,102.08938
-0.9121,880,103.814447
-0.9971,30,103.874287
-0.9732,269,104.389074
-0.9619,382,105.321746
-0.8632,1369,107.869849
-0.9112,889,109.772915
-0.8606,1395,112.531849
-0.9897,104,112.756429
-0.9861,140,113.032715
-0.9871,130,113.271559
-0.9486,515,114.518234
-0.989,111,114.731662
-0.9519,482,115.65508
-0.9889,112,115.867512
-0.9657,344,116.595147
-0.9506,495,117.644765
-0.9586,415,118.708378
-0.964,361,119.444347
-0.9649,352,120.13416
-0.9587,414,120.959582
-0.9936,65,121.12175
-0.9787,214,121.562592
-0.9858,143,121.835449
-0.9901,100,122.215537
-0.9724,277,122.755582
-0.9942,59,122.863688
-0.9674,327,123.452637
-0.9883,118,123.670353
-0.9866,135,123.911631
-0.9941,60,124.024868
-0.9718,283,124.542746
-0.9787,214,124.936516
-0.9718,283,125.42919
-0.9891,110,125.637633
-0.9907,94,125.812679
-0.9902,99,126.206002
-0.9839,162,126.533617
-0.979,211,126.956486
-0.9862,139,127.225527
-0.9898,103,127.436528
-0.9937,64,127.565183
-0.9769,232,128.018829
-0.9881,120,128.231689
-0.9836,165,128.529864
-0.9884,117,128.742327
-0.9841,160,129.031355
-0.9906,95,129.201827
-0.9732,269,129.688065
-0.9944,57,129.804387
-0.9925,76,129.94803
-0.9863,138,130.412815
-0.9861,140,130.7195
-0.9877,124,130.949885
-0.9905,96,131.129405
-0.9853,148,131.408777
-0.9903,98,131.597123
-0.9733,268,132.089586
-0.988,121,132.319156
-0.9559,442,133.138424
-0.9728,273,133.654439
-0.9764,237,134.100186
-0.9888,113,134.545242
-0.9842,159,134.870689
-0.9939,62,134.991062
-0.9904,97,135.193521
-0.988,121,135.444854
-0.9928,73,135.586996
-0.9899,102,135.783373
-0.9923,78,135.92502
-0.9718,283,136.450567
-0.9878,123,136.681946
-0.9894,107,136.890389
-0.9539,462,137.81445
-0.9798,203,138.245646
-0.993,71,138.387267
-0.9781,220,139.064858
-0.9972,29,139.120708
-0.9893,108,139.329156
-0.993,71,139.463665
-0.9834,167,139.785021
-0.9891,110,139.993074
-0.9727,274,140.51816
-0.9921,80,140.681793
-0.9822,179,141.086063
-0.9935,66,141.211432
-0.999,11,141.232377
-0.9762,239,141.67738
-0.9941,60,141.79234
-0.9913,88,141.962011
-0.9753,248,142.42874
-0.9974,27,142.478129
-0.9508,493,143.726031
-0.9958,43,143.814794
-0.9883,118,144.06153
-0.9429,572,145.186328
-0.9939,62,145.306003
-0.9941,60,145.4197
-0.9941,60,145.535909
-0.9953,48,145.626786
-0.9502,499,146.586218
-0.9947,54,146.688943
-0.9904,97,146.870719
-0.9946,55,147.170422
-0.9436,565,148.249363
-0.9909,92,148.421903
-0.9987,14,148.450824
-0.9568,433,149.30861
-0.963,371,150.086719
-0.9907,94,150.269231
-0.9843,158,150.570087
-0.9807,194,150.946183
-0.9907,94,151.125278
-0.974,261,151.869001
-0.9792,209,152.268101
-0.9908,93,152.444145
-0.9757,244,152.908574
-0.9833,168,153.251204
-0.9708,293,153.822142
-0.9717,284,154.349959
-0.986,141,154.626742
-0.9889,112,154.882998
-0.9829,172,155.281912
-0.9231,770,157.21883
-0.9778,223,157.642819
-0.9947,54,157.745135
-0.9449,552,158.839195
-0.9687,314,159.428667
-0.9941,60,159.540312
-0.9677,324,160.393705
-0.9859,142,160.668438
-0.9266,735,162.481614
-0.985,151,162.834189
-0.9837,164,163.226606
-0.9881,120,163.507834
-0.9907,94,163.727757
-0.969,311,164.451566
-0.9582,419,165.490586
-0.9797,204,165.89759
-0.9861,140,166.167465
-0.9773,228,166.605974
-0.9672,329,167.237864
-0.9319,682,168.638083
-0.9702,299,169.447441
-0.9854,147,169.722037
-0.9565,436,170.531259
-0.9452,549,171.54337
-0.9039,962,173.64104
-0.9968,33,173.708859
-0.9943,58,173.826077
-0.9857,144,174.114087
-0.9459,542,175.167532
-0.9594,407,175.924565
-0.9565,436,176.726097
-0.9931,70,176.853755
-0.9747,254,177.545815
-0.9686,315,178.15004
-0.9956,45,178.239956
-0.9946,55,178.350236
-0.9929,72,178.491389
-0.9782,219,178.895597
-0.9907,94,179.09003
-0.9796,205,179.499998
-0.9684,317,180.152194
-0.9742,259,180.644643
-0.993,71,180.77979
-0.9735,266,181.27406
-0.9936,65,181.393006
-0.9913,88,181.780967
-0.9918,83,181.945527
-0.9941,60,182.055236
-0.9881,120,182.283623
-0.9486,515,183.244574
-0.9928,73,183.37974
-0.9309,692,184.686478
-0.8649,1352,187.583555
-0.9887,114,187.796751
-0.996,41,187.876537
-0.8899,1102,190.538989
-0.9823,178,191.049138
-0.9955,46,191.194749
-0.9106,895,193.470688
-0.946,541,194.576353
-0.9446,555,195.898459
-0.9867,134,196.159386
-0.9693,308,196.828411
-0.9446,555,197.936351
-0.9869,132,198.207641
-0.9324,677,199.795074
-0.9576,425,200.604728
-0.9439,562,201.653497
-0.9835,166,201.965668
-0.9823,178,202.295298
-0.9891,110,202.500814
-0.9945,56,202.610177
