#{"t_start": 1685853737.021209, "env_id": null}
r,l,t
-58255.25647,10,0.127213
-74748.121521,26,0.259437
-76249.104004,22,0.343896
-86246.965698,30,0.458657
-165679.26358,145,0.962955
-75414.983032,21,1.03596
-90347.063843,34,1.150122
-125243.329895,68,1.396957
-78459.554565,23,1.477923
-77026.187378,22,1.554267
-84248.180176,28,1.646968
-78874.184814,23,1.722348
-88717.560181,31,1.828956
-63942.23938,12,1.870446
-72402.392822,21,2.245577
-75769.772339,21,2.314356
-82900.21582,27,2.404186
-78972.985474,23,2.480373
-76081.608521,21,2.552059
-72757.351929,18,2.613799
-107970.802795,52,2.798257
-70395.01709,17,2.864979
-74767.976318,20,3.016782
-85544.31897,28,3.114327
-78537.331177,23,3.197058
-81009.537842,25,3.279642
-79629.789185,25,3.36362
-77748.323364,23,3.43832
-76018.615051,23,3.513513
-71463.026733,17,3.570987
-77496.434204,23,3.645823
-86530.627563,30,3.755569
-94047.277222,37,3.880412
-83151.596802,26,3.9679
-70322.737183,17,4.310112
-80078.052734,25,4.391037
-83811.178101,27,4.47733
-69730.570923,17,4.531974
-99695.416382,41,4.666598
-83356.087158,27,4.756239
-73989.149414,20,4.822507
-78829.08374,23,4.897165
-106140.752808,48,5.05718
-83839.033447,28,5.146845
-80300.703735,24,5.22393
-72516.587158,19,5.287144
-79228.006348,24,5.367245
-195432.066071,239,6.449446
-246803.790588,293,7.432376
-158225.784882,144,8.251991
-130574.270264,68,8.560606
-77294.845947,22,8.638759
-81174.103149,25,8.734982
-86573.6427,34,8.876951
-192821.900391,159,9.492955
-80825.394043,25,9.578857
-80812.16394,25,9.665085
-83892.545288,27,9.759922
-78683.773071,23,9.838026
-101639.270508,47,9.989875
-79597.623169,23,10.065735
-85632.731934,30,10.454385
-77016.36499,21,10.527394
-78499.53186,23,10.603417
-135384.891418,78,10.86053
-81495.134644,25,10.943809
-78451.377075,22,11.021645
-84914.843506,29,11.116805
-79259.877686,23,11.192486
-79947.03772,25,11.274768
-354875.563812,495,13.359151
-78856.253906,23,13.451012
-81263.248413,25,13.546594
-80969.918579,24,13.644382
-76113.871704,21,13.730381
-90445.428284,36,13.869554
-73394.621216,19,13.941597
-81823.786743,25,14.041895
-217079.175964,276,15.309019
-171932.68399,148,15.860246
-76325.120239,22,15.943767
-825165.876465,545,18.096086
-112169.488037,55,18.276029
-94232.139038,38,18.678073
-551959.695679,478,20.238556
-145033.194885,98,20.842596
-72359.564941,18,20.904574
-85519.66803,32,21.011407
-1130937.222534,625,23.360245
-160356.975098,91,23.655493
-81123.248535,25,23.770189
-672868.784485,519,25.939467
-476430.822571,429,27.638861
-134489.867798,87,28.027613
-413050.768677,561,30.452422
-74639.317627,20,30.520634
-106126.952881,46,31.002475
